Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,,
1.720000e-04,-0.04625,-0.00121781,4.92178
1.730000e-04,-0.055,-0.00111469,4.93271
1.740000e-04,-0.0659375,-0.000682031,4.91646
1.750000e-04,-0.059375,-0.00127,4.93365
1.760000e-04,-0.0460938,-0.00102797,4.94053
1.770000e-04,-0.0528125,-0.00132453,4.92365
1.780000e-04,-0.0454688,-0.00109484,4.95552
1.790000e-04,-0.061875,-0.00106438,4.94146
1.800000e-04,-0.053125,-0.00136688,4.9524
1.810000e-04,-0.0465625,-0.00111625,4.93052
1.820000e-04,-0.0553125,-0.0011925,4.91928
1.830000e-04,-0.0559375,-0.00137,4.9249
1.840000e-04,-0.0620312,-0.00078875,4.95396
1.850000e-04,-0.0545313,-0.00140625,4.92115
1.860000e-04,-0.0521875,-0.00107109,4.94177
1.870000e-04,-0.0532813,-0.00119297,4.91709
1.880000e-04,-0.0590625,-0.00130969,4.92303
1.890000e-04,-0.0417187,-0.000970313,4.9349
1.900000e-04,-0.0564063,-0.00130188,4.9124
1.910000e-04,-0.0673438,-0.00119594,4.91334
1.920000e-04,-0.055625,-0.00130797,4.92365
1.930000e-04,-0.0554687,-0.00118953,4.92178
1.940000e-04,-0.0576563,-0.00113781,4.92646
1.950000e-04,-0.0510938,-0.00102359,4.92084
1.960000e-04,-0.061875,-0.00110766,4.93834
1.970000e-04,-0.0454688,-0.00115922,4.92427
1.980000e-04,-0.065625,-0.00112875,4.92021
1.990000e-04,-0.05375,-0.000846719,4.92178
2.000000e-04,-0.0520313,-0.00110234,4.88646
2.010000e-04,-0.0609375,-0.000938125,4.90302
2.020000e-04,-0.0565625,-0.00107188,4.91459
2.030000e-04,-0.0467188,-0.00152563,4.93365
2.040000e-04,-0.0646875,-0.000882813,4.91052
2.050000e-04,-0.05625,-0.00139172,4.92427
2.060000e-04,-0.0634375,-0.00115266,4.92771
2.070000e-04,-0.0575,-0.00103125,4.91834
2.080000e-04,-0.049375,-0.00109063,4.92396
2.090000e-04,-0.0521875,-0.00116797,4.91084
2.100000e-04,-0.0689063,-0.00114672,4.91146
2.110000e-04,-0.0645312,-0.000992813,4.91615
2.120000e-04,-0.0565625,-0.00119203,4.9149
2.130000e-04,-0.0529687,-0.00100078,4.9199
2.140000e-04,-0.0451563,-0.00121953,4.93115
2.150000e-04,-0.053125,-0.00115938,4.92365
2.160000e-04,-0.0534375,-0.00118625,4.90928
2.170000e-04,-0.0640625,-0.00102313,4.91584
2.180000e-04,-0.0609375,-0.00135219,4.93396
2.190000e-04,-0.04875,-0.00117969,4.89521
2.200000e-04,-0.0559375,-0.00106953,4.93834
2.210000e-04,-0.0601562,-0.00139063,4.93209
2.220000e-04,-0.06,-0.00112547,4.92896
2.230000e-04,-0.0623438,-0.00118844,4.9374
2.240000e-04,-0.05625,-0.00119469,4.93115
2.250000e-04,-0.0592188,-0.00116734,4.9374
2.260000e-04,-0.0623438,-0.00105047,4.9149
2.270000e-04,-0.068125,-0.00107031,4.91865
2.280000e-04,-0.0475,-0.00145031,4.91584
2.290000e-04,-0.055,-0.000989844,4.94271
2.300000e-04,-0.053125,-0.00124484,4.92271
2.310000e-04,-0.0578125,-0.00114484,4.88615
2.320000e-04,-0.058125,-0.00100219,4.91365
2.330000e-04,-0.05375,-0.00135938,4.91677
2.340000e-04,-0.0479688,-0.000831875,4.92802
2.350000e-04,-0.0610938,-0.00099875,4.9099
2.360000e-04,-0.050625,-0.00125906,4.93615
2.370000e-04,-0.06,-0.000834375,4.91115
2.380000e-04,-0.0545313,-0.00127078,4.92178
2.390000e-04,-0.0576563,-0.00113719,4.91021
2.400000e-04,-0.0532813,-0.00104688,4.9449
2.410000e-04,-0.0484375,-0.00127266,4.9074
2.420000e-04,-0.05875,-0.00109141,4.93521
2.430000e-04,-0.0596875,-0.00109297,4.90615
2.440000e-04,-0.0542187,-0.00138453,4.92271
2.450000e-04,-0.0609375,-0.00110281,4.9149
2.460000e-04,-0.0410937,-0.000967344,4.90334
2.470000e-04,-0.0548437,-0.000969375,4.93209
2.480000e-04,-0.05375,-0.00120906,4.91646
2.490000e-04,-0.048125,-0.00138547,4.94678
2.500000e-04,-0.0375,-0.000966563,4.96084
2.510000e-04,-0.04875,-0.00128234,4.9149
2.520000e-04,-0.0521875,-0.000910781,4.93802
2.530000e-04,-0.0607812,-0.001195,4.91959
2.540000e-04,-0.0659375,-0.00102266,4.91834
2.550000e-04,-0.0609375,-0.00107375,4.97677
2.560000e-04,-0.0582813,-0.00113703,4.92271
2.570000e-04,-0.055,-0.00108703,4.92928
2.580000e-04,-0.05875,-0.00117141,4.91959
2.590000e-04,-0.0601562,-0.00126625,4.93178
2.600000e-04,-0.058125,-0.001195,4.9199
2.610000e-04,-0.0585938,-0.00107266,4.92146
2.620000e-04,-0.0546875,-0.00112219,4.95084
2.630000e-04,-0.0551563,-0.000968438,4.94802
2.640000e-04,-0.05125,-0.00117703,4.93584
2.650000e-04,-0.0567187,-0.00124313,4.91646
2.660000e-04,-0.0590625,-0.000951563,4.93584
2.670000e-04,-0.06125,-0.00111203,4.93427
2.680000e-04,-0.0565625,-0.00103859,4.91771
2.690000e-04,-0.0614062,-0.00117891,4.94334
2.700000e-04,-0.0545313,-0.00139531,4.90553
2.710000e-04,-0.0490625,-0.00104391,4.89021
2.720000e-04,-0.054375,-0.00119109,4.91615
2.730000e-04,-0.0545313,-0.00102781,4.92802
2.740000e-04,-0.0535937,-0.00114609,4.90396
2.750000e-04,-0.056875,-0.00109672,4.89146
2.760000e-04,-0.0401563,-0.00124125,4.91302
2.770000e-04,-0.059375,-0.00112563,4.87615
2.780000e-04,-0.0507812,-0.00123453,4.93678
2.790000e-04,-0.051875,-0.00131906,4.92677
2.800000e-04,-0.0384375,-0.00104625,4.94521
2.810000e-04,-0.055625,-0.00159844,4.92584
2.820000e-04,-0.0601562,-0.000977969,4.9349
2.830000e-04,-0.0440625,-0.00124656,4.92021
2.840000e-04,-0.0514063,-0.00116859,4.90771
2.850000e-04,-0.0539063,-0.000821875,4.8899
2.860000e-04,-0.0526563,-0.00124672,4.92396
2.870000e-04,-0.0598438,-0.00144406,4.9099
2.880000e-04,-0.0584375,-0.00108359,4.92365
2.890000e-04,-0.0553125,-0.00129453,4.90928
2.900000e-04,-0.0517188,-0.00114313,4.92178
2.910000e-04,-0.055625,-0.00103172,4.9124
2.920000e-04,-0.059375,-0.00134109,4.9274
2.930000e-04,-0.04875,-0.00125156,4.91928
2.940000e-04,-0.0470312,-0.00117625,4.93115
2.950000e-04,-0.0534375,-0.00115938,4.91771
2.960000e-04,-0.0564063,-0.00119094,4.9349
2.970000e-04,-0.0651562,-0.00132391,4.90209
2.980000e-04,-0.0485938,-0.00116047,4.91677
2.990000e-04,-0.0545313,-0.00134656,4.94678
3.000000e-04,-0.0601562,-0.00121813,4.93209
3.010000e-04,-0.0589063,-0.00139797,4.92896
3.020000e-04,-0.0570313,-0.00133563,4.94615
3.030000e-04,-0.0457813,-0.00106719,4.93896
3.040000e-04,-0.0595313,-0.00143641,4.93802
3.050000e-04,-0.0564063,-0.00111109,4.90021
3.060000e-04,-0.0529687,-0.00133063,4.92271
3.070000e-04,-0.0495312,-0.00127766,4.91677
3.080000e-04,-0.0617188,-0.00101391,4.92271
3.090000e-04,-0.0459375,-0.00147203,4.93021
3.100000e-04,-0.0490625,-0.000887031,4.89927
3.110000e-04,-0.0620312,-0.00144078,4.9024
3.120000e-04,-0.0526563,-0.00127,4.91115
3.130000e-04,-0.0553125,-0.0009975,4.91959
3.140000e-04,-0.0546875,-0.00165969,4.91021
3.150000e-04,-0.0510938,-0.000884688,4.9224
3.160000e-04,-0.0532813,-0.00133969,4.93209
3.170000e-04,-0.065,-0.00100953,4.90771
3.180000e-04,-0.0523437,-0.000874844,4.91615
3.190000e-04,-0.0604688,-0.0012875,4.92521
3.200000e-04,-0.0459375,-0.00104672,4.94709
3.210000e-04,-0.0578125,-0.00121672,4.91834
3.220000e-04,-0.0639062,-0.00143328,4.93303
3.230000e-04,-0.0590625,-0.000952188,4.90803
3.240000e-04,-0.0609375,-0.00119594,4.91803
3.250000e-04,-0.0526563,-0.00114094,4.90178
3.260000e-04,-0.0546875,-0.00115594,4.93521
3.270000e-04,-0.0542187,-0.00118563,4.91928
3.280000e-04,-0.0553125,-0.00136453,4.94584
3.290000e-04,-0.0546875,-0.00105234,4.91709
3.300000e-04,-0.0592188,-0.00104547,4.92084
3.310000e-04,-0.0592188,-0.00124313,4.95802
3.320000e-04,-0.0529687,-0.00104656,4.93271
3.330000e-04,-0.0575,-0.00138047,4.95084
3.340000e-04,-0.0565625,-0.001145,4.93052
3.350000e-04,-0.0528125,-0.00118125,4.92334
3.360000e-04,-0.0535937,-0.00111,4.93052
3.370000e-04,-0.0646875,-0.00105984,4.93303
3.380000e-04,-0.050625,-0.00126359,4.90209
3.390000e-04,-0.0517188,-0.00123125,4.91615
3.400000e-04,-0.0507812,-0.00115797,4.95459
3.410000e-04,-0.0582813,-0.0011325,4.93396
3.420000e-04,-0.0360938,-0.00140047,4.91396
3.430000e-04,-0.0685937,-0.00113188,4.9099
3.440000e-04,-0.0596875,-0.00135766,4.88678
3.450000e-04,-0.0551563,-0.00126734,4.94146
3.460000e-04,-0.0592188,-0.00115813,4.9474
3.470000e-04,-0.0478125,-0.00134391,4.90178
3.480000e-04,-0.0470312,-0.00104875,4.91084
3.490000e-04,-0.0457813,-0.00131719,4.92052
3.500000e-04,-0.049375,-0.00116984,4.90021
3.510000e-04,-0.060625,-0.00107891,4.90396
3.520000e-04,-0.0548437,-0.00125125,4.9299
3.530000e-04,-0.0470312,-0.00097625,4.91427
3.540000e-04,-0.0515625,-0.00116969,4.90396
3.550000e-04,-0.0514063,-0.00132109,4.9224
3.560000e-04,-0.0540625,-0.000770781,4.92459
3.570000e-04,-0.0535937,-0.00151031,4.92115
3.580000e-04,-0.061875,-0.00116438,4.93178
3.590000e-04,-0.0485938,-0.00104266,4.91115
3.600000e-04,-0.0509375,-0.00135047,4.91178
3.610000e-04,-0.065625,-0.00107938,4.90803
3.620000e-04,-0.0520313,-0.00118094,4.91771
3.630000e-04,-0.0607812,-0.00105281,4.92084
3.640000e-04,-0.054375,-0.00121359,4.92178
3.650000e-04,-0.0582813,-0.00103313,4.94021
3.660000e-04,-0.0523437,-0.001065,4.9224
3.670000e-04,-0.0617188,-0.00103688,4.91553
3.680000e-04,-0.0626562,-0.00124125,4.94209
3.690000e-04,-0.0517188,-0.000890781,4.91803
3.700000e-04,-0.0348437,-0.00130781,4.92365
3.710000e-04,-0.0479688,-0.00123922,4.93959
3.720000e-04,-0.0548437,-0.00126094,4.89646
3.730000e-04,-0.0515625,-0.00127563,4.93396
3.740000e-04,-0.0503125,-0.00127969,4.95615
3.750000e-04,-0.0667188,-0.000982969,4.92521
3.760000e-04,-0.05875,-0.000979375,4.91615
3.770000e-04,-0.0446875,-0.00103375,4.9049
3.780000e-04,-0.0604688,-0.000994531,4.88053
3.790000e-04,-0.0629688,-0.00130188,4.91709
3.800000e-04,-0.0551563,-0.00126047,4.91427
3.810000e-04,-0.053125,-0.000850156,4.90771
3.820000e-04,-0.046875,-0.00128578,4.92271
3.830000e-04,-0.0492188,-0.00111375,4.94053
3.840000e-04,-0.0545313,-0.000954531,4.93209
3.850000e-04,-0.069375,-0.00158688,4.90428
3.860000e-04,-0.050625,-0.000888281,4.89365
3.870000e-04,-0.053125,-0.00110969,4.9249
3.880000e-04,-0.0492188,-0.00116844,4.91396
3.890000e-04,-0.0482812,-0.00105797,4.90771
3.900000e-04,-0.0564063,-0.00136344,4.91615
3.910000e-04,-0.0434375,-0.00128063,4.93209
3.920000e-04,-0.0570313,-0.00110563,4.91928
3.930000e-04,-0.0592188,-0.00110266,4.91865
3.940000e-04,-0.05375,-0.00118953,4.94146
3.950000e-04,-0.0423437,-0.00132531,4.91302
3.960000e-04,-0.0610938,-0.00100391,4.91146
3.970000e-04,-0.0590625,-0.00129813,4.90521
3.980000e-04,-0.0545313,-0.00104969,4.91521
3.990000e-04,-0.054375,-0.00128391,4.92928
4.000000e-04,-0.0673438,-0.00132906,4.91052
4.010000e-04,-0.0557813,-0.00124672,4.91865
4.020000e-04,-0.05125,-0.00116234,4.92709
4.030000e-04,-0.054375,-0.00110766,4.9024
4.040000e-04,-0.056875,-0.00115859,4.90428
4.050000e-04,-0.043125,-0.00120031,4.94584
4.060000e-04,-0.0615625,-0.00115078,4.92865
4.070000e-04,-0.06,-0.00119813,4.93553
4.080000e-04,-0.0567187,-0.000795469,4.93052
4.090000e-04,-0.05,-0.00117375,4.9374
4.100000e-04,-0.0542187,-0.00105969,4.90271
4.110000e-04,-0.0548437,-0.00118422,4.93178
4.120000e-04,-0.0540625,-0.00124203,4.92521
4.130000e-04,-0.0548437,-0.00115453,4.92553
4.140000e-04,-0.0498438,-0.00114516,4.94177
4.150000e-04,-0.05125,-0.00100906,4.90959
4.160000e-04,-0.0575,-0.00112406,4.91646
4.170000e-04,-0.0598438,-0.00114641,4.90428
4.180000e-04,-0.0535937,-0.00113375,4.90302
4.190000e-04,-0.0545313,-0.0010775,4.9099
4.200000e-04,-0.05375,-0.00125281,4.92021
4.210000e-04,-0.056875,-0.00120391,4.89959
4.220000e-04,-0.0539063,-0.00111438,4.92146
4.230000e-04,-0.06375,-0.00119906,4.93209
4.240000e-04,-0.054375,-0.000983438,4.89084
4.250000e-04,-0.0665625,-0.000964844,4.91834
4.260000e-04,-0.0571875,-0.000995469,4.90365
4.270000e-04,-0.0589063,-0.00102828,4.91521
4.280000e-04,-0.053125,-0.00101688,4.92178
4.290000e-04,-0.0490625,-0.00116141,4.92646
4.300000e-04,-0.0610938,-0.00115563,4.92084
4.310000e-04,-0.0601562,-0.00103688,4.90803
4.320000e-04,-0.0595313,-0.00108109,4.90771
4.330000e-04,-0.053125,-0.00115203,4.91771
4.340000e-04,-0.049375,-0.00095375,4.92802
4.350000e-04,-0.0507812,-0.00097,4.92615
4.360000e-04,-0.0579687,-0.00103625,4.90803
4.370000e-04,-0.0507812,-0.00110719,4.93209
4.380000e-04,-0.0507812,-0.00106938,4.93021
4.390000e-04,-0.0573437,-0.00103547,4.93021
4.400000e-04,-0.056875,-0.00108563,4.93834
4.410000e-04,-0.0585938,-0.000984844,4.94021
4.420000e-04,-0.0557813,-0.00105016,4.89959
4.430000e-04,-0.061875,-0.00106594,4.92365
4.440000e-04,-0.0548437,-0.00100484,4.92802
4.450000e-04,-0.0589063,-0.00112453,4.93771
4.460000e-04,-0.0620312,-0.00101438,4.90428
4.470000e-04,-0.0509375,-0.00106,4.91459
4.480000e-04,-0.0514063,-0.00104563,4.89896
4.490000e-04,-0.0575,-0.00094875,4.91834
4.500000e-04,-0.0440625,-0.00106953,4.9424
4.510000e-04,-0.049375,-0.000969844,4.93459
4.520000e-04,-0.053125,-0.000993594,4.9024
4.530000e-04,-0.0490625,-0.00100813,4.92521
4.540000e-04,-0.0514063,-0.00102125,4.90271
4.550000e-04,-0.059375,-0.00109391,4.91646
4.560000e-04,-0.0596875,-0.00102422,4.91865
4.570000e-04,-0.06,-0.00104219,4.90553
4.580000e-04,-0.0603125,-0.000983438,4.89334
4.590000e-04,-0.0564063,-0.00109188,4.94396
4.600000e-04,-0.0659375,-0.000995625,4.90615
4.610000e-04,-0.065625,-0.00101938,4.93427
4.620000e-04,-0.0545313,-0.00105625,4.94427
4.630000e-04,-0.0532813,-0.00104688,4.9149
4.640000e-04,-0.0546875,-0.00105688,4.91021
4.650000e-04,-0.0560937,-0.000985,4.92771
4.660000e-04,-0.0565625,-0.000952188,4.88334
4.670000e-04,-0.065625,-0.00100219,4.92459
4.680000e-04,-0.05125,-0.00110219,4.93834
4.690000e-04,-0.0535937,-0.00103641,4.91959
4.700000e-04,-0.0565625,-0.00112594,4.88396
4.710000e-04,-0.0503125,-0.000994688,4.89396
4.720000e-04,-0.0554687,-0.00103797,4.9374
4.730000e-04,-0.055625,-0.00105313,4.91427
4.740000e-04,-0.0570313,-0.000889375,4.9324
4.750000e-04,-0.0529687,-0.001005,4.90365
4.760000e-04,0.759687,0.00135016,4.92115
4.770000e-04,-1.69094,0.00340859,4.94834
4.780000e-04,1.71891,-0.005705,4.9174
4.790000e-04,-1.89594,-0.00630063,4.91521
4.800000e-04,1.93297,-0.00630063,4.91553
4.810000e-04,-2.07219,-0.00630063,4.91834
4.820000e-04,2.05375,-0.00630063,4.92271
4.830000e-04,-2.05578,-0.00630063,4.93115
4.840000e-04,2.00328,-0.00630063,4.92303
4.850000e-04,-2.09484,-0.00630063,4.92677
4.860000e-04,2.08656,-0.00630063,4.9024
4.870000e-04,-2.29969,-0.00630063,4.91771
4.880000e-04,2.33625,-0.00630063,4.90053
4.890000e-04,-2.44859,-0.00630063,4.91178
4.900000e-04,2.36766,-0.00630063,4.92615
4.910000e-04,-2.50859,-0.00630063,4.90365
4.920000e-04,2.43375,-0.00630063,4.91803
4.930000e-04,-2.55344,-0.00630063,4.92709
4.940000e-04,2.25203,-0.00630063,4.92052
4.950000e-04,-2.20469,-0.00630063,4.92271
4.960000e-04,1.96031,-0.00630063,4.93084
4.970000e-04,-1.56063,-0.00630063,4.92115
4.980000e-04,0.400313,-0.00603688,4.91334
4.990000e-04,-0.0235938,-0.00587766,4.92271
5.000000e-04,0.024375,-0.00588281,4.91677
5.010000e-04,0.0457812,-0.00588484,4.92209
5.020000e-04,0.05875,-0.00587719,4.91928
5.030000e-04,0.0589062,-0.00587781,4.92021
5.040000e-04,0.0817187,-0.00588547,4.9199
5.050000e-04,0.0770312,-0.00611219,4.9274
5.060000e-04,0.0882812,-0.00571016,4.9074
5.070000e-04,0.0876563,-0.00568547,4.93303
5.080000e-04,0.0889062,-0.00568547,4.91646
5.090000e-04,0.0965625,-0.00568516,4.91209
5.100000e-04,0.0967187,-0.00562719,4.91271
5.110000e-04,0.08625,-0.00602813,4.91115
5.120000e-04,0.0809375,-0.00630063,4.92021
5.130000e-04,0.102188,-0.00597234,4.92709
5.140000e-04,0.095,-0.00568547,4.92709
5.150000e-04,0.08375,-0.00568531,4.91677
5.160000e-04,0.0917188,-0.00568547,4.92084
5.170000e-04,0.0885937,-0.00568562,4.92334
5.180000e-04,0.1,-0.00568531,4.92771
5.190000e-04,0.0870313,-0.00568547,4.91834
5.200000e-04,0.0821875,-0.00568547,4.91865
5.210000e-04,0.0773438,-0.00568516,4.92771
5.220000e-04,0.0840625,-0.00568531,4.92802
5.230000e-04,0.0807812,-0.00568531,4.94177
5.240000e-04,0.0614062,-0.00568531,4.91396
5.250000e-04,0.0814062,-0.00568531,4.93584
5.260000e-04,0.0851563,-0.00568531,4.92896
5.270000e-04,0.0709375,-0.00568547,4.92802
5.280000e-04,0.0885937,-0.00568516,4.92209
5.290000e-04,0.0753125,-0.00568516,4.91115
5.300000e-04,0.0865625,-0.00568547,4.89584
5.310000e-04,0.0801562,-0.00568547,4.92303
5.320000e-04,0.0679687,-0.00568516,4.92365
5.330000e-04,0.0607812,-0.00568531,4.9324
5.340000e-04,0.0673437,-0.00568547,4.92271
5.350000e-04,0.0729687,-0.00568516,4.92959
5.360000e-04,0.071875,-0.00568531,4.93052
5.370000e-04,0.065625,-0.00568516,4.91865
5.380000e-04,0.060625,-0.00568531,4.93771
5.390000e-04,0.0826563,-0.00568531,4.91178
5.400000e-04,0.0578125,-0.00568531,4.89428
5.410000e-04,0.0596875,-0.00568531,4.88584
5.420000e-04,0.055625,-0.00568531,4.90396
5.430000e-04,0.0629688,-0.00568547,4.91615
5.440000e-04,0.0696875,-0.00568531,4.91771
5.450000e-04,0.065625,-0.00568547,4.87803
5.460000e-04,0.0701563,-0.00568531,4.89428
5.470000e-04,0.0557813,-0.00568531,4.9174
5.480000e-04,0.0484375,-0.00568547,4.93396
5.490000e-04,0.050625,-0.00568547,4.91302
5.500000e-04,0.0621875,-0.00568516,4.92459
5.510000e-04,0.0571875,-0.00568531,4.91302
5.520000e-04,0.0528125,-0.00568547,4.92396
5.530000e-04,0.064375,-0.00568516,4.94084
5.540000e-04,0.0496875,-0.00568531,4.93178
5.550000e-04,0.0515625,-0.00568516,4.9249
5.560000e-04,0.0676563,-0.00568547,4.9299
5.570000e-04,0.0664062,-0.00568516,4.93584
5.580000e-04,0.0615625,-0.00568547,4.94396
5.590000e-04,0.0551563,-0.00568531,4.92553
5.600000e-04,0.050625,-0.00568516,4.93709
5.610000e-04,0.0382813,-0.00568516,4.91615
5.620000e-04,0.0559375,-0.00568531,4.91615
5.630000e-04,0.051875,-0.00568547,4.91334
5.640000e-04,0.04875,-0.00568516,4.9399
5.650000e-04,0.0492187,-0.00568547,4.93521
5.660000e-04,0.0523437,-0.00568547,4.9449
5.670000e-04,0.0459375,-0.00568531,4.92178
5.680000e-04,0.0465625,-0.00568516,4.92146
5.690000e-04,0.04625,-0.00568531,4.93802
5.700000e-04,0.0504687,-0.00568547,4.89834
5.710000e-04,0.0546875,-0.00568531,4.92115
5.720000e-04,0.06125,-0.00568516,4.93896
5.730000e-04,0.0360937,-0.00568531,4.9024
5.740000e-04,0.0582812,-0.00568531,4.9124
5.750000e-04,0.0475,-0.00568547,4.90209
5.760000e-04,0.0578125,-0.00568547,4.89271
5.770000e-04,0.0579687,-0.00568547,4.90209
5.780000e-04,0.0604688,-0.00568562,4.9024
5.790000e-04,0.0414063,-0.00568516,4.92459
5.800000e-04,0.04375,-0.00568531,4.91146
5.810000e-04,0.04,-0.00568562,4.92959
5.820000e-04,0.0364063,-0.00568516,4.9124
5.830000e-04,0.0439062,-0.00568531,4.93615
5.840000e-04,0.05125,-0.00568531,4.89646
5.850000e-04,0.0442188,-0.00568547,4.91803
5.860000e-04,0.0470312,-0.00568516,4.89709
5.870000e-04,0.04375,-0.00568516,4.90053
5.880000e-04,0.0357813,-0.00568531,4.9224
5.890000e-04,0.0582812,-0.00566469,4.94584
5.900000e-04,0.05,-0.00565891,4.91865
5.910000e-04,0.0417187,-0.00563875,4.93178
5.920000e-04,0.0384375,-0.00561828,4.91052
5.930000e-04,0.0545313,-0.00560062,4.9199
5.940000e-04,0.0551563,-0.00555703,4.90646
5.950000e-04,0.045,-0.00555516,4.93115
5.960000e-04,0.0275,-0.00554281,4.91771
5.970000e-04,0.03,-0.00552719,4.90615
5.980000e-04,0.0301562,-0.00548797,4.90115
5.990000e-04,0.0345312,-0.00542031,4.90053
6.000000e-04,0.03875,-0.00535609,4.92928
6.010000e-04,0.03625,-0.00521625,4.93865
6.020000e-04,0.0390625,-0.00510313,4.91803
6.030000e-04,0.0332812,-0.00510766,4.92584
6.040000e-04,0.03,-0.00506172,4.9274
6.050000e-04,0.034375,-0.00510484,4.94615
6.060000e-04,0.0467188,-0.00502063,4.90959
6.070000e-04,0.0359375,-0.00508188,4.90521
6.080000e-04,0.02375,-0.00513203,4.9149
6.090000e-04,0.0303125,-0.00523359,4.90803
6.100000e-04,0.0270313,-0.00529562,4.92521
6.110000e-04,0.0404687,-0.00543281,4.91271
6.120000e-04,0.035,-0.00551266,4.9274
6.130000e-04,0.0295312,-0.00560016,4.91334
6.140000e-04,0.0467188,-0.00562047,4.93115
6.150000e-04,0.0365625,-0.00564594,4.88334
6.160000e-04,0.0379687,-0.00567375,4.90209
6.170000e-04,0.028125,-0.00568906,4.88709
6.180000e-04,0.0334375,-0.00569406,4.90677
6.190000e-04,0.0310937,-0.00569125,4.88334
6.200000e-04,0.0271875,-0.00569453,4.93146
6.210000e-04,0.0259375,-0.00569594,4.92928
6.220000e-04,0.0214062,-0.00569625,4.89584
6.230000e-04,0.0384375,-0.00569734,4.90803
6.240000e-04,0.0228125,-0.00569719,4.89365
6.250000e-04,0.0304687,-0.00569813,4.90771
6.260000e-04,0.0289062,-0.00569734,4.89896
6.270000e-04,0.0151562,-0.00569766,4.8924
6.280000e-04,0.03625,-0.00569641,4.9074
6.290000e-04,0.0290625,-0.00570156,4.92427
6.300000e-04,0.0329688,-0.00569609,4.90959
6.310000e-04,0.0190625,-0.00569984,4.91521
6.320000e-04,0.0220312,-0.00569922,4.90178
6.330000e-04,0.0210937,-0.00569781,4.93865
6.340000e-04,0.02375,-0.00570391,4.91052
6.350000e-04,0.0151562,-0.00570266,4.90709
6.360000e-04,0.0271875,-0.005705,4.91209
6.370000e-04,0.03375,-0.00570469,4.92303
6.380000e-04,0.0295312,-0.00570406,4.92615
6.390000e-04,0.0371875,-0.00570781,4.93928
6.400000e-04,0.0204687,-0.00570578,4.94771
