Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,
-9.6100e-03,-0.0459375,-0.000800313
-9.6000e-03,-0.0553125,-0.000105313
-9.5900e-03,-0.0548437,-9.15625e-05
-9.5800e-03,-0.0559375,-1.34375e-05
-9.5700e-03,-0.0459375,0.000101875
-9.5600e-03,-0.0515625,0.000246563
-9.5500e-03,-0.0459375,-0.000394063
-9.5400e-03,-0.0409375,-0.000150938
-9.5300e-03,-0.0442188,0.000330625
-9.5200e-03,-0.04,-0.000393125
-9.5100e-03,-0.043125,-0.00087375
-9.5000e-03,-0.051875,-0.000700625
-9.4900e-03,-0.0496875,-0.00046375
-9.4800e-03,-0.0453125,-0.000260313
-9.4700e-03,-0.050625,-0.0001
-9.4600e-03,-0.0489062,-0.000212188
-9.4500e-03,-0.055,0.000380313
-9.4400e-03,-0.0515625,-0.000210938
-9.4300e-03,-0.0557813,0.000299688
-9.4200e-03,-0.0471875,0.000127813
-9.4100e-03,-0.0420312,-0.000637188
-9.4000e-03,-0.0398437,-0.00049625
-9.3900e-03,-0.0564063,-0.000456563
-9.3800e-03,-0.053125,-0.000505625
-9.3700e-03,-0.0554687,3.75e-05
-9.3600e-03,-0.0517188,-1.875e-05
-9.3500e-03,-0.03375,0.000347813
-9.3400e-03,-0.0510938,7.21875e-05
-9.3300e-03,-0.0514063,-0.000727813
-9.3200e-03,-0.0598438,-0.000555938
-9.3100e-03,-0.0407813,-8.34375e-05
-9.3000e-03,-0.046875,-7.125e-05
-9.2900e-03,-0.04375,-0.000509063
-9.2800e-03,-0.0520313,-0.000332813
-9.2700e-03,-0.058125,3.09375e-05
-9.2600e-03,-0.0528125,-0.000605625
-9.2500e-03,-0.0498438,3.125e-07
-9.2400e-03,-0.0573437,-0.000497188
-9.2300e-03,-0.0545313,-0.000387188
-9.2200e-03,-0.0429688,-5.625e-05
-9.2100e-03,-0.0425,-0.000228125
-9.2000e-03,-0.0554687,-4.21875e-05
-9.1900e-03,-0.0489062,-4.65625e-05
-9.1800e-03,-0.0603125,-0.00031625
-9.1700e-03,-0.0492188,-0.000520938
-9.1600e-03,-0.0579687,0.000170938
-9.1500e-03,-0.0532813,-4.5625e-05
-9.1400e-03,-0.0479688,-0.000161875
-9.1300e-03,-0.0507812,0.000112188
-9.1200e-03,-0.04125,-0.0005725
-9.1100e-03,-0.0534375,-0.000277813
-9.1000e-03,-0.0548437,-0.0003625
-9.0900e-03,-0.0390625,0.000213125
-9.0800e-03,-0.0382813,-0.000473438
-9.0700e-03,-0.0460938,-0.000184063
-9.0600e-03,-0.053125,-3.78125e-05
-9.0500e-03,-0.0445313,-0.000115313
-9.0400e-03,-0.0421875,-0.00016375
-9.0300e-03,-0.0523437,-0.000365
-9.0200e-03,-0.0454688,7.34375e-05
-9.0100e-03,-0.0484375,-0.000305938
-9.0000e-03,-0.0560937,3.53125e-05
-8.9900e-03,-0.0521875,-6.46875e-05
-8.9800e-03,-0.0410937,-0.0011375
-8.9700e-03,-0.0515625,-0.00057
-8.9600e-03,-0.0432813,-0.000418438
-8.9500e-03,-0.0526563,-0.00038875
-8.9400e-03,-0.05625,-0.000635938
-8.9300e-03,-0.05,0.000225625
-8.9200e-03,-0.0540625,-0.000446563
-8.9100e-03,-0.0496875,-6.0625e-05
-8.9000e-03,-0.0415625,0.000218125
-8.8900e-03,-0.0473438,0.000329375
-8.8800e-03,-0.0482812,-0.000304687
-8.8700e-03,-0.0432813,7.1875e-06
-8.8600e-03,-0.0629688,-0.000120313
-8.8500e-03,-0.0410937,-0.000151875
-8.8400e-03,-0.0439063,-0.000174375
-8.8300e-03,-0.0534375,0.000142813
-8.8200e-03,-0.046875,-0.000215938
-8.8100e-03,-0.0440625,-0.000371563
-8.8000e-03,-0.04625,0.000135313
-8.7900e-03,-0.0470312,0.000559063
-8.7800e-03,-0.0542187,0.00049125
-8.7700e-03,-0.0557813,-0.000881563
-8.7600e-03,-0.0492188,-0.000228125
-8.7500e-03,-0.0425,-0.00031375
-8.7400e-03,-0.0482812,-0.000287813
-8.7300e-03,-0.0603125,-0.000101563
-8.7200e-03,-0.0434375,7.6875e-05
-8.7100e-03,-0.0467188,-6.59375e-05
-8.7000e-03,-0.048125,0.000260625
-8.6900e-03,-0.0542187,0.000190625
-8.6800e-03,-0.0475,0.000319375
-8.6700e-03,-0.050625,-0.000393125
-8.6600e-03,-0.0415625,-1.46875e-05
-8.6500e-03,-0.0379688,0.000191563
-8.6400e-03,-0.0421875,0.000133125
-8.6300e-03,-0.0442188,0.000252812
-8.6200e-03,-0.0571875,7e-05
-8.6100e-03,-0.0365625,-0.000406875
-8.6000e-03,-0.0529687,0.000465938
-8.5900e-03,-0.0398437,0.000321875
-8.5800e-03,-0.0529687,-0.000294688
-8.5700e-03,-0.04125,0.00016375
-8.5600e-03,-0.0507812,-0.0006975
-8.5500e-03,-0.0425,-0.000300313
-8.5400e-03,-0.0321875,-8.28125e-05
-8.5300e-03,-0.0495312,0.000133438
-8.5200e-03,-0.0603125,0.000124063
-8.5100e-03,-0.0459375,-0.00024375
-8.5000e-03,-0.0501562,-0.000437188
-8.4900e-03,-0.05625,0.00043875
-8.4800e-03,-0.0376563,-0.000369063
-8.4700e-03,-0.0528125,0.00043625
-8.4600e-03,-0.0446875,8.125e-06
-8.4500e-03,-0.05125,-0.000190313
-8.4400e-03,-0.0503125,-0.000340938
-8.4300e-03,-0.05375,0.000134375
-8.4200e-03,-0.0454688,0.000214688
-8.4100e-03,-0.031875,-0.000100625
-8.4000e-03,-0.0514063,-0.0002575
-8.3900e-03,-0.04875,-4.0625e-06
-8.3800e-03,-0.0485938,-0.000166875
-8.3700e-03,-0.0440625,0.000179688
-8.3600e-03,-0.0457813,-0.0001825
-8.3500e-03,-0.050625,-0.000374063
-8.3400e-03,-0.0403125,-0.000453125
-8.3300e-03,-0.05,-0.000603125
-8.3200e-03,-0.0475,3.78125e-05
-8.3100e-03,-0.0520313,-0.000402188
-8.3000e-03,-0.0514063,-0.00030125
-8.2900e-03,-0.0484375,-0.000458125
-8.2800e-03,-0.0503125,4.3125e-05
-8.2700e-03,-0.0389063,7.1875e-05
-8.2600e-03,-0.0507812,-3.34375e-05
-8.2500e-03,-0.04375,-2.46875e-05
-8.2400e-03,-0.0473438,3.75e-06
-8.2300e-03,-0.0478125,-0.0001775
-8.2200e-03,-0.0482812,6.625e-05
-8.2100e-03,-0.0526563,3.46875e-05
-8.2000e-03,-0.05,0.000397188
-8.1900e-03,-0.0539063,-0.0007425
-8.1800e-03,-0.060625,0.000111563
-8.1700e-03,-0.0478125,-0.000284688
-8.1600e-03,-0.045,-0.000669688
-8.1500e-03,-0.0504687,-0.000225
-8.1400e-03,-0.045625,-0.000331563
-8.1300e-03,-0.0421875,-0.000503125
-8.1200e-03,-0.046875,-0.000540625
-8.1100e-03,-0.055625,-0.000583438
-8.1000e-03,-0.0492188,-0.000614375
-8.0900e-03,-0.0523437,-0.000857188
-8.0800e-03,-0.0595313,0.000304687
-8.0700e-03,-0.0473438,0.000275313
-8.0600e-03,-0.0546875,-0.000601563
-8.0500e-03,-0.0582813,0.000307188
-8.0400e-03,-0.0540625,0.000151563
-8.0300e-03,-0.0510938,-4.6875e-05
-8.0200e-03,-0.0465625,-0.000245938
-8.0100e-03,-0.0545313,0.000100313
-8.0000e-03,-0.0535937,-0.000420313
-7.9900e-03,-0.0459375,-0.000119063
-7.9800e-03,-0.0495312,1.875e-05
-7.9700e-03,-0.059375,-0.000438438
-7.9600e-03,-0.0615625,-0.000220938
-7.9500e-03,-0.0426562,-0.000279688
-7.9400e-03,-0.044375,-0.000485938
-7.9300e-03,-0.05,-0.00048
-7.9200e-03,-0.058125,-0.000449063
-7.9100e-03,-0.054375,-0.000187188
-7.9000e-03,-0.0532813,0.000730938
-7.8900e-03,-0.0409375,-0.00010125
-7.8800e-03,-0.0509375,-0.000819688
-7.8700e-03,-0.05625,-1.25e-05
-7.8600e-03,-0.0557813,-0.00042625
-7.8500e-03,-0.0557813,-0.000377813
-7.8400e-03,-0.0540625,-0.000280938
-7.8300e-03,-0.0490625,-0.000219688
-7.8200e-03,-0.0523437,-0.000346563
-7.8100e-03,-0.0520313,-0.000119688
-7.8000e-03,-0.0485938,-0.00068125
-7.7900e-03,-0.0503125,0.000746563
-7.7800e-03,-0.0460938,-0.00049375
-7.7700e-03,-0.0529687,-0.000889063
-7.7600e-03,-0.0434375,2.65625e-05
-7.7500e-03,-0.0382813,-0.000268438
-7.7400e-03,-0.049375,-0.000301563
-7.7300e-03,-0.0484375,-0.0002825
-7.7200e-03,-0.044375,-0.00069375
-7.7100e-03,-0.0389063,-0.000314063
-7.7000e-03,-0.0423437,0.00074625
-7.6900e-03,-0.0539063,4.78125e-05
-7.6800e-03,-0.0485938,-0.000240625
-7.6700e-03,-0.0414063,-0.00042875
-7.6600e-03,-0.0434375,-0.000679375
-7.6500e-03,-0.0526563,7.1875e-05
-7.6400e-03,-0.0445313,-0.0003725
-7.6300e-03,-0.0395313,-0.000500312
-7.6200e-03,-0.0514063,-0.000264063
-7.6100e-03,-0.0398437,-0.0008425
-7.6000e-03,-0.0432813,-0.000649063
-7.5900e-03,-0.0645312,-0.000646563
-7.5800e-03,-0.05625,-0.000614063
-7.5700e-03,-0.0453125,-0.000673438
-7.5600e-03,-0.0420312,-0.000228438
-7.5500e-03,-0.0592188,-0.000207813
-7.5400e-03,-0.034375,-0.000412813
-7.5300e-03,-0.0521875,-0.000249375
-7.5200e-03,-0.04125,6.8125e-05
-7.5100e-03,-0.05125,-7.6875e-05
-7.5000e-03,-0.050625,0.000460938
-7.4900e-03,-0.0559375,-0.000155938
-7.4800e-03,-0.03125,-0.000150938
-7.4700e-03,-0.0554687,-0.0002275
-7.4600e-03,-0.0478125,-0.0004825
-7.4500e-03,-0.045625,-0.00028
-7.4400e-03,-0.0484375,-0.000193438
-7.4300e-03,-0.0517188,-5.6875e-05
-7.4200e-03,-0.05,-7.65625e-05
-7.4100e-03,-0.04625,-0.000442188
-7.4000e-03,-0.058125,-0.000364375
-7.3900e-03,-0.041875,4.25e-05
-7.3800e-03,-0.0529687,8.65625e-05
-7.3700e-03,-0.0426562,0.00012875
-7.3600e-03,-0.0548437,-0.000445625
-7.3500e-03,-0.049375,-0.000154063
-7.3400e-03,-0.0492188,-0.000286875
-7.3300e-03,-0.0353125,-0.00025
-7.3200e-03,-0.0473438,-0.000411875
-7.3100e-03,-0.0485938,-0.00116344
-7.3000e-03,-0.045,-0.000754063
-7.2900e-03,-0.0442188,-0.00059875
-7.2800e-03,-0.0514063,0.00016375
-7.2700e-03,-0.0576563,-0.000147188
-7.2600e-03,-0.0435938,0.000352813
-7.2500e-03,-0.0575,-0.000339375
-7.2400e-03,-0.05625,7.25e-05
-7.2300e-03,-0.0445313,0.000317188
-7.2200e-03,-0.0396875,0.000391563
-7.2100e-03,-0.0484375,0.000277188
-7.2000e-03,-0.0575,-0.00012875
-7.1900e-03,-0.0384375,-9.34375e-05
-7.1800e-03,-0.0484375,0.00036
-7.1700e-03,-0.0407813,-2.46875e-05
-7.1600e-03,-0.0460938,-0.0001825
-7.1500e-03,-0.0421875,-8.21875e-05
-7.1400e-03,-0.0540625,5e-05
-7.1300e-03,-0.0392187,-0.000121563
-7.1200e-03,-0.0504687,0.000390625
-7.1100e-03,-0.0523437,0.00033625
-7.1000e-03,-0.0439063,-0.00025625
-7.0900e-03,-0.0359375,4.375e-05
-7.0800e-03,-0.0520313,0.000260625
-7.0700e-03,-0.0473438,0.000157813
-7.0600e-03,-0.039375,-0.000343438
-7.0500e-03,-0.0535937,-0.00041625
-7.0400e-03,-0.0379688,-0.000382188
-7.0300e-03,-0.0375,2.125e-05
-7.0200e-03,-0.0492188,2.5e-05
-7.0100e-03,-0.0551563,0.000175938
-7.0000e-03,-0.0428125,-0.00085625
-6.9900e-03,-0.0534375,0.000402188
-6.9800e-03,-0.039375,9.625e-05
-6.9700e-03,-0.050625,-0.00043875
-6.9600e-03,-0.0454688,-0.000390625
-6.9500e-03,-0.0521875,-0.000735
-6.9400e-03,-0.0410937,0.000141563
-6.9300e-03,-0.0609375,-5.1875e-05
-6.9200e-03,-0.0514063,-0.000213125
-6.9100e-03,-0.0515625,-0.000346563
-6.9000e-03,-0.0495312,2.5e-06
-6.8900e-03,-0.0423437,-0.00025625
-6.8800e-03,-0.0410937,-0.000162813
-6.8700e-03,-0.0567187,0.000435625
-6.8600e-03,-0.044375,-0.000458125
-6.8500e-03,-0.0454688,2.15625e-05
-6.8400e-03,-0.0407813,-0.00026625
-6.8300e-03,-0.0514063,-0.000364375
-6.8200e-03,-0.0453125,-0.000729375
-6.8100e-03,-0.0434375,-0.000314688
-6.8000e-03,-0.0439063,-0.000523125
-6.7900e-03,-0.0557813,-0.000180938
-6.7800e-03,-0.0382813,-0.00043
-6.7700e-03,-0.0510938,0.000370938
-6.7600e-03,-0.04875,0.00021
-6.7500e-03,-0.0434375,-2.1875e-06
-6.7400e-03,-0.0465625,-0.000320625
-6.7300e-03,-0.0470312,0.00026
-6.7200e-03,-0.0454688,-0.000311875
-6.7100e-03,-0.0546875,-0.00050125
-6.7000e-03,-0.0373438,2.8125e-05
-6.6900e-03,-0.045625,0.000185313
-6.6800e-03,-0.0585938,-1.53125e-05
-6.6700e-03,-0.0465625,-0.000459688
-6.6600e-03,-0.0310937,0.000187188
-6.6500e-03,-0.055,-4.28125e-05
-6.6400e-03,-0.0482812,0.000273125
-6.6300e-03,-0.0559375,0.000206563
-6.6200e-03,-0.0373438,-0.000614687
-6.6100e-03,-0.0453125,-8.875e-05
-6.6000e-03,-0.0332812,-0.000310625
-6.5900e-03,-0.0446875,0.00016875
-6.5800e-03,-0.0353125,-0.000236563
-6.5700e-03,-0.0607812,-0.000244688
-6.5600e-03,-0.0515625,-0.000144688
-6.5500e-03,-0.0479688,0.000300625
-6.5400e-03,-0.0415625,-0.000452188
-6.5300e-03,-0.0503125,-0.000250938
-6.5200e-03,-0.051875,-0.00021375
-6.5100e-03,-0.0528125,7.5e-05
-6.5000e-03,-0.0490625,-0.00039375
-6.4900e-03,-0.05,-8.25e-05
-6.4800e-03,-0.0523437,8.59375e-05
-6.4700e-03,-0.0415625,-0.000719063
-6.4600e-03,-0.0526563,-0.000261563
-6.4500e-03,-0.0678125,-0.000224688
-6.4400e-03,-0.0470312,0.000445
-6.4300e-03,-0.040625,-0.000187813
-6.4200e-03,-0.0510938,-0.000451563
-6.4100e-03,-0.0526563,-0.000482813
-6.4000e-03,-0.0528125,0.000160625
-6.3900e-03,-0.0459375,-0.0006425
-6.3800e-03,-0.0579687,-9.625e-05
-6.3700e-03,-0.04125,0.000244688
-6.3600e-03,-0.0589063,-7.75e-05
-6.3500e-03,-0.0385937,-3.125e-06
-6.3400e-03,-0.050625,-6.96875e-05
-6.3300e-03,-0.045625,0.00021125
-6.3200e-03,-0.0540625,1.78125e-05
-6.3100e-03,-0.0395313,-0.000379375
-6.3000e-03,-0.0396875,-0.000124688
-6.2900e-03,-0.0439063,-0.00047625
-6.2800e-03,-0.0532813,0.000115
-6.2700e-03,-0.0573437,-0.000232188
-6.2600e-03,-0.0504687,-0.000510937
-6.2500e-03,-0.0460938,-0.000283437
-6.2400e-03,-0.0482812,-0.000268125
-6.2300e-03,-0.0545313,-9.125e-05
-6.2200e-03,-0.0445313,0.000331875
-6.2100e-03,-0.0482812,-3.375e-05
-6.2000e-03,-0.04375,-0.000490625
-6.1900e-03,-0.0546875,-0.000713438
-6.1800e-03,-0.0432813,-0.000361563
-6.1700e-03,-0.0342187,-0.00035
-6.1600e-03,-0.0498438,-0.000655625
-6.1500e-03,-0.0489062,-0.000719688
-6.1400e-03,-0.0448438,-0.000965313
-6.1300e-03,-0.049375,-0.000663438
-6.1200e-03,-0.0514063,-0.000310938
-6.1100e-03,-0.0423437,-0.000594688
-6.1000e-03,-0.045625,-0.000342188
-6.0900e-03,-0.0560937,-0.000174375
-6.0800e-03,-0.0446875,-0.000647813
-6.0700e-03,-0.0525,-0.0003525
-6.0600e-03,-0.0415625,-0.000260625
-6.0500e-03,-0.0542187,-0.00017
-6.0400e-03,-0.050625,0.000286875
-6.0300e-03,-0.0457813,-0.000264375
-6.0200e-03,-0.0510938,-9.375e-06
-6.0100e-03,-0.0496875,-0.000252188
-6.0000e-03,-0.046875,-0.000131875
-5.9900e-03,-0.0467188,0.000111875
-5.9800e-03,-0.0478125,-0.000822813
-5.9700e-03,-0.0504687,-0.00021625
-5.9600e-03,-0.0384375,-0.000534375
-5.9500e-03,-0.0470312,-0.000536563
-5.9400e-03,-0.0421875,-0.0001875
-5.9300e-03,-0.046875,-0.000235
-5.9200e-03,-0.0382813,-0.00016
-5.9100e-03,-0.048125,-0.000315938
-5.9000e-03,-0.055625,-0.000541563
-5.8900e-03,-0.0546875,-0.000160938
-5.8800e-03,-0.05625,-0.0002875
-5.8700e-03,-0.0409375,9.75e-05
-5.8600e-03,-0.0535937,-0.000182813
-5.8500e-03,-0.0492188,-0.00047875
-5.8400e-03,-0.0498438,-9.375e-07
-5.8300e-03,-0.0545313,-0.000179375
-5.8200e-03,-0.0492188,-0.000152813
-5.8100e-03,-0.04625,0.000217188
-5.8000e-03,-0.03625,0.00019125
-5.7900e-03,-0.04375,0.000109688
-5.7800e-03,-0.0545313,-2.53125e-05
-5.7700e-03,-0.0553125,-9.96875e-05
-5.7600e-03,-0.0560937,-0.00039875
-5.7500e-03,-0.0576563,-0.000219063
-5.7400e-03,-0.0467188,-0.000607813
-5.7300e-03,-0.0364063,-0.000347188
-5.7200e-03,-0.054375,-0.000230625
-5.7100e-03,-0.0473438,-0.000566875
-5.7000e-03,-0.0389063,-0.000724063
-5.6900e-03,-0.048125,-8.96875e-05
-5.6800e-03,-0.04,0.000312188
-5.6700e-03,-0.0553125,0.000287813
-5.6600e-03,-0.046875,5.8125e-05
-5.6500e-03,-0.03375,-0.000222813
-5.6400e-03,-0.0414063,-1.125e-05
-5.6300e-03,-0.0459375,1.25e-06
-5.6200e-03,-0.038125,-0.000275938
-5.6100e-03,-0.0454688,-0.00037
-5.6000e-03,-0.0596875,-4.3125e-05
-5.5900e-03,-0.0475,-6.3125e-05
-5.5800e-03,-0.053125,-0.000391563
-5.5700e-03,-0.05625,-0.00052125
-5.5600e-03,-0.0471875,-5.25e-05
-5.5500e-03,-0.0453125,-0.00012375
-5.5400e-03,-0.05875,-0.000474375
-5.5300e-03,-0.0421875,-0.000808438
-5.5200e-03,-0.0573437,-0.000282188
-5.5100e-03,-0.0446875,-0.00026125
-5.5000e-03,-0.0454688,-0.000714375
-5.4900e-03,-0.0465625,-0.000463438
-5.4800e-03,-0.0435938,0.000255625
-5.4700e-03,-0.0534375,0.00028875
-5.4600e-03,-0.0590625,0.00017375
-5.4500e-03,-0.0484375,-0.00022875
-5.4400e-03,-0.0498438,-0.000630313
-5.4300e-03,-0.03625,-0.000515313
-5.4200e-03,-0.05125,-0.000196563
-5.4100e-03,-0.0532813,-0.00025
-5.4000e-03,-0.04,-0.000260938
-5.3900e-03,-0.0526563,-0.000657188
-5.3800e-03,-0.0542187,0.00020875
-5.3700e-03,-0.0609375,-0.000200938
-5.3600e-03,-0.0428125,-0.000210313
-5.3500e-03,-0.0448438,-0.000330625
-5.3400e-03,-0.0429688,-1.4375e-05
-5.3300e-03,-0.0454688,-0.00017875
-5.3200e-03,-0.0495312,0.000219063
-5.3100e-03,-0.0585938,9.90625e-05
-5.3000e-03,-0.0467188,0.000394688
-5.2900e-03,-0.0653125,-0.000189688
-5.2800e-03,-0.0332812,-0.000315313
-5.2700e-03,-0.0570313,3.09375e-05
-5.2600e-03,-0.0510938,-9.4375e-05
-5.2500e-03,-0.0520313,0.000422188
-5.2400e-03,-0.0348437,-0.000339688
-5.2300e-03,-0.0484375,-0.000224375
-5.2200e-03,-0.0479688,0.0001975
-5.2100e-03,-0.0425,-0.000439375
-5.2000e-03,-0.0492188,9.5625e-05
-5.1900e-03,-0.0501562,0.000738125
-5.1800e-03,-0.0457813,-3.375e-05
-5.1700e-03,-0.0440625,0.000232813
-5.1600e-03,-0.0614062,-0.00056625
-5.1500e-03,-0.0471875,-4.625e-05
-5.1400e-03,-0.0398437,-3.21875e-05
-5.1300e-03,-0.0445313,-0.000341563
-5.1200e-03,-0.0559375,-0.0005425
-5.1100e-03,-0.055,-0.000739688
-5.1000e-03,-0.0507812,-0.00049375
-5.0900e-03,-0.048125,-0.000587188
-5.0800e-03,-0.0560937,-0.00016125
-5.0700e-03,-0.0559375,3.75e-05
-5.0600e-03,-0.0503125,0.000108438
-5.0500e-03,-0.043125,0.000339688
-5.0400e-03,-0.0473438,-0.000122188
-5.0300e-03,-0.041875,3.125e-06
-5.0200e-03,-0.041875,-0.000139375
-5.0100e-03,-0.0540625,-0.000144688
-5.0000e-03,-0.053125,-0.000582188
-4.9900e-03,-0.0523437,-0.000204063
-4.9800e-03,-0.0517188,-0.000588125
-4.9700e-03,-0.0545313,-0.000134063
-4.9600e-03,-0.05375,-0.000425625
-4.9500e-03,-0.0429688,-0.00018875
-4.9400e-03,-0.0521875,1.28125e-05
-4.9300e-03,-0.0571875,8.78125e-05
-4.9200e-03,-0.0540625,-0.000425938
-4.9100e-03,-0.048125,-0.000505938
-4.9000e-03,-0.05,-2.28125e-05
-4.8900e-03,-0.0464062,-0.0004775
-4.8800e-03,-0.0540625,-0.000460313
-4.8700e-03,-0.0510938,-0.0002975
-4.8600e-03,-0.045,-0.000173438
-4.8500e-03,-0.05,-0.000275625
-4.8400e-03,-0.0532813,3.15625e-05
-4.8300e-03,-0.0559375,-0.000187188
-4.8200e-03,-0.0446875,0.0002225
-4.8100e-03,-0.0501562,-0.000240938
-4.8000e-03,-0.051875,-0.000362188
-4.7900e-03,-0.0478125,-0.00033
-4.7800e-03,-0.045,-0.00051875
-4.7700e-03,-0.0453125,-0.000484063
-4.7600e-03,-0.0470312,-0.000410938
-4.7500e-03,-0.0614062,-4.34375e-05
-4.7400e-03,-0.0445313,-0.000245313
-4.7300e-03,-0.045,-8.5e-05
-4.7200e-03,-0.0514063,9.5625e-05
-4.7100e-03,-0.0451563,-0.000561562
-4.7000e-03,-0.0598438,-0.000460625
-4.6900e-03,-0.0359375,-3.96875e-05
-4.6800e-03,-0.0554687,-0.000244063
-4.6700e-03,-0.0498438,-0.000247813
-4.6600e-03,-0.0589063,0.00012
-4.6500e-03,-0.0554687,9.15625e-05
-4.6400e-03,-0.0434375,0.000136563
-4.6300e-03,-0.0470312,-0.000254688
-4.6200e-03,-0.0428125,-0.000131875
-4.6100e-03,-0.05,8.6875e-05
-4.6000e-03,-0.045,-0.000467188
-4.5900e-03,-0.0510938,9.75e-05
-4.5800e-03,-0.050625,-0.000491563
-4.5700e-03,-0.0573437,-0.00131125
-4.5600e-03,-0.051875,-0.000587813
-4.5500e-03,-0.0526563,0.00013125
-4.5400e-03,-0.0576563,0.000155625
-4.5300e-03,-0.0529687,-0.000498125
-4.5200e-03,-0.0476562,-0.00056
-4.5100e-03,-0.0526563,-0.000345625
-4.5000e-03,-0.05,-5.46875e-05
-4.4900e-03,-0.0473438,0.000417813
-4.4800e-03,-0.0376563,1.8125e-05
-4.4700e-03,-0.043125,-4.78125e-05
-4.4600e-03,-0.041875,0.0001575
-4.4500e-03,-0.05,-0.000441563
-4.4400e-03,-0.05625,-0.000393438
-4.4300e-03,-0.0451563,-0.000134063
-4.4200e-03,-0.0414063,-0.000419688
-4.4100e-03,-0.0432813,-4.3125e-05
-4.4000e-03,-0.0414063,-0.000395
-4.3900e-03,-0.0335937,-0.000754375
-4.3800e-03,-0.0473438,-0.000964375
-4.3700e-03,-0.0367188,-0.000414688
-4.3600e-03,-0.0479688,-0.000334688
-4.3500e-03,-0.0542187,-0.0004825
-4.3400e-03,-0.041875,-0.000789063
-4.3300e-03,-0.0404687,-0.000796563
-4.3200e-03,-0.0426562,-0.000413125
-4.3100e-03,-0.0460938,0.000162188
-4.3000e-03,-0.046875,-0.000187813
-4.2900e-03,-0.044375,-0.000134688
-4.2800e-03,-0.05375,-0.000154688
-4.2700e-03,-0.049375,-0.000243125
-4.2600e-03,-0.0357813,-4.0625e-05
-4.2500e-03,-0.0414063,-0.000425625
-4.2400e-03,-0.0367188,-0.000928438
-4.2300e-03,-0.0515625,-0.000475313
-4.2200e-03,-0.0429688,-0.00036625
-4.2100e-03,-0.0545313,-0.00057625
-4.2000e-03,-0.0478125,-0.000262813
-4.1900e-03,-0.0385937,-0.000588438
