Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,
-9.6100e-03,-0.0604688,-0.00141844
-9.6000e-03,-0.0464062,-0.00152875
-9.5900e-03,-0.0535937,-0.00184594
-9.5800e-03,-0.0464062,-0.00160938
-9.5700e-03,-0.0570313,-0.0018125
-9.5600e-03,-0.0528125,-0.0016525
-9.5500e-03,-0.0517188,-0.00116531
-9.5400e-03,-0.0542187,-0.00145344
-9.5300e-03,-0.06,-0.00162531
-9.5200e-03,-0.051875,-0.00149406
-9.5100e-03,-0.050625,-0.00158969
-9.5000e-03,-0.0567187,-0.00181344
-9.4900e-03,-0.0646875,-0.00153906
-9.4800e-03,-0.0503125,-0.00154563
-9.4700e-03,-0.046875,-0.00117375
-9.4600e-03,-0.0546875,-0.00184406
-9.4500e-03,-0.0598438,-0.00158906
-9.4400e-03,-0.0407813,-0.00194375
-9.4300e-03,-0.0471875,-0.00105188
-9.4200e-03,-0.0515625,-0.00179563
-9.4100e-03,-0.055625,-0.00146656
-9.4000e-03,-0.056875,-0.00148906
-9.3900e-03,-0.0590625,-0.001325
-9.3800e-03,-0.0607812,-0.0018025
-9.3700e-03,-0.048125,-0.00190438
-9.3600e-03,-0.0567187,-0.00130344
-9.3500e-03,-0.0573437,-0.00116844
-9.3400e-03,-0.0582813,-0.00172125
-9.3300e-03,-0.04625,-0.000874375
-9.3200e-03,-0.05,-0.00147938
-9.3100e-03,-0.05375,-0.000957813
-9.3000e-03,-0.0548437,-0.00134688
-9.2900e-03,-0.0509375,-0.00087625
-9.2800e-03,-0.0290625,-0.00071125
-9.2700e-03,-0.0514063,-0.00096875
-9.2600e-03,-0.0557813,-0.00173531
-9.2500e-03,-0.040625,-0.00182781
-9.2400e-03,-0.0510938,-0.00138625
-9.2300e-03,-0.05,-0.00183344
-9.2200e-03,-0.0439063,-0.00134469
-9.2100e-03,-0.0582813,-0.0011075
-9.2000e-03,-0.0548437,-0.0017225
-9.1900e-03,-0.054375,-0.00169313
-9.1800e-03,-0.0559375,-0.00178531
-9.1700e-03,-0.05375,-0.00163219
-9.1600e-03,-0.04625,-0.00151688
-9.1500e-03,-0.055,-0.00107438
-9.1400e-03,-0.0585938,-0.00124875
-9.1300e-03,-0.0582813,-0.000724375
-9.1200e-03,-0.0590625,-0.00140219
-9.1100e-03,-0.0485938,-0.00125219
-9.1000e-03,-0.0673438,-0.00136563
-9.0900e-03,-0.0607812,-0.00204594
-9.0800e-03,-0.0542187,-0.00156813
-9.0700e-03,-0.0579687,-0.0015075
-9.0600e-03,-0.0573437,-0.000888125
-9.0500e-03,-0.0492188,-0.00146875
-9.0400e-03,-0.0565625,-0.00218375
-9.0300e-03,-0.0560937,-0.00174813
-9.0200e-03,-0.0501562,-0.00220219
-9.0100e-03,-0.0639062,-0.00135281
-9.0000e-03,-0.048125,-0.0015575
-8.9900e-03,-0.0503125,-0.000585625
-8.9800e-03,-0.0526563,-0.00135
-8.9700e-03,-0.0453125,-0.00170281
-8.9600e-03,-0.0548437,-0.0006925
-8.9500e-03,-0.0545313,-0.00169719
-8.9400e-03,-0.0545313,-0.00139344
-8.9300e-03,-0.0495312,-0.00145188
-8.9200e-03,-0.0571875,-0.00139438
-8.9100e-03,-0.0485938,-0.00138688
-8.9000e-03,-0.0440625,-0.00212719
-8.8900e-03,-0.0498438,-0.00135313
-8.8800e-03,-0.0476562,-0.00143375
-8.8700e-03,-0.05375,-0.00201719
-8.8600e-03,-0.0539063,-0.00183313
-8.8500e-03,-0.0607812,-0.00182156
-8.8400e-03,-0.0635938,-0.000605625
-8.8300e-03,-0.0560937,-0.00120188
-8.8200e-03,-0.0457813,-0.00103219
-8.8100e-03,-0.061875,-0.00154969
-8.8000e-03,-0.0501562,-0.000971563
-8.7900e-03,-0.0515625,-0.00151625
-8.7800e-03,-0.05625,-0.0021175
-8.7700e-03,-0.0584375,-0.0020075
-8.7600e-03,-0.0503125,-0.00126906
-8.7500e-03,-0.0496875,-0.00163438
-8.7400e-03,-0.0460938,-0.00138594
-8.7300e-03,-0.0517188,-0.00152938
-8.7200e-03,-0.05875,-0.00119656
-8.7100e-03,-0.0623438,-0.00177
-8.7000e-03,-0.0428125,-0.00251094
-8.6900e-03,-0.054375,-0.001915
-8.6800e-03,-0.0465625,-0.00128938
-8.6700e-03,-0.0542187,-0.00189156
-8.6600e-03,-0.0614062,-0.00183688
-8.6500e-03,-0.0545313,-0.00112656
-8.6400e-03,-0.05625,-0.00172344
-8.6300e-03,-0.0567187,-0.00155594
-8.6200e-03,-0.055,-0.00140313
-8.6100e-03,-0.05375,-0.00134875
-8.6000e-03,-0.0528125,-0.00166063
-8.5900e-03,-0.0570313,-0.00187719
-8.5800e-03,-0.0517188,-0.001175
-8.5700e-03,-0.0534375,-0.00138094
-8.5600e-03,-0.0440625,-0.00160156
-8.5500e-03,-0.0529687,-0.00214656
-8.5400e-03,-0.045,-0.0011325
-8.5300e-03,-0.0579687,-0.00156406
-8.5200e-03,-0.0509375,-0.00163781
-8.5100e-03,-0.0376563,-0.0015975
-8.5000e-03,-0.0610938,-0.00172188
-8.4900e-03,-0.0570313,-0.00186281
-8.4800e-03,-0.0589063,-0.00215125
-8.4700e-03,-0.0540625,-0.00143969
-8.4600e-03,-0.0564063,-0.00199469
-8.4500e-03,-0.0532813,-0.00168469
-8.4400e-03,-0.0634375,-0.00159219
-8.4300e-03,-0.056875,-0.0008275
-8.4200e-03,-0.0573437,-0.00105
-8.4100e-03,-0.04375,-0.00182344
-8.4000e-03,-0.0573437,-0.00129125
-8.3900e-03,-0.0615625,-0.00135
-8.3800e-03,-0.05375,-0.00195656
-8.3700e-03,-0.0604688,-0.00155313
-8.3600e-03,-0.0467188,-0.00144063
-8.3500e-03,-0.051875,-0.00201438
-8.3400e-03,-0.063125,-0.00186
-8.3300e-03,-0.0540625,-0.0017225
-8.3200e-03,-0.0620312,-0.00157906
-8.3100e-03,-0.0426562,-0.00115188
-8.3000e-03,-0.0548437,-0.00144281
-8.2900e-03,-0.0575,-0.00157563
-8.2800e-03,-0.0535937,-0.00116594
-8.2700e-03,-0.0634375,-0.00123438
-8.2600e-03,-0.0551563,-0.00199469
-8.2500e-03,-0.0453125,-0.00182906
-8.2400e-03,-0.0467188,-0.00162438
-8.2300e-03,-0.0573437,-0.0019375
-8.2200e-03,-0.0534375,-0.00180969
-8.2100e-03,-0.0517188,-0.00176531
-8.2000e-03,-0.0546875,-0.00147156
-8.1900e-03,-0.041875,-0.00171438
-8.1800e-03,-0.0535937,-0.0011425
-8.1700e-03,-0.0532813,-0.0015725
-8.1600e-03,-0.0582813,-0.00167375
-8.1500e-03,-0.0534375,-0.00200438
-8.1400e-03,-0.0592188,-0.00151125
-8.1300e-03,-0.0507812,-0.00214125
-8.1200e-03,-0.0442188,-0.001145
-8.1100e-03,-0.0609375,-0.00151594
-8.1000e-03,-0.0532813,-0.0014375
-8.0900e-03,-0.0503125,-0.00198094
-8.0800e-03,-0.05375,-0.00146938
-8.0700e-03,-0.0398437,-0.000684688
-8.0600e-03,-0.0515625,-0.0014975
-8.0500e-03,-0.0440625,-0.00137688
-8.0400e-03,-0.0515625,-0.00180281
-8.0300e-03,-0.0515625,-0.00135188
-8.0200e-03,-0.045625,-0.00186844
-8.0100e-03,-0.0604688,-0.00184625
-8.0000e-03,-0.050625,-0.000719688
-7.9900e-03,-0.0535937,-0.00104906
-7.9800e-03,-0.0440625,-0.00146938
-7.9700e-03,-0.0528125,-0.00190844
-7.9600e-03,-0.05875,-0.001755
-7.9500e-03,-0.0546875,-0.00111
-7.9400e-03,-0.0540625,-0.0020875
-7.9300e-03,-0.0539063,-0.00138031
-7.9200e-03,-0.0540625,-0.00196406
-7.9100e-03,-0.0557813,-0.000930313
-7.9000e-03,-0.05625,-0.001505
-7.8900e-03,-0.0584375,-0.00158719
-7.8800e-03,-0.04875,-0.00160094
-7.8700e-03,-0.0551563,-0.00172781
-7.8600e-03,-0.0542187,-0.000776563
-7.8500e-03,-0.0553125,-0.00129094
-7.8400e-03,-0.0534375,-0.00102156
-7.8300e-03,-0.044375,-0.00111438
-7.8200e-03,-0.0376563,-0.00201031
-7.8100e-03,-0.054375,-0.00138094
-7.8000e-03,-0.056875,-0.00170031
-7.7900e-03,-0.0454688,-0.00118625
-7.7800e-03,-0.055,-0.000741875
-7.7700e-03,-0.05,-0.00176875
-7.7600e-03,-0.0665625,-0.00171188
-7.7500e-03,-0.0540625,-0.00156344
-7.7400e-03,-0.0534375,-0.00136594
-7.7300e-03,-0.0496875,-0.00141563
-7.7200e-03,-0.0564063,-0.00221688
-7.7100e-03,-0.05625,-0.00192219
-7.7000e-03,-0.0465625,-0.00214813
-7.6900e-03,-0.0535937,-0.00134281
-7.6800e-03,-0.0540625,-0.0014025
-7.6700e-03,-0.0584375,-0.00214469
-7.6600e-03,-0.0553125,-0.000754063
-7.6500e-03,-0.0575,-0.00179656
-7.6400e-03,-0.0382813,-0.00128156
-7.6300e-03,-0.0457813,-0.00172625
-7.6200e-03,-0.0510938,-0.00213031
-7.6100e-03,-0.0567187,-0.00130656
-7.6000e-03,-0.0534375,-0.00224781
-7.5900e-03,-0.0448438,-0.00125531
-7.5800e-03,-0.059375,-0.00146156
-7.5700e-03,-0.0564063,-0.00212781
-7.5600e-03,-0.05625,-0.001075
-7.5500e-03,-0.0553125,-0.00185656
-7.5400e-03,-0.0551563,-0.00116188
-7.5300e-03,-0.0553125,-0.00150375
-7.5200e-03,-0.0407813,-0.00202594
-7.5100e-03,-0.0567187,-0.00157125
-7.5000e-03,-0.0557813,-0.0012225
-7.4900e-03,-0.0576563,-0.00126563
-7.4800e-03,-0.0484375,-0.00166031
-7.4700e-03,-0.0504687,-0.00176813
-7.4600e-03,-0.0478125,-0.0018625
-7.4500e-03,-0.0629688,-0.0009975
-7.4400e-03,-0.0604688,-0.00124094
-7.4300e-03,-0.0559375,-0.001975
-7.4200e-03,-0.0520313,-0.00189063
-7.4100e-03,-0.0414063,-0.00165156
-7.4000e-03,-0.0448438,-0.00194188
-7.3900e-03,-0.0478125,-0.00110313
-7.3800e-03,-0.0504687,-0.00147563
-7.3700e-03,-0.0604688,-0.000856875
-7.3600e-03,-0.0584375,-0.00171375
-7.3500e-03,-0.0578125,-0.00149688
-7.3400e-03,-0.0601562,-0.00188375
-7.3300e-03,-0.0529687,-0.00126156
-7.3200e-03,-0.0640625,-0.00136406
-7.3100e-03,-0.0525,-0.00155625
-7.3000e-03,-0.0492188,-0.00148719
-7.2900e-03,-0.0640625,-0.00130469
-7.2800e-03,-0.0546875,-0.00180219
-7.2700e-03,-0.0578125,-0.00157438
-7.2600e-03,-0.05375,-0.002045
-7.2500e-03,-0.065625,-0.00195563
-7.2400e-03,-0.0553125,-0.0024175
-7.2300e-03,-0.0515625,-0.000839688
-7.2200e-03,-0.0570313,-0.000502813
-7.2100e-03,-0.0570313,-0.00138563
-7.2000e-03,-0.0578125,-0.00149781
-7.1900e-03,-0.055,-0.0017275
-7.1800e-03,-0.0473438,-0.00146375
-7.1700e-03,-0.05375,-0.00144813
-7.1600e-03,-0.05625,-0.00179625
-7.1500e-03,-0.0559375,-0.00187594
-7.1400e-03,-0.0442188,-0.00184875
-7.1300e-03,-0.0514063,-0.00136906
-7.1200e-03,-0.055625,-0.00147625
-7.1100e-03,-0.0457813,-0.0014725
-7.1000e-03,-0.0645312,-0.00144031
-7.0900e-03,-0.0470312,-0.0011125
-7.0800e-03,-0.0490625,-0.00218812
-7.0700e-03,-0.0579687,-0.00161344
-7.0600e-03,-0.0484375,-0.000896563
-7.0500e-03,-0.065625,-0.00129969
-7.0400e-03,-0.0590625,-0.00151469
-7.0300e-03,-0.0589063,-0.00119219
-7.0200e-03,-0.0534375,-0.00122625
-7.0100e-03,-0.0551563,-0.00178188
-7.0000e-03,-0.0496875,-0.00129406
-6.9900e-03,-0.0390625,-0.00212094
-6.9800e-03,-0.0446875,-0.00167281
-6.9700e-03,-0.053125,-0.00224594
-6.9600e-03,-0.0540625,-0.00189938
-6.9500e-03,-0.0621875,-0.001445
-6.9400e-03,-0.0460938,-0.00171
-6.9300e-03,-0.0534375,-0.00109844
-6.9200e-03,-0.0515625,-0.00128844
-6.9100e-03,-0.0554687,-0.00165969
-6.9000e-03,-0.0475,-0.00154125
-6.8900e-03,-0.04625,-0.00213219
-6.8800e-03,-0.0471875,-0.00114031
-6.8700e-03,-0.060625,-0.00105031
-6.8600e-03,-0.0535937,-0.00216719
-6.8500e-03,-0.0476562,-0.00161438
-6.8400e-03,-0.0520313,-0.001975
-6.8300e-03,-0.0517188,-0.00137594
-6.8200e-03,-0.0421875,-0.0014775
-6.8100e-03,-0.0525,-0.00139125
-6.8000e-03,-0.0528125,-0.00197344
-6.7900e-03,-0.0492188,-0.00212813
-6.7800e-03,-0.0559375,-0.00130375
-6.7700e-03,-0.0476562,-0.00188094
-6.7600e-03,-0.0540625,-0.000581875
-6.7500e-03,-0.0682813,-0.0019
-6.7400e-03,-0.0507812,-0.00116906
-6.7300e-03,-0.0596875,-0.00102375
-6.7200e-03,-0.0478125,-0.00207656
-6.7100e-03,-0.0539063,-0.000832813
-6.7000e-03,-0.0479688,-0.00230969
-6.6900e-03,-0.0545313,-0.00196063
-6.6800e-03,-0.055,-0.00158531
-6.6700e-03,-0.0414063,-0.00172313
-6.6600e-03,-0.0603125,-0.00137219
-6.6500e-03,-0.0551563,-0.00221813
-6.6400e-03,-0.0459375,-0.000989688
-6.6300e-03,-0.0471875,-0.00154219
-6.6200e-03,-0.046875,-0.0008
-6.6100e-03,-0.0542187,-0.001995
-6.6000e-03,-0.0489062,-0.00199375
-6.5900e-03,-0.0645312,-0.000580938
-6.5800e-03,-0.0414063,-0.00203875
-6.5700e-03,-0.05625,-0.00189125
-6.5600e-03,-0.0532813,-0.00175688
-6.5500e-03,-0.0570313,-0.00189
-6.5400e-03,-0.0595313,-0.00171188
-6.5300e-03,-0.0492188,-0.00186656
-6.5200e-03,-0.06375,-0.00117781
-6.5100e-03,-0.036875,-0.00135875
-6.5000e-03,-0.060625,-0.00109688
-6.4900e-03,-0.0454688,-0.00204344
-6.4800e-03,-0.0567187,-0.00163563
-6.4700e-03,-0.050625,-0.00140625
-6.4600e-03,-0.0492188,-0.00197125
-6.4500e-03,-0.0554687,-0.00154781
-6.4400e-03,-0.046875,-0.00206344
-6.4300e-03,-0.0634375,-0.0016975
-6.4200e-03,-0.0417187,-0.000885625
-6.4100e-03,-0.0526563,-0.00162656
-6.4000e-03,-0.0598438,-0.00147156
-6.3900e-03,-0.053125,-0.00195594
-6.3800e-03,-0.049375,-0.00157031
-6.3700e-03,-0.0621875,-0.00168156
-6.3600e-03,-0.0532813,-0.00186906
-6.3500e-03,-0.0570313,-0.00180188
-6.3400e-03,-0.0529687,-0.00215469
-6.3300e-03,-0.0535937,-0.00116
-6.3200e-03,-0.0578125,-0.00177469
-6.3100e-03,-0.0521875,-0.00164625
-6.3000e-03,-0.0428125,-0.00184188
-6.2900e-03,-0.0289063,-0.0017825
-6.2800e-03,-0.0532813,-0.00123156
-6.2700e-03,-0.0546875,-0.00152031
-6.2600e-03,-0.0584375,-0.00150719
-6.2500e-03,-0.0607812,-0.00106906
-6.2400e-03,-0.0514063,-0.00171438
-6.2300e-03,-0.0546875,-0.00146313
-6.2200e-03,-0.055,-0.00185594
-6.2100e-03,-0.050625,-0.00241656
-6.2000e-03,-0.0567187,-0.00140938
-6.1900e-03,-0.0542187,-0.00115688
-6.1800e-03,-0.0534375,-0.00162594
-6.1700e-03,-0.050625,-0.00115781
-6.1600e-03,-0.0589063,-0.00183813
-6.1500e-03,-0.0607812,-0.00123781
-6.1400e-03,-0.0428125,-0.0016675
-6.1300e-03,-0.0509375,-0.00191063
-6.1200e-03,-0.0576563,-0.0019125
-6.1100e-03,-0.0626562,-0.00178563
-6.1000e-03,-0.0435938,-0.00195344
-6.0900e-03,-0.055,-0.00125969
-6.0800e-03,-0.0590625,-0.00204156
-6.0700e-03,-0.0476562,-0.00137469
-6.0600e-03,-0.0439063,-0.00196
-6.0500e-03,-0.0498438,-0.00148844
-6.0400e-03,-0.0514063,-0.00191813
-6.0300e-03,-0.05875,-0.00193344
-6.0200e-03,-0.0364063,-0.00201844
-6.0100e-03,-0.055625,-0.00150125
-6.0000e-03,-0.055,-0.00116594
-5.9900e-03,-0.0525,-0.00102844
-5.9800e-03,-0.0628125,-0.00113344
-5.9700e-03,-0.0492188,-0.00170719
-5.9600e-03,-0.0503125,-0.00150281
-5.9500e-03,-0.045,-0.00173688
-5.9400e-03,-0.0470312,-0.00152375
-5.9300e-03,-0.0498438,-0.000948125
-5.9200e-03,-0.0448438,-0.00146906
-5.9100e-03,-0.056875,-0.00107469
-5.9000e-03,-0.06125,-0.00224844
-5.8900e-03,-0.0629688,-0.00151156
-5.8800e-03,-0.0565625,-0.00106
-5.8700e-03,-0.038125,-0.00146906
-5.8600e-03,-0.0554687,-0.00127656
-5.8500e-03,-0.0515625,-0.00183906
-5.8400e-03,-0.0585938,-0.00152656
-5.8300e-03,-0.0501562,-0.00133188
-5.8200e-03,-0.0592188,-0.00178563
-5.8100e-03,-0.0492188,-0.000680313
-5.8000e-03,-0.0579687,-0.00175781
-5.7900e-03,-0.0585938,-0.00133844
-5.7800e-03,-0.0540625,-0.00186156
-5.7700e-03,-0.0529687,-0.00154281
-5.7600e-03,-0.0384375,-0.00126188
-5.7500e-03,-0.0503125,-0.00151906
-5.7400e-03,-0.0584375,-0.00173375
-5.7300e-03,-0.0520313,-0.00137906
-5.7200e-03,-0.05625,-0.00176688
-5.7100e-03,-0.05875,-0.00130188
-5.7000e-03,-0.0578125,-0.00099625
-5.6900e-03,-0.0559375,-0.00108406
-5.6800e-03,-0.05875,-0.000844688
-5.6700e-03,-0.050625,-0.00141969
-5.6600e-03,-0.065,-0.00119531
-5.6500e-03,-0.0607812,-0.00119406
-5.6400e-03,-0.0473438,-0.00141281
-5.6300e-03,-0.0579687,-0.00202969
-5.6200e-03,-0.039375,-0.0013875
-5.6100e-03,-0.0565625,-0.00163031
-5.6000e-03,-0.0445313,-0.002175
-5.5900e-03,-0.0478125,-0.00124969
-5.5800e-03,-0.0620312,-0.00125344
-5.5700e-03,-0.0542187,-0.00101
-5.5600e-03,-0.0532813,-0.00190813
-5.5500e-03,-0.050625,-0.00130281
-5.5400e-03,-0.0520313,-0.00127156
-5.5300e-03,-0.0495312,-0.00183
-5.5200e-03,-0.0523437,-0.00138375
-5.5100e-03,-0.0571875,-0.00139906
-5.5000e-03,-0.0596875,-0.001855
-5.4900e-03,-0.0529687,-0.00110813
-5.4800e-03,-0.0545313,-0.00180063
-5.4700e-03,-0.0475,-0.00142063
-5.4600e-03,-0.0620312,-0.00146375
-5.4500e-03,-0.0639062,-0.00102031
-5.4400e-03,-0.045625,-0.0015625
-5.4300e-03,-0.053125,-0.00207188
-5.4200e-03,-0.05375,-0.00152188
-5.4100e-03,-0.0525,-0.00133438
-5.4000e-03,-0.0576563,-0.00187719
-5.3900e-03,-0.0665625,-0.00092125
-5.3800e-03,-0.0520313,-0.00188844
-5.3700e-03,-0.0548437,-0.00215438
-5.3600e-03,-0.0685937,-0.00124
-5.3500e-03,-0.0545313,-0.00164344
-5.3400e-03,-0.0598438,-0.00146875
-5.3300e-03,-0.0648438,-0.00136875
-5.3200e-03,-0.0598438,-0.00141656
-5.3100e-03,-0.0517188,-0.00114375
-5.3000e-03,-0.0525,-0.00176813
-5.2900e-03,-0.0489062,-0.00188969
-5.2800e-03,-0.0545313,-0.00206813
-5.2700e-03,-0.0609375,-0.00200438
-5.2600e-03,-0.0595313,-0.00196969
-5.2500e-03,-0.0579687,-0.00120969
-5.2400e-03,-0.0595313,-0.00126313
-5.2300e-03,-0.0545313,-0.00143625
-5.2200e-03,-0.04625,-0.00146156
-5.2100e-03,-0.0523437,-0.00159938
-5.2000e-03,-0.06125,-0.00139719
-5.1900e-03,-0.0442188,-0.00178406
-5.1800e-03,-0.0448438,-0.00207719
-5.1700e-03,-0.0523437,-0.00107344
-5.1600e-03,-0.055625,-0.00182531
-5.1500e-03,-0.0592188,-0.0011025
-5.1400e-03,-0.0664062,-0.00134469
-5.1300e-03,-0.0495312,-0.00122063
-5.1200e-03,-0.053125,-0.00145156
-5.1100e-03,-0.0617188,-0.00145844
-5.1000e-03,-0.0528125,-0.00163563
-5.0900e-03,-0.0667188,-0.00126844
-5.0800e-03,-0.0629688,-0.00169125
-5.0700e-03,-0.0626562,-0.00137156
-5.0600e-03,-0.0634375,-0.00167406
-5.0500e-03,-0.0623438,-0.00151375
-5.0400e-03,-0.0545313,-0.00134813
-5.0300e-03,-0.05,-0.00152813
-5.0200e-03,-0.0476562,-0.00194844
-5.0100e-03,-0.0554687,-0.00141438
-5.0000e-03,-0.0584375,-0.00182219
-4.9900e-03,-0.0476562,-0.00134656
-4.9800e-03,-0.0573437,-0.00177438
-4.9700e-03,-0.0489062,-0.00150594
-4.9600e-03,-0.0573437,-0.00136719
-4.9500e-03,-0.0521875,-0.0012275
-4.9400e-03,-0.0565625,-0.00224094
-4.9300e-03,-0.0579687,-0.00185469
-4.9200e-03,-0.0575,-0.00185656
-4.9100e-03,-0.0590625,-0.00197375
-4.9000e-03,-0.05625,-0.00192375
-4.8900e-03,-0.0485938,-0.00169188
-4.8800e-03,-0.0429688,-0.00137438
-4.8700e-03,-0.0559375,-0.00192563
-4.8600e-03,-0.0617188,-0.00187844
-4.8500e-03,-0.0635938,-0.000875
-4.8400e-03,-0.045625,-0.00201313
-4.8300e-03,-0.0520313,-0.00209844
-4.8200e-03,-0.056875,-0.00148188
-4.8100e-03,-0.0598438,-0.0015675
-4.8000e-03,-0.0521875,-0.00119125
-4.7900e-03,-0.0448438,-0.00139063
-4.7800e-03,-0.0689063,-0.00151469
-4.7700e-03,-0.0515625,-0.00158313
-4.7600e-03,-0.0573437,-0.00216969
-4.7500e-03,-0.0507812,-0.00148063
-4.7400e-03,-0.051875,-0.00157656
-4.7300e-03,-0.0559375,-0.00163938
-4.7200e-03,-0.0525,-0.00149969
-4.7100e-03,-0.0510938,-0.00139313
-4.7000e-03,-0.055625,-0.0011725
-4.6900e-03,-0.0457813,-0.001945
-4.6800e-03,-0.055625,-0.0016975
-4.6700e-03,-0.0478125,-0.0014525
-4.6600e-03,-0.0542187,-0.00132688
-4.6500e-03,-0.045,-0.00201688
-4.6400e-03,-0.0467188,-0.00168094
-4.6300e-03,-0.0570313,-0.00155781
-4.6200e-03,-0.0635938,-0.00136375
-4.6100e-03,-0.049375,-0.00154844
-4.6000e-03,-0.05375,-0.00115781
-4.5900e-03,-0.0670313,-0.00127313
-4.5800e-03,-0.05375,-0.00178219
-4.5700e-03,-0.0540625,-0.00107969
-4.5600e-03,-0.0501562,-0.000965
-4.5500e-03,-0.0614062,-0.00123563
-4.5400e-03,-0.0521875,-0.00177563
-4.5300e-03,-0.055625,-0.00163938
-4.5200e-03,-0.054375,-0.00228188
-4.5100e-03,-0.0676563,-0.00182406
-4.5000e-03,-0.054375,-0.00217969
-4.4900e-03,-0.0557813,-0.00260625
-4.4800e-03,-0.04625,-0.00211719
-4.4700e-03,-0.0584375,-0.00119906
-4.4600e-03,-0.0532813,-0.00163313
-4.4500e-03,-0.0590625,-0.00164406
-4.4400e-03,-0.0542187,-0.00169594
-4.4300e-03,-0.0601562,-0.00165656
-4.4200e-03,-0.055625,-0.00189656
-4.4100e-03,-0.045625,-0.001285
-4.4000e-03,-0.056875,-0.00147344
-4.3900e-03,-0.0535937,-0.00161156
-4.3800e-03,-0.0578125,-0.00177469
-4.3700e-03,-0.055625,-0.00123469
-4.3600e-03,-0.0525,-0.00193688
-4.3500e-03,-0.050625,-0.00153625
-4.3400e-03,-0.0417187,-0.0012675
-4.3300e-03,-0.0584375,-0.001315
-4.3200e-03,-0.0520313,-0.00126344
-4.3100e-03,-0.0545313,-0.00120625
-4.3000e-03,-0.0584375,-0.00117813
-4.2900e-03,-0.053125,-0.00141719
-4.2800e-03,-0.050625,-0.00158125
-4.2700e-03,-0.0504687,-0.00106813
-4.2600e-03,-0.0501562,-0.00154406
-4.2500e-03,-0.05,-0.00185813
-4.2400e-03,-0.0476562,-0.00131563
-4.2300e-03,-0.0460938,-0.00172938
-4.2200e-03,-0.05625,-0.00092375
-4.2100e-03,-0.0479688,-0.00113281
-4.2000e-03,-0.0485938,-0.00251938
-4.1900e-03,-0.0496875,-0.00151094
-4.1800e-03,-0.0551563,-0.000731563
