Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,
-9.6100e-03,-0.0428125,-0.00192813
-9.6000e-03,-0.0573437,-0.00171063
-9.5900e-03,-0.0471875,-0.00198031
-9.5800e-03,-0.0523437,-0.00205688
-9.5700e-03,-0.0467188,-0.00193094
-9.5600e-03,-0.046875,-0.0013525
-9.5500e-03,-0.0520313,-0.001975
-9.5400e-03,-0.0528125,-0.00135844
-9.5300e-03,-0.045625,-0.00218938
-9.5200e-03,-0.0501562,-0.00242219
-9.5100e-03,-0.0567187,-0.00210125
-9.5000e-03,-0.0464062,-0.00207875
-9.4900e-03,-0.0653125,-0.00159969
-9.4800e-03,-0.0542187,-0.00220469
-9.4700e-03,-0.0567187,-0.00160094
-9.4600e-03,-0.051875,-0.00143188
-9.4500e-03,-0.0460938,-0.00176719
-9.4400e-03,-0.0528125,-0.00203313
-9.4300e-03,-0.0476562,-0.00210031
-9.4200e-03,-0.0532813,-0.00184719
-9.4100e-03,-0.046875,-0.00180469
-9.4000e-03,-0.0478125,-0.0015925
-9.3900e-03,-0.0525,-0.00192375
-9.3800e-03,-0.0510938,-0.00173406
-9.3700e-03,-0.05125,-0.00142938
-9.3600e-03,-0.0360938,-0.00174406
-9.3500e-03,-0.04625,-0.00188594
-9.3400e-03,-0.0485938,-0.00196094
-9.3300e-03,-0.051875,-0.00223656
-9.3200e-03,-0.0390625,-0.002035
-9.3100e-03,-0.0426562,-0.00188594
-9.3000e-03,-0.045,-0.00159969
-9.2900e-03,-0.0475,-0.00204813
-9.2800e-03,-0.0485938,-0.00191313
-9.2700e-03,-0.0425,-0.00159313
-9.2600e-03,-0.044375,-0.00195531
-9.2500e-03,-0.0415625,-0.00217906
-9.2400e-03,-0.0445313,-0.00202188
-9.2300e-03,-0.0434375,-0.0019625
-9.2200e-03,-0.045,-0.00207688
-9.2100e-03,-0.0473438,-0.00213094
-9.2000e-03,-0.0504687,-0.00157875
-9.1900e-03,-0.0457813,-0.00252219
-9.1800e-03,-0.0448438,-0.00185938
-9.1700e-03,-0.0529687,-0.00207156
-9.1600e-03,-0.0515625,-0.00226031
-9.1500e-03,-0.054375,-0.00220781
-9.1400e-03,-0.0514063,-0.0020525
-9.1300e-03,-0.0525,-0.00194469
-9.1200e-03,-0.0523437,-0.0016825
-9.1100e-03,-0.0407813,-0.00196594
-9.1000e-03,-0.04125,-0.0022725
-9.0900e-03,-0.0504687,-0.00231531
-9.0800e-03,-0.050625,-0.00163281
-9.0700e-03,-0.0464062,-0.00185875
-9.0600e-03,-0.0434375,-0.00216687
-9.0500e-03,-0.0489062,-0.00217563
-9.0400e-03,-0.036875,-0.00229844
-9.0300e-03,-0.0471875,-0.00176188
-9.0200e-03,-0.0479688,-0.00175969
-9.0100e-03,-0.0542187,-0.00211594
-9.0000e-03,-0.0479688,-0.00176125
-8.9900e-03,-0.0510938,-0.0020925
-8.9800e-03,-0.044375,-0.00149188
-8.9700e-03,-0.04125,-0.00200344
-8.9600e-03,-0.044375,-0.00202812
-8.9500e-03,-0.0389063,-0.00199219
-8.9400e-03,-0.0545313,-0.00205813
-8.9300e-03,-0.0329688,-0.00215938
-8.9200e-03,-0.058125,-0.00170219
-8.9100e-03,-0.0603125,-0.00176219
-8.9000e-03,-0.0404687,-0.00240563
-8.8900e-03,-0.051875,-0.00227063
-8.8800e-03,-0.051875,-0.00228156
-8.8700e-03,-0.0546875,-0.00282844
-8.8600e-03,-0.0546875,-0.00206375
-8.8500e-03,-0.0523437,-0.00174438
-8.8400e-03,-0.0503125,-0.00224563
-8.8300e-03,-0.053125,-0.00155438
-8.8200e-03,-0.054375,-0.00219625
-8.8100e-03,-0.0446875,-0.00205969
-8.8000e-03,-0.039375,-0.00206719
-8.7900e-03,-0.0401563,-0.00171188
-8.7800e-03,-0.0557813,-0.00195844
-8.7700e-03,-0.0629688,-0.0019
-8.7600e-03,-0.0460938,-0.00227031
-8.7500e-03,-0.0415625,-0.0023025
-8.7400e-03,-0.0451563,-0.00170281
-8.7300e-03,-0.0490625,-0.00212375
-8.7200e-03,-0.058125,-0.00205906
-8.7100e-03,-0.0392187,-0.0018225
-8.7000e-03,-0.0426562,-0.00215969
-8.6900e-03,-0.0425,-0.0018125
-8.6800e-03,-0.0534375,-0.00217375
-8.6700e-03,-0.0540625,-0.0021475
-8.6600e-03,-0.0546875,-0.00248625
-8.6500e-03,-0.0517188,-0.002255
-8.6400e-03,-0.05375,-0.0019325
-8.6300e-03,-0.04125,-0.00177469
-8.6200e-03,-0.05,-0.00237188
-8.6100e-03,-0.05,-0.00163875
-8.6000e-03,-0.0551563,-0.00188188
-8.5900e-03,-0.0428125,-0.0019575
-8.5800e-03,-0.0589063,-0.00205844
-8.5700e-03,-0.0496875,-0.00221937
-8.5600e-03,-0.053125,-0.00216719
-8.5500e-03,-0.0414063,-0.00177
-8.5400e-03,-0.0565625,-0.00182063
-8.5300e-03,-0.0495312,-0.00206062
-8.5200e-03,-0.0578125,-0.00188188
-8.5100e-03,-0.0490625,-0.00238063
-8.5000e-03,-0.0515625,-0.00253531
-8.4900e-03,-0.051875,-0.00205594
-8.4800e-03,-0.0432813,-0.00201719
-8.4700e-03,-0.0395313,-0.00268938
-8.4600e-03,-0.0428125,-0.00224688
-8.4500e-03,-0.0420312,-0.00164156
-8.4400e-03,-0.0582813,-0.00157281
-8.4300e-03,-0.0446875,-0.00200438
-8.4200e-03,-0.05625,-0.00169406
-8.4100e-03,-0.0464062,-0.0019625
-8.4000e-03,-0.045,-0.00219438
-8.3900e-03,-0.0451563,-0.00204313
-8.3800e-03,-0.0451563,-0.00194438
-8.3700e-03,-0.03875,-0.00158125
-8.3600e-03,-0.0576563,-0.00132094
-8.3500e-03,-0.04125,-0.00120406
-8.3400e-03,-0.0485938,-0.00190375
-8.3300e-03,-0.0503125,-0.00167438
-8.3200e-03,-0.0514063,-0.00199719
-8.3100e-03,-0.0525,-0.00200875
-8.3000e-03,-0.0576563,-0.00203281
-8.2900e-03,-0.0523437,-0.00230625
-8.2800e-03,-0.0501562,-0.00224875
-8.2700e-03,-0.0479688,-0.00215531
-8.2600e-03,-0.0473438,-0.00243781
-8.2500e-03,-0.0539063,-0.00233844
-8.2400e-03,-0.0398437,-0.0019525
-8.2300e-03,-0.0420312,-0.00189813
-8.2200e-03,-0.0520313,-0.002165
-8.2100e-03,-0.0451563,-0.00213437
-8.2000e-03,-0.060625,-0.00220219
-8.1900e-03,-0.0498438,-0.00174875
-8.1800e-03,-0.03875,-0.0021375
-8.1700e-03,-0.0579687,-0.002265
-8.1600e-03,-0.0453125,-0.00217656
-8.1500e-03,-0.0514063,-0.0021575
-8.1400e-03,-0.04625,-0.00219219
-8.1300e-03,-0.04375,-0.00231219
-8.1200e-03,-0.0451563,-0.0017225
-8.1100e-03,-0.0417187,-0.00172094
-8.1000e-03,-0.0551563,-0.00170719
-8.0900e-03,-0.0432813,-0.00146969
-8.0800e-03,-0.0489062,-0.00186313
-8.0700e-03,-0.059375,-0.00228219
-8.0600e-03,-0.0503125,-0.0021275
-8.0500e-03,-0.0464062,-0.00178281
-8.0400e-03,-0.0490625,-0.0019475
-8.0300e-03,-0.0565625,-0.0013925
-8.0200e-03,-0.0465625,-0.00182094
-8.0100e-03,-0.050625,-0.00169188
-8.0000e-03,-0.0415625,-0.00193938
-7.9900e-03,-0.0454688,-0.00173219
-7.9800e-03,-0.0639062,-0.00204
-7.9700e-03,-0.0521875,-0.00219969
-7.9600e-03,-0.0432813,-0.00190875
-7.9500e-03,-0.049375,-0.00214938
-7.9400e-03,-0.0348437,-0.00167344
-7.9300e-03,-0.0553125,-0.00231438
-7.9200e-03,-0.05125,-0.00244563
-7.9100e-03,-0.0448438,-0.00207062
-7.9000e-03,-0.0434375,-0.00206813
-7.8900e-03,-0.053125,-0.00185875
-7.8800e-03,-0.0371875,-0.0019075
-7.8700e-03,-0.0395313,-0.00193844
-7.8600e-03,-0.0560937,-0.00189031
-7.8500e-03,-0.0559375,-0.00210156
-7.8400e-03,-0.0535937,-0.0020525
-7.8300e-03,-0.048125,-0.00188875
-7.8200e-03,-0.046875,-0.00174406
-7.8100e-03,-0.0492188,-0.00206313
-7.8000e-03,-0.0435938,-0.00213281
-7.7900e-03,-0.0484375,-0.00234125
-7.7800e-03,-0.0464062,-0.00196125
-7.7700e-03,-0.05625,-0.00237844
-7.7600e-03,-0.0435938,-0.00233563
-7.7500e-03,-0.0471875,-0.00196156
-7.7400e-03,-0.0440625,-0.0017575
-7.7300e-03,-0.0546875,-0.0015025
-7.7200e-03,-0.0529687,-0.00207406
-7.7100e-03,-0.0503125,-0.00194938
-7.7000e-03,-0.0298438,-0.00161844
-7.6900e-03,-0.05,-0.00223094
-7.6800e-03,-0.0415625,-0.00227875
-7.6700e-03,-0.0545313,-0.00245219
-7.6600e-03,-0.0539063,-0.00255969
-7.6500e-03,-0.0434375,-0.00197375
-7.6400e-03,-0.0335937,-0.00219156
-7.6300e-03,-0.0470312,-0.00157938
-7.6200e-03,-0.0476562,-0.00173188
-7.6100e-03,-0.0484375,-0.00112031
-7.6000e-03,-0.0432813,-0.00179313
-7.5900e-03,-0.045625,-0.001875
-7.5800e-03,-0.0523437,-0.00190281
-7.5700e-03,-0.0414063,-0.0019975
-7.5600e-03,-0.0514063,-0.00150219
-7.5500e-03,-0.0528125,-0.00194281
-7.5400e-03,-0.0501562,-0.00207875
-7.5300e-03,-0.0479688,-0.00192906
-7.5200e-03,-0.0445313,-0.0019575
-7.5100e-03,-0.0535937,-0.00241625
-7.5000e-03,-0.0525,-0.00203281
-7.4900e-03,-0.0553125,-0.00192781
-7.4800e-03,-0.035625,-0.001775
-7.4700e-03,-0.0520313,-0.00198406
-7.4600e-03,-0.0446875,-0.00122063
-7.4500e-03,-0.0510938,-0.00202219
-7.4400e-03,-0.0521875,-0.00151156
-7.4300e-03,-0.0585938,-0.00212563
-7.4200e-03,-0.0467188,-0.00236344
-7.4100e-03,-0.0476562,-0.00176563
-7.4000e-03,-0.0417187,-0.00135813
-7.3900e-03,-0.046875,-0.00192031
-7.3800e-03,-0.0446875,-0.00169563
-7.3700e-03,-0.0475,-0.00165469
-7.3600e-03,-0.0534375,-0.00183375
-7.3500e-03,-0.0448438,-0.00191625
-7.3400e-03,-0.0520313,-0.00172375
-7.3300e-03,-0.0421875,-0.00228031
-7.3200e-03,-0.049375,-0.00125469
-7.3100e-03,-0.045,-0.00186188
-7.3000e-03,-0.0365625,-0.00165125
-7.2900e-03,-0.0446875,-0.00211344
-7.2800e-03,-0.058125,-0.00210375
-7.2700e-03,-0.055,-0.00231219
-7.2600e-03,-0.04625,-0.001545
-7.2500e-03,-0.043125,-0.00265406
-7.2400e-03,-0.0523437,-0.00220125
-7.2300e-03,-0.049375,-0.0020425
-7.2200e-03,-0.0495312,-0.00237937
-7.2100e-03,-0.0448438,-0.00155094
-7.2000e-03,-0.0351562,-0.00216969
-7.1900e-03,-0.05125,-0.00205781
-7.1800e-03,-0.053125,-0.00235031
-7.1700e-03,-0.0473438,-0.00198406
-7.1600e-03,-0.0457813,-0.00214844
-7.1500e-03,-0.0526563,-0.00186469
-7.1400e-03,-0.0378125,-0.0015825
-7.1300e-03,-0.0521875,-0.00181063
-7.1200e-03,-0.0523437,-0.00207125
-7.1100e-03,-0.035,-0.00162469
-7.1000e-03,-0.041875,-0.00204875
-7.0900e-03,-0.0510938,-0.00213625
-7.0800e-03,-0.03625,-0.0018775
-7.0700e-03,-0.0489062,-0.00162563
-7.0600e-03,-0.0517188,-0.00230594
-7.0500e-03,-0.053125,-0.00236844
-7.0400e-03,-0.0528125,-0.00227406
-7.0300e-03,-0.04625,-0.00230563
-7.0200e-03,-0.0467188,-0.00212375
-7.0100e-03,-0.05,-0.00221219
-7.0000e-03,-0.0479688,-0.0022
-6.9900e-03,-0.0342187,-0.00205781
-6.9800e-03,-0.0532813,-0.00185063
-6.9700e-03,-0.0548437,-0.00163438
-6.9600e-03,-0.0370313,-0.00208969
-6.9500e-03,-0.0425,-0.00204156
-6.9400e-03,-0.0395313,-0.00200531
-6.9300e-03,-0.048125,-0.00156531
-6.9200e-03,-0.0428125,-0.00205
-6.9100e-03,-0.0589063,-0.00162563
-6.9000e-03,-0.0503125,-0.00183656
-6.8900e-03,-0.0457813,-0.00169781
-6.8800e-03,-0.040625,-0.00201844
-6.8700e-03,-0.05,-0.00179781
-6.8600e-03,-0.04875,-0.00119625
-6.8500e-03,-0.048125,-0.00207719
-6.8400e-03,-0.0448438,-0.0022125
-6.8300e-03,-0.05375,-0.00241031
-6.8200e-03,-0.053125,-0.001825
-6.8100e-03,-0.0496875,-0.00183906
-6.8000e-03,-0.0453125,-0.00126656
-6.7900e-03,-0.04625,-0.00179844
-6.7800e-03,-0.045,-0.00199469
-6.7700e-03,-0.0379688,-0.00162625
-6.7600e-03,-0.0359375,-0.00203344
-6.7500e-03,-0.0545313,-0.00164688
-6.7400e-03,-0.0471875,-0.0020975
-6.7300e-03,-0.048125,-0.00192094
-6.7200e-03,-0.04875,-0.002085
-6.7100e-03,-0.04875,-0.0021075
-6.7000e-03,-0.0435938,-0.001275
-6.6900e-03,-0.048125,-0.00187656
-6.6800e-03,-0.0410937,-0.00158531
-6.6700e-03,-0.0564063,-0.00164188
-6.6600e-03,-0.0409375,-0.00217031
-6.6500e-03,-0.0357813,-0.00164219
-6.6400e-03,-0.0534375,-0.00186875
-6.6300e-03,-0.0579687,-0.00222344
-6.6200e-03,-0.0484375,-0.00214313
-6.6100e-03,-0.0621875,-0.00216969
-6.6000e-03,-0.0476562,-0.00143563
-6.5900e-03,-0.0515625,-0.00183094
-6.5800e-03,-0.048125,-0.00161969
-6.5700e-03,-0.04375,-0.00186031
-6.5600e-03,-0.0560937,-0.00199625
-6.5500e-03,-0.0484375,-0.00238219
-6.5400e-03,-0.0521875,-0.00206062
-6.5300e-03,-0.0490625,-0.00222625
-6.5200e-03,-0.0510938,-0.00194344
-6.5100e-03,-0.0485938,-0.00149906
-6.5000e-03,-0.0478125,-0.00196781
-6.4900e-03,-0.0473438,-0.00238656
-6.4800e-03,-0.0559375,-0.00196938
-6.4700e-03,-0.0442188,-0.001825
-6.4600e-03,-0.0373438,-0.00220594
-6.4500e-03,-0.0375,-0.00202375
-6.4400e-03,-0.0479688,-0.00217813
-6.4300e-03,-0.0521875,-0.00237219
-6.4200e-03,-0.0560937,-0.00230531
-6.4100e-03,-0.0423437,-0.0017175
-6.4000e-03,-0.0442188,-0.00209688
-6.3900e-03,-0.060625,-0.00190469
-6.3800e-03,-0.0529687,-0.00139281
-6.3700e-03,-0.0360938,-0.00195063
-6.3600e-03,-0.0532813,-0.00209219
-6.3500e-03,-0.0501562,-0.00197156
-6.3400e-03,-0.0495312,-0.00174375
-6.3300e-03,-0.043125,-0.00220438
-6.3200e-03,-0.0454688,-0.00215219
-6.3100e-03,-0.0478125,-0.00227969
-6.3000e-03,-0.0492188,-0.00214813
-6.2900e-03,-0.0525,-0.00219
-6.2800e-03,-0.0465625,-0.00236188
-6.2700e-03,-0.0459375,-0.00163438
-6.2600e-03,-0.038125,-0.00163125
-6.2500e-03,-0.0479688,-0.00206719
-6.2400e-03,-0.0498438,-0.00167375
-6.2300e-03,-0.0485938,-0.0022825
-6.2200e-03,-0.0485938,-0.00208844
-6.2100e-03,-0.0582813,-0.0021575
-6.2000e-03,-0.0607812,-0.00206406
-6.1900e-03,-0.0354688,-0.00198219
-6.1800e-03,-0.0432813,-0.0022125
-6.1700e-03,-0.055,-0.00189344
-6.1600e-03,-0.0515625,-0.00198719
-6.1500e-03,-0.0551563,-0.00194719
-6.1400e-03,-0.0398437,-0.0016275
-6.1300e-03,-0.0625,-0.00227563
-6.1200e-03,-0.04875,-0.00186125
-6.1100e-03,-0.0485938,-0.00181531
-6.1000e-03,-0.0528125,-0.00246063
-6.0900e-03,-0.0565625,-0.00199344
-6.0800e-03,-0.0473438,-0.0021725
-6.0700e-03,-0.0570313,-0.00220063
-6.0600e-03,-0.0479688,-0.00186219
-6.0500e-03,-0.0435938,-0.00150531
-6.0400e-03,-0.0401563,-0.00132438
-6.0300e-03,-0.044375,-0.0015575
-6.0200e-03,-0.0442188,-0.00137125
-6.0100e-03,-0.0478125,-0.00205531
-6.0000e-03,-0.0414063,-0.00224656
-5.9900e-03,-0.0423437,-0.00197688
-5.9800e-03,-0.049375,-0.00205688
-5.9700e-03,-0.0453125,-0.00190063
-5.9600e-03,-0.0496875,-0.0017225
-5.9500e-03,-0.0504687,-0.00248188
-5.9400e-03,-0.0526563,-0.00211219
-5.9300e-03,-0.0553125,-0.00170719
-5.9200e-03,-0.04625,-0.0025575
-5.9100e-03,-0.04875,-0.00221156
-5.9000e-03,-0.0495312,-0.00176594
-5.8900e-03,-0.0420312,-0.00207906
-5.8800e-03,-0.043125,-0.0019275
-5.8700e-03,-0.048125,-0.0018125
-5.8600e-03,-0.0526563,-0.00149438
-5.8500e-03,-0.0507812,-0.00188344
-5.8400e-03,-0.0539063,-0.00207875
-5.8300e-03,-0.058125,-0.00214906
-5.8200e-03,-0.0475,-0.00213625
-5.8100e-03,-0.0465625,-0.00226375
-5.8000e-03,-0.0379688,-0.00181188
-5.7900e-03,-0.0484375,-0.00194813
-5.7800e-03,-0.0490625,-0.00188844
-5.7700e-03,-0.0507812,-0.00211844
-5.7600e-03,-0.0548437,-0.00183469
-5.7500e-03,-0.0565625,-0.00193594
-5.7400e-03,-0.054375,-0.00223344
-5.7300e-03,-0.0457813,-0.00245188
-5.7200e-03,-0.04625,-0.00173344
-5.7100e-03,-0.04625,-0.00185344
-5.7000e-03,-0.0595313,-0.00179656
-5.6900e-03,-0.060625,-0.00194281
-5.6800e-03,-0.0340625,-0.00161313
-5.6700e-03,-0.049375,-0.00139156
-5.6600e-03,-0.0507812,-0.00206813
-5.6500e-03,-0.0375,-0.00224344
-5.6400e-03,-0.0623438,-0.00204
-5.6300e-03,-0.0523437,-0.00187469
-5.6200e-03,-0.0428125,-0.0020975
-5.6100e-03,-0.05625,-0.00220094
-5.6000e-03,-0.0451563,-0.0018075
-5.5900e-03,-0.0448438,-0.00233625
-5.5800e-03,-0.0471875,-0.00197656
-5.5700e-03,-0.0515625,-0.00221719
-5.5600e-03,-0.0423437,-0.00228906
-5.5500e-03,-0.0485938,-0.00209719
-5.5400e-03,-0.0448438,-0.00211563
-5.5300e-03,-0.0489062,-0.00202125
-5.5200e-03,-0.0473438,-0.00201375
-5.5100e-03,-0.055,-0.00187688
-5.5000e-03,-0.0532813,-0.00180813
-5.4900e-03,-0.0476562,-0.00211031
-5.4800e-03,-0.0404687,-0.00175375
-5.4700e-03,-0.0320312,-0.00183313
-5.4600e-03,-0.0476562,-0.00196031
-5.4500e-03,-0.0521875,-0.00184188
-5.4400e-03,-0.0342187,-0.00166563
-5.4300e-03,-0.0479688,-0.001675
-5.4200e-03,-0.0425,-0.00187219
-5.4100e-03,-0.0528125,-0.00181688
-5.4000e-03,-0.0392187,-0.00197531
-5.3900e-03,-0.0501562,-0.00184938
-5.3800e-03,-0.0478125,-0.00207781
-5.3700e-03,-0.04875,-0.00168063
-5.3600e-03,-0.0428125,-0.00212656
-5.3500e-03,-0.0423437,-0.00137719
-5.3400e-03,-0.05375,-0.00166031
-5.3300e-03,-0.055,-0.00188594
-5.3200e-03,-0.0517188,-0.00201438
-5.3100e-03,-0.044375,-0.0022775
-5.3000e-03,-0.0473438,-0.00187406
-5.2900e-03,-0.0542187,-0.00208813
-5.2800e-03,-0.0564063,-0.00184656
-5.2700e-03,-0.0551563,-0.00194469
-5.2600e-03,-0.0457813,-0.00247031
-5.2500e-03,-0.0554687,-0.00186625
-5.2400e-03,-0.043125,-0.00198313
-5.2300e-03,-0.0496875,-0.00172531
-5.2200e-03,-0.0520313,-0.00143313
-5.2100e-03,-0.0390625,-0.00150031
-5.2000e-03,-0.0485938,-0.00237313
-5.1900e-03,-0.0565625,-0.00176094
-5.1800e-03,-0.0454688,-0.00181813
-5.1700e-03,-0.0392187,-0.00225094
-5.1600e-03,-0.0501562,-0.00155594
-5.1500e-03,-0.026875,-0.0018375
-5.1400e-03,-0.041875,-0.00187813
-5.1300e-03,-0.0570313,-0.00220313
-5.1200e-03,-0.05875,-0.0018725
-5.1100e-03,-0.049375,-0.00172688
-5.1000e-03,-0.0596875,-0.00231594
-5.0900e-03,-0.0370313,-0.00193281
-5.0800e-03,-0.0432813,-0.00177344
-5.0700e-03,-0.0503125,-0.00167719
-5.0600e-03,-0.0435938,-0.002095
-5.0500e-03,-0.0503125,-0.00209063
-5.0400e-03,-0.0459375,-0.00216906
-5.0300e-03,-0.0432813,-0.0020325
-5.0200e-03,-0.0479688,-0.00252125
-5.0100e-03,-0.0409375,-0.00197375
-5.0000e-03,-0.0432813,-0.002225
-4.9900e-03,-0.0525,-0.00182656
-4.9800e-03,-0.0460938,-0.00215656
-4.9700e-03,-0.0559375,-0.002005
-4.9600e-03,-0.0540625,-0.00149844
-4.9500e-03,-0.0592188,-0.00161313
-4.9400e-03,-0.051875,-0.00242156
-4.9300e-03,-0.0510938,-0.00199063
-4.9200e-03,-0.044375,-0.00198781
-4.9100e-03,-0.0492188,-0.00161344
-4.9000e-03,-0.0417187,-0.00250469
-4.8900e-03,-0.0539063,-0.00136
-4.8800e-03,-0.0520313,-0.00152688
-4.8700e-03,-0.0446875,-0.00190438
-4.8600e-03,-0.0510938,-0.00184344
-4.8500e-03,-0.0484375,-0.00190438
-4.8400e-03,-0.0525,-0.00153719
-4.8300e-03,-0.0459375,-0.00185
-4.8200e-03,-0.05125,-0.00186156
-4.8100e-03,-0.0557813,-0.0020175
-4.8000e-03,-0.0520313,-0.00212594
-4.7900e-03,-0.0526563,-0.00205
-4.7800e-03,-0.0485938,-0.00200719
-4.7700e-03,-0.0446875,-0.00228344
-4.7600e-03,-0.0520313,-0.00221344
-4.7500e-03,-0.0554687,-0.00178219
-4.7400e-03,-0.0445313,-0.00173469
-4.7300e-03,-0.0510938,-0.00201656
-4.7200e-03,-0.0415625,-0.00222938
-4.7100e-03,-0.0473438,-0.00226875
-4.7000e-03,-0.0453125,-0.00145063
-4.6900e-03,-0.0421875,-0.00145219
-4.6800e-03,-0.0382813,-0.00262219
-4.6700e-03,-0.0365625,-0.0020475
-4.6600e-03,-0.0485938,-0.00169438
-4.6500e-03,-0.0529687,-0.002335
-4.6400e-03,-0.04875,-0.002395
-4.6300e-03,-0.0379688,-0.00188125
-4.6200e-03,-0.0414063,-0.00228594
-4.6100e-03,-0.05,-0.00171094
-4.6000e-03,-0.0521875,-0.00232125
-4.5900e-03,-0.049375,-0.00149281
-4.5800e-03,-0.04375,-0.00233875
-4.5700e-03,-0.0426562,-0.00212156
-4.5600e-03,-0.0448438,-0.00234563
-4.5500e-03,-0.0435938,-0.00197813
-4.5400e-03,-0.045625,-0.00248844
-4.5300e-03,-0.060625,-0.00210875
-4.5200e-03,-0.0414063,-0.00213656
-4.5100e-03,-0.0453125,-0.00199625
-4.5000e-03,-0.0498438,-0.00217563
-4.4900e-03,-0.0454688,-0.00168875
-4.4800e-03,-0.0470312,-0.00230219
-4.4700e-03,-0.049375,-0.00175813
-4.4600e-03,-0.0459375,-0.00187906
-4.4500e-03,-0.0465625,-0.00155938
-4.4400e-03,-0.0428125,-0.00152531
-4.4300e-03,-0.0528125,-0.00187344
-4.4200e-03,-0.0470312,-0.00203156
-4.4100e-03,-0.0479688,-0.00208875
-4.4000e-03,-0.050625,-0.00196781
-4.3900e-03,-0.046875,-0.0019525
-4.3800e-03,-0.0446875,-0.0018
-4.3700e-03,-0.0420312,-0.00229156
-4.3600e-03,-0.0514063,-0.00169844
-4.3500e-03,-0.0421875,-0.00199875
-4.3400e-03,-0.0395313,-0.00236438
-4.3300e-03,-0.0489062,-0.00175969
-4.3200e-03,-0.044375,-0.00231031
-4.3100e-03,-0.0507812,-0.00210875
-4.3000e-03,-0.0521875,-0.00179563
-4.2900e-03,-0.05125,-0.00167188
-4.2800e-03,-0.0473438,-0.0020825
-4.2700e-03,-0.05625,-0.00212313
-4.2600e-03,-0.0603125,-0.00215719
-4.2500e-03,-0.0546875,-0.00228906
-4.2400e-03,-0.0576563,-0.002085
-4.2300e-03,-0.039375,-0.00158906
-4.2200e-03,-0.0329688,-0.0019
-4.2100e-03,-0.0398437,-0.00224219
-4.2000e-03,-0.0442188,-0.00181406
-4.1900e-03,-0.0567187,-0.00165625
-4.1800e-03,-0.0489062,-0.00189438
-4.1700e-03,-0.0428125,-0.00220313
