Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,
-9.6100e-03,-0.0371875,-0.000455
-9.6000e-03,-0.0453125,0.000335313
-9.5900e-03,-0.0382813,-0.000149687
-9.5800e-03,-0.0390625,0.000513438
-9.5700e-03,-0.0425,0.0005525
-9.5600e-03,-0.03375,0.000123438
-9.5500e-03,-0.0435938,-0.000625313
-9.5400e-03,-0.0385937,-0.000213438
-9.5300e-03,-0.0435938,-0.000742813
-9.5200e-03,-0.0421875,2.21875e-05
-9.5100e-03,-0.0273438,6.5e-05
-9.5000e-03,-0.0265625,0.00016
-9.4900e-03,-0.0321875,0.000125938
-9.4800e-03,-0.0346875,-0.000373438
-9.4700e-03,-0.03625,-0.000385625
-9.4600e-03,-0.0364063,-0.000819688
-9.4500e-03,-0.0390625,-0.0002175
-9.4400e-03,-0.0271875,7.75e-05
-9.4300e-03,-0.0409375,6.25e-05
-9.4200e-03,-0.0498438,-0.00023375
-9.4100e-03,-0.0378125,-0.000469688
-9.4000e-03,-0.0404687,-0.000270625
-9.3900e-03,-0.0284375,0.00013375
-9.3800e-03,-0.0390625,-0.000244688
-9.3700e-03,-0.0395313,-0.00057125
-9.3600e-03,-0.0392187,0.00023375
-9.3500e-03,-0.0304688,-0.000534375
-9.3400e-03,-0.030625,-0.000644688
-9.3300e-03,-0.0446875,-0.00021625
-9.3200e-03,-0.0353125,0.00046875
-9.3100e-03,-0.0398437,0.000281563
-9.3000e-03,-0.0282813,-0.000363125
-9.2900e-03,-0.0292188,-0.000548438
-9.2800e-03,-0.0420312,-8.59375e-05
-9.2700e-03,-0.0454688,-0.000451875
-9.2600e-03,-0.0423437,-5.25e-05
-9.2500e-03,-0.0335937,0.00033375
-9.2400e-03,-0.0342187,-4.4375e-05
-9.2300e-03,-0.0360938,-0.0002
-9.2200e-03,-0.0375,-5.0625e-05
-9.2100e-03,-0.0378125,-0.000531875
-9.2000e-03,-0.0345312,1.21875e-05
-9.1900e-03,-0.0309375,-0.000284375
-9.1800e-03,-0.0235938,0.000140938
-9.1700e-03,-0.0417187,-0.000508125
-9.1600e-03,-0.0420312,-0.00105969
-9.1500e-03,-0.0379688,-0.0005625
-9.1400e-03,-0.0401563,-0.00039
-9.1300e-03,-0.0359375,-0.000213438
-9.1200e-03,-0.0371875,-0.00052875
-9.1100e-03,-0.0317188,0.000121875
-9.1000e-03,-0.035,-0.000212813
-9.0900e-03,-0.0392187,0.0002525
-9.0800e-03,-0.0492188,-0.00032125
-9.0700e-03,-0.034375,0.000155625
-9.0600e-03,-0.0389063,-1.78125e-05
-9.0500e-03,-0.0309375,1.28125e-05
-9.0400e-03,-0.04,-0.000143438
-9.0300e-03,-0.0364063,-0.000112188
-9.0200e-03,-0.0428125,-0.000299063
-9.0100e-03,-0.0351562,0.0003175
-9.0000e-03,-0.03625,0.000524688
-8.9900e-03,-0.0359375,-0.000113438
-8.9800e-03,-0.0404687,-0.00017375
-8.9700e-03,-0.0290625,-9.5625e-05
-8.9600e-03,-0.0259375,-0.000329375
-8.9500e-03,-0.0290625,-0.000579063
-8.9400e-03,-0.03375,-0.000269375
-8.9300e-03,-0.03875,-0.000347813
-8.9200e-03,-0.0379688,-9.65625e-05
-8.9100e-03,-0.0404687,-0.000317188
-8.9000e-03,-0.0279688,-0.000427188
-8.8900e-03,-0.0423437,-0.000731875
-8.8800e-03,-0.0353125,-0.000842188
-8.8700e-03,-0.0321875,-0.000324063
-8.8600e-03,-0.039375,0.000183438
-8.8500e-03,-0.0370313,0.000300938
-8.8400e-03,-0.03875,0.000238438
-8.8300e-03,-0.0503125,-0.000101563
-8.8200e-03,-0.0495312,8.4375e-05
-8.8100e-03,-0.0396875,-0.000459063
-8.8000e-03,-0.0492188,-0.0001925
-8.7900e-03,-0.0326562,-0.000365313
-8.7800e-03,-0.0282813,8.8125e-05
-8.7700e-03,-0.0395313,-0.000550937
-8.7600e-03,-0.0360938,-7.84375e-05
-8.7500e-03,-0.0334375,-6.09375e-05
-8.7400e-03,-0.02875,-0.0001625
-8.7300e-03,-0.041875,-0.0006
-8.7200e-03,-0.0521875,-0.000300313
-8.7100e-03,-0.0264062,-0.000177188
-8.7000e-03,-0.0303125,-0.000120625
-8.6900e-03,-0.0315625,-0.00021625
-8.6800e-03,-0.034375,0.000433438
-8.6700e-03,-0.0385937,0.000313125
-8.6600e-03,-0.034375,0.000410938
-8.6500e-03,-0.046875,-0.00027
-8.6400e-03,-0.03625,-0.000358438
-8.6300e-03,-0.0307813,-0.000601563
-8.6200e-03,-0.0478125,-0.00050875
-8.6100e-03,-0.0465625,0.000159688
-8.6000e-03,-0.0359375,0.00060625
-8.5900e-03,-0.0378125,-0.000591875
-8.5800e-03,-0.0457813,-0.000320938
-8.5700e-03,-0.0396875,-0.000163438
-8.5600e-03,-0.0490625,-0.000284375
-8.5500e-03,-0.0510938,-3.90625e-05
-8.5400e-03,-0.0382813,6.25e-07
-8.5300e-03,-0.0353125,-0.000529063
-8.5200e-03,-0.0445313,8.90625e-05
-8.5100e-03,-0.035,-3.125e-06
-8.5000e-03,-0.0153125,-0.00026625
-8.4900e-03,-0.029375,7.15625e-05
-8.4800e-03,-0.043125,6.03125e-05
-8.4700e-03,-0.0385937,0.000415938
-8.4600e-03,-0.0407813,0.000447813
-8.4500e-03,-0.036875,0.000303438
-8.4400e-03,-0.0357813,0.000191563
-8.4300e-03,-0.0348437,-0.000445
-8.4200e-03,-0.0420312,-0.000620625
-8.4100e-03,-0.03875,-0.000103125
-8.4000e-03,-0.0395313,-0.000345
-8.3900e-03,-0.0401563,4.46875e-05
-8.3800e-03,-0.0385937,-3.75e-05
-8.3700e-03,-0.038125,-0.000160625
-8.3600e-03,-0.0379688,-0.000626875
-8.3500e-03,-0.026875,-0.00042
-8.3400e-03,-0.0260937,-4.3125e-05
-8.3300e-03,-0.0403125,-0.000285313
-8.3200e-03,-0.0303125,0.000329688
-8.3100e-03,-0.0367188,4.4375e-05
-8.3000e-03,-0.0371875,-0.00064125
-8.2900e-03,-0.0439063,-0.000266563
-8.2800e-03,-0.0365625,-0.000537188
-8.2700e-03,-0.0559375,-2.1875e-05
-8.2600e-03,-0.0226562,-0.0001475
-8.2500e-03,-0.0326562,-0.000295938
-8.2400e-03,-0.0471875,-0.000341563
-8.2300e-03,-0.0454688,-0.000234688
-8.2200e-03,-0.0432813,0.00034625
-8.2100e-03,-0.0295313,0.000260938
-8.2000e-03,-0.0229687,-0.000339063
-8.1900e-03,-0.0339062,-0.000495
-8.1800e-03,-0.0385937,-0.00017
-8.1700e-03,-0.0364063,-0.000291563
-8.1600e-03,-0.0321875,-0.000253438
-8.1500e-03,-0.0315625,-0.00104219
-8.1400e-03,-0.029375,-0.000176563
-8.1300e-03,-0.0185937,-0.000594688
-8.1200e-03,-0.0317188,-0.000706563
-8.1100e-03,-0.0278125,-5.5e-05
-8.1000e-03,-0.0335937,0.000169375
-8.0900e-03,-0.0339062,8.84375e-05
-8.0800e-03,-0.0442188,0.000242188
-8.0700e-03,-0.0526563,-0.00081875
-8.0600e-03,-0.0375,-0.000329063
-8.0500e-03,-0.03625,-0.000265938
-8.0400e-03,-0.043125,-0.000258125
-8.0300e-03,-0.0442188,-0.000502188
-8.0200e-03,-0.0445313,-0.000829063
-8.0100e-03,-0.0410937,-0.000575313
-8.0000e-03,-0.045625,-0.00025375
-7.9900e-03,-0.0464062,0.000156875
-7.9800e-03,-0.0440625,7.375e-05
-7.9700e-03,-0.0373438,-0.000405313
-7.9600e-03,-0.0471875,9.90625e-05
-7.9500e-03,-0.035,-0.00028125
-7.9400e-03,-0.0467188,-0.000435313
-7.9300e-03,-0.0410937,0.000419063
-7.9200e-03,-0.0370313,0.000244688
-7.9100e-03,-0.030625,-0.000626563
-7.9000e-03,-0.0403125,8.625e-05
-7.8900e-03,-0.040625,-0.000419688
-7.8800e-03,-0.0339062,-0.000164375
-7.8700e-03,-0.044375,9.0625e-05
-7.8600e-03,-0.041875,-0.00051125
-7.8500e-03,-0.035625,-0.000664688
-7.8400e-03,-0.0389063,-0.00035875
-7.8300e-03,-0.0310937,-0.000501563
-7.8200e-03,-0.0396875,-0.000475
-7.8100e-03,-0.0346875,-0.000285
-7.8000e-03,-0.0354688,-0.00077375
-7.7900e-03,-0.03,0.000171875
-7.7800e-03,-0.0365625,-0.000375625
-7.7700e-03,-0.030625,-0.000105625
-7.7600e-03,-0.0409375,-0.00063875
-7.7500e-03,-0.0301563,-0.000593437
-7.7400e-03,-0.0379688,0.000135313
-7.7300e-03,-0.0353125,0.000342813
-7.7200e-03,-0.0234375,-0.000268438
-7.7100e-03,-0.0410937,-0.00019625
-7.7000e-03,-0.033125,-0.0003175
-7.6900e-03,-0.0326562,0.000300938
-7.6800e-03,-0.0326562,0.000196563
-7.6700e-03,-0.0370313,0.000180938
-7.6600e-03,-0.0390625,0.000373125
-7.6500e-03,-0.0367188,0.000244063
-7.6400e-03,-0.03875,-2.84375e-05
-7.6300e-03,-0.0382813,0.000176563
-7.6200e-03,-0.0445313,-0.000956875
-7.6100e-03,-0.0367188,-0.000830313
-7.6000e-03,-0.03875,0.000265313
-7.5900e-03,-0.0342187,-0.000850625
-7.5800e-03,-0.0570313,0.000175
-7.5700e-03,-0.0434375,-8.46875e-05
-7.5600e-03,-0.0376563,-0.000187188
-7.5500e-03,-0.0409375,0.000328125
-7.5400e-03,-0.0282813,-0.000342813
-7.5300e-03,-0.0304688,-0.000559688
-7.5200e-03,-0.038125,4.0625e-05
-7.5100e-03,-0.0454688,3.15625e-05
-7.5000e-03,-0.0323438,3.71875e-05
-7.4900e-03,-0.0401563,0.000339063
-7.4800e-03,-0.0403125,-9.78125e-05
-7.4700e-03,-0.0390625,2.5e-05
-7.4600e-03,-0.02875,0.00052625
-7.4500e-03,-0.0332812,-9.90625e-05
-7.4400e-03,-0.035,-0.00107094
-7.4300e-03,-0.0423437,0.000480938
-7.4200e-03,-0.0460938,-0.000105
-7.4100e-03,-0.0309375,-6.78125e-05
-7.4000e-03,-0.04,-0.000485625
-7.3900e-03,-0.0382813,8.8125e-05
-7.3800e-03,-0.0403125,-0.000444063
-7.3700e-03,-0.0345312,0.000101563
-7.3600e-03,-0.0435938,-0.000357188
-7.3500e-03,-0.0395313,-0.00065375
-7.3400e-03,-0.0376563,-0.000190313
-7.3300e-03,-0.041875,0.000570313
-7.3200e-03,-0.038125,2.40625e-05
-7.3100e-03,-0.0389063,-0.000746563
-7.3000e-03,-0.0467188,-0.000307188
-7.2900e-03,-0.0417187,-2.9375e-05
-7.2800e-03,-0.0246875,4.75e-05
-7.2700e-03,-0.0410937,-0.0002475
-7.2600e-03,-0.0390625,-5.9375e-06
-7.2500e-03,-0.0382813,-0.000350938
-7.2400e-03,-0.0401563,-0.000621563
-7.2300e-03,-0.0279688,-7.34375e-05
-7.2200e-03,-0.0307813,0.000357188
-7.2100e-03,-0.0390625,-0.00102938
-7.2000e-03,-0.0315625,-0.00071
-7.1900e-03,-0.0439063,-0.00127594
-7.1800e-03,-0.02375,-0.000985313
-7.1700e-03,-0.0410937,-0.00072125
-7.1600e-03,-0.0396875,-0.000364375
-7.1500e-03,-0.0267187,-0.000259063
-7.1400e-03,-0.050625,-0.00071
-7.1300e-03,-0.0407813,-0.000408125
-7.1200e-03,-0.035,-0.000195938
-7.1100e-03,-0.0379688,9.3125e-05
-7.1000e-03,-0.0332812,-1e-05
-7.0900e-03,-0.029375,-0.00098125
-7.0800e-03,-0.0448438,-0.000565938
-7.0700e-03,-0.0421875,-0.000288125
-7.0600e-03,-0.0335937,-0.000184688
-7.0500e-03,-0.0334375,0.000267188
-7.0400e-03,-0.0421875,0.0004975
-7.0300e-03,-0.0353125,-0.00062375
-7.0200e-03,-0.0296875,-0.000240938
-7.0100e-03,-0.034375,0.000380938
-7.0000e-03,-0.0360938,-4.53125e-05
-6.9900e-03,-0.0376563,-0.000560313
-6.9800e-03,-0.0407813,-0.00024875
-6.9700e-03,-0.0314062,-7.8125e-06
-6.9600e-03,-0.0404687,0.000358438
-6.9500e-03,-0.0476562,0.000490938
-6.9400e-03,-0.043125,-9.3125e-05
-6.9300e-03,-0.0328125,-0.000554063
-6.9200e-03,-0.0453125,0.0004175
-6.9100e-03,-0.0359375,-0.000129688
-6.9000e-03,-0.0365625,-0.000404063
-6.8900e-03,-0.0401563,1.59375e-05
-6.8800e-03,-0.0478125,-0.000154688
-6.8700e-03,-0.0353125,0.00015125
-6.8600e-03,-0.0351562,-0.000509688
-6.8500e-03,-0.0454688,-9.625e-05
-6.8400e-03,-0.0382813,-0.00067
-6.8300e-03,-0.0385937,-0.00041875
-6.8200e-03,-0.0360938,-0.00105375
-6.8100e-03,-0.0465625,-0.0006125
-6.8000e-03,-0.0492188,-0.000840938
-6.7900e-03,-0.0282813,-0.000664375
-6.7800e-03,-0.0385937,-0.000667188
-6.7700e-03,-0.0301563,-0.000507188
-6.7600e-03,-0.0467188,-0.000531563
-6.7500e-03,-0.04125,0.000256875
-6.7400e-03,-0.02875,-0.0002125
-6.7300e-03,-0.026875,-0.000451563
-6.7200e-03,-0.05,-0.000290313
-6.7100e-03,-0.0192187,-0.00107875
-6.7000e-03,-0.0564063,-0.000771875
-6.6900e-03,-0.028125,0.00027375
-6.6800e-03,-0.0289063,-0.00044
-6.6700e-03,-0.0323438,-9.3125e-05
-6.6600e-03,-0.0378125,-0.000216563
-6.6500e-03,-0.0307813,1.25e-06
-6.6400e-03,-0.0348437,0.000223438
-6.6300e-03,-0.0271875,0.000113125
-6.6200e-03,-0.0392187,-4.59375e-05
-6.6100e-03,-0.0321875,-0.000566563
-6.6000e-03,-0.0332812,-0.000120938
-6.5900e-03,-0.0354688,-0.000318125
-6.5800e-03,-0.0239063,-3.4375e-05
-6.5700e-03,-0.0371875,-0.00032375
-6.5600e-03,-0.0439063,-0.000520313
-6.5500e-03,-0.04125,3.5e-05
-6.5400e-03,-0.0326562,0.000586875
-6.5300e-03,-0.0385937,-0.000331875
-6.5200e-03,-0.0446875,-0.00018875
-6.5100e-03,-0.0398437,-0.000399688
-6.5000e-03,-0.0421875,-0.000885
-6.4900e-03,-0.0395313,-0.000484688
-6.4800e-03,-0.0442188,-0.000591875
-6.4700e-03,-0.046875,-0.000335313
-6.4600e-03,-0.0353125,1.90625e-05
-6.4500e-03,-0.033125,-5.40625e-05
-6.4400e-03,-0.04125,-0.000756563
-6.4300e-03,-0.0404687,0.00072625
-6.4200e-03,-0.0267187,9.9375e-05
-6.4100e-03,-0.0475,-0.0001125
-6.4000e-03,-0.0378125,-0.000115313
-6.3900e-03,-0.0525,-0.000384688
-6.3800e-03,-0.0410937,0.000204375
-6.3700e-03,-0.0365625,0.000124688
-6.3600e-03,-0.0315625,2.375e-05
-6.3500e-03,-0.041875,-0.000628125
-6.3400e-03,-0.0354688,-0.000504063
-6.3300e-03,-0.0489062,-5.71875e-05
-6.3200e-03,-0.043125,-0.000431563
-6.3100e-03,-0.0353125,-1.90625e-05
-6.3000e-03,-0.0303125,1.1875e-05
-6.2900e-03,-0.0296875,0.000519062
-6.2800e-03,-0.03375,0.000105625
-6.2700e-03,-0.040625,-0.000344063
-6.2600e-03,-0.0379688,-0.00043125
-6.2500e-03,-0.031875,-0.000455938
-6.2400e-03,-0.0385937,-0.000372813
-6.2300e-03,-0.03625,-0.00054625
-6.2200e-03,-0.0426562,-0.0008375
-6.2100e-03,-0.039375,-0.00114813
-6.2000e-03,-0.033125,-0.000325313
-6.1900e-03,-0.04125,-0.0006625
-6.1800e-03,-0.04,-0.000379688
-6.1700e-03,-0.041875,0.00022625
-6.1600e-03,-0.0346875,0.000375938
-6.1500e-03,-0.0459375,-2.65625e-05
-6.1400e-03,-0.0407813,-0.000646875
-6.1300e-03,-0.0270312,-0.000179063
-6.1200e-03,-0.0370313,-0.00010125
-6.1100e-03,-0.0404687,-0.0001725
-6.1000e-03,-0.026875,0.000327188
-6.0900e-03,-0.0446875,0.00039875
-6.0800e-03,-0.0342187,0.000493125
-6.0700e-03,-0.0403125,-0.00025125
-6.0600e-03,-0.0371875,-0.000390313
-6.0500e-03,-0.03125,-0.000574063
-6.0400e-03,-0.0339062,-5.5625e-05
-6.0300e-03,-0.041875,-0.00015875
-6.0200e-03,-0.0432813,-0.000284375
-6.0100e-03,-0.0309375,0.00012625
-6.0000e-03,-0.0440625,-0.000355938
-5.9900e-03,-0.0475,6.15625e-05
-5.9800e-03,-0.0390625,-0.000114375
-5.9700e-03,-0.0320312,-0.000219688
-5.9600e-03,-0.035,-5.90625e-05
-5.9500e-03,-0.0470312,-0.000490938
-5.9400e-03,-0.0390625,-0.000133438
-5.9300e-03,-0.0367188,-5e-05
-5.9200e-03,-0.0340625,-0.000226875
-5.9100e-03,-0.0398437,-8.875e-05
-5.9000e-03,-0.041875,5.25e-05
-5.8900e-03,-0.0365625,-0.000110625
-5.8800e-03,-0.035625,-0.000150938
-5.8700e-03,-0.033125,-0.000765625
-5.8600e-03,-0.0303125,-9.78125e-05
-5.8500e-03,-0.0298438,0.00014125
-5.8400e-03,-0.0345312,1.375e-05
-5.8300e-03,-0.0439063,-0.00067375
-5.8200e-03,-0.0376563,-0.000619063
-5.8100e-03,-0.0435938,-0.000775
-5.8000e-03,-0.04125,-0.000268125
-5.7900e-03,-0.0301563,-4.09375e-05
-5.7800e-03,-0.04375,-0.000483125
-5.7700e-03,-0.039375,-0.000422188
-5.7600e-03,-0.04125,-0.000117813
-5.7500e-03,-0.044375,0.00030375
-5.7400e-03,-0.0371875,0.000269063
-5.7300e-03,-0.0398437,-0.00012375
-5.7200e-03,-0.0396875,-0.000262187
-5.7100e-03,-0.0348437,-0.000379375
-5.7000e-03,-0.0373438,-0.000570625
-5.6900e-03,-0.0465625,-0.000531563
-5.6800e-03,-0.0345312,-0.000595313
-5.6700e-03,-0.0401563,-6.34375e-05
-5.6600e-03,-0.040625,-0.000869688
-5.6500e-03,-0.045625,-0.000580938
-5.6400e-03,-0.0314062,-1.875e-05
-5.6300e-03,-0.0428125,-0.000207813
-5.6200e-03,-0.035625,-0.0003125
-5.6100e-03,-0.0159375,-0.000663125
-5.6000e-03,-0.0290625,-8.46875e-05
-5.5900e-03,-0.0384375,-0.00014
-5.5800e-03,-0.0389063,-0.000550937
-5.5700e-03,-0.045625,-0.00052
-5.5600e-03,-0.04,-6.25e-07
-5.5500e-03,-0.0407813,-0.00072125
-5.5400e-03,-0.0340625,-0.000180625
-5.5300e-03,-0.0428125,-0.000415313
-5.5200e-03,-0.0414063,-3.1875e-05
-5.5100e-03,-0.0409375,-0.000382813
-5.5000e-03,-0.0434375,-0.000657813
-5.4900e-03,-0.0442188,-0.00053375
-5.4800e-03,-0.03,-2.625e-05
-5.4700e-03,-0.0209375,-0.000220313
-5.4600e-03,-0.045625,-0.000664063
-5.4500e-03,-0.033125,0.000240938
-5.4400e-03,-0.0464062,0.000371875
-5.4300e-03,-0.0326562,-7.125e-05
-5.4200e-03,-0.05,-1.90625e-05
-5.4100e-03,-0.0364063,-0.00016625
-5.4000e-03,-0.04,0.000400625
-5.3900e-03,-0.0415625,-9.46875e-05
-5.3800e-03,-0.0373438,0.00015625
-5.3700e-03,-0.031875,-0.000214688
-5.3600e-03,-0.0321875,-0.000334375
-5.3500e-03,-0.0407813,6.25e-05
-5.3400e-03,-0.0392187,0.000248125
-5.3300e-03,-0.0298438,-0.000560625
-5.3200e-03,-0.033125,-0.00054125
-5.3100e-03,-0.030625,-0.000972813
-5.3000e-03,-0.0303125,-0.000359688
-5.2900e-03,-0.0453125,0.000352813
-5.2800e-03,-0.0467188,-6.5625e-06
-5.2700e-03,-0.0348437,0.00012875
-5.2600e-03,-0.0485938,0.000274688
-5.2500e-03,-0.036875,-0.000269063
-5.2400e-03,-0.0396875,-3.9375e-05
-5.2300e-03,-0.0357813,-0.0001175
-5.2200e-03,-0.0346875,0.000467188
-5.2100e-03,-0.0409375,7e-05
-5.2000e-03,-0.0354688,0.000649063
-5.1900e-03,-0.0482812,-0.000313438
-5.1800e-03,-0.0371875,-0.000484063
-5.1700e-03,-0.0284375,-0.00031875
-5.1600e-03,-0.0326562,-0.0002675
-5.1500e-03,-0.0232812,2.5625e-05
-5.1400e-03,-0.0501562,-0.0002475
-5.1300e-03,-0.025625,-0.000175625
-5.1200e-03,-0.0373438,-2.0625e-05
-5.1100e-03,-0.0292188,-3.75e-06
-5.1000e-03,-0.0275,0.000295625
-5.0900e-03,-0.0442188,0.000383438
-5.0800e-03,-0.0482812,3.125e-05
-5.0700e-03,-0.0307813,7.28125e-05
-5.0600e-03,-0.0373438,0.000365625
-5.0500e-03,-0.038125,-0.000422813
-5.0400e-03,-0.0359375,-0.000673438
-5.0300e-03,-0.0421875,-0.000500312
-5.0200e-03,-0.023125,0.000268438
-5.0100e-03,-0.0421875,0.000155938
-5.0000e-03,-0.040625,-0.000393125
-4.9900e-03,-0.0317188,-0.000448438
-4.9800e-03,-0.0348437,-0.000780625
-4.9700e-03,-0.0351562,-0.000228125
-4.9600e-03,-0.04125,-0.000420313
-4.9500e-03,-0.0332812,-0.000756563
-4.9400e-03,-0.0398437,-0.000159688
-4.9300e-03,-0.03,-0.000810938
-4.9200e-03,-0.0445313,-0.000136563
-4.9100e-03,-0.0485938,-0.000123438
-4.9000e-03,-0.0375,-0.000206875
-4.8900e-03,-0.0353125,-0.000296875
-4.8800e-03,-0.0315625,-0.000183125
-4.8700e-03,-0.0348437,-0.000261563
-4.8600e-03,-0.0367188,-0.0004225
-4.8500e-03,-0.0346875,-0.0002075
-4.8400e-03,-0.02625,-0.000517813
-4.8300e-03,-0.0423437,-0.00043625
-4.8200e-03,-0.0389063,-0.000561562
-4.8100e-03,-0.0339062,-1.5625e-06
-4.8000e-03,-0.038125,-0.00023125
-4.7900e-03,-0.0570313,0.0001625
-4.7800e-03,-0.0384375,3.75e-06
-4.7700e-03,-0.0401563,0.000449688
-4.7600e-03,-0.0370313,-0.000308438
-4.7500e-03,-0.0384375,-0.000303125
-4.7400e-03,-0.0301563,-1.4375e-05
-4.7300e-03,-0.0346875,0.000523125
-4.7200e-03,-0.0340625,-0.00033625
-4.7100e-03,-0.0340625,-0.0007875
-4.7000e-03,-0.035,-0.00037375
-4.6900e-03,-0.0367188,0.000756875
-4.6800e-03,-0.0134375,0.000107813
-4.6700e-03,-0.0335937,0.000499688
-4.6600e-03,-0.0467188,-0.000137188
-4.6500e-03,-0.0353125,-0.000203125
-4.6400e-03,-0.0365625,0.0004
-4.6300e-03,-0.036875,0.000253438
-4.6200e-03,-0.0392187,2e-05
-4.6100e-03,-0.0496875,-2.25e-05
-4.6000e-03,-0.04,-1.1875e-05
-4.5900e-03,-0.04625,-1.59375e-05
-4.5800e-03,-0.04,0.0001725
-4.5700e-03,-0.045625,-0.0006825
-4.5600e-03,-0.044375,0.000519062
-4.5500e-03,-0.0403125,-9.5e-05
-4.5400e-03,-0.0373438,-0.00013375
-4.5300e-03,-0.0335937,0.000218438
-4.5200e-03,-0.0459375,-6.28125e-05
-4.5100e-03,-0.0348437,0.000307188
-4.5000e-03,-0.034375,-0.000455
-4.4900e-03,-0.0421875,-0.000120625
-4.4800e-03,-0.0514063,-0.000222188
-4.4700e-03,-0.03625,2.8125e-05
-4.4600e-03,-0.0254688,-4e-05
-4.4500e-03,-0.0328125,5.3125e-05
-4.4400e-03,-0.0325,0.00013125
-4.4300e-03,-0.0421875,0.000203438
-4.4200e-03,-0.0354688,-0.000424375
-4.4100e-03,-0.0389063,-0.000515625
-4.4000e-03,-0.035625,9.96875e-05
-4.3900e-03,-0.0378125,-5.3125e-05
-4.3800e-03,-0.0395313,-0.000168438
-4.3700e-03,-0.0415625,0.000209688
-4.3600e-03,-0.0348437,-0.000247813
-4.3500e-03,-0.0464062,0.000477188
-4.3400e-03,-0.040625,4.375e-05
-4.3300e-03,-0.0317188,-0.00026625
-4.3200e-03,-0.033125,-0.000810625
-4.3100e-03,-0.0439063,-0.000849688
-4.3000e-03,-0.0240625,-0.000312188
-4.2900e-03,-0.0395313,-1.84375e-05
-4.2800e-03,-0.0301563,-0.000669688
-4.2700e-03,-0.0310937,-0.000478125
-4.2600e-03,-0.0460938,8.625e-05
-4.2500e-03,-0.0326562,-0.000335625
-4.2400e-03,-0.0329688,-0.000462813
-4.2300e-03,-0.0440625,7.25e-05
-4.2200e-03,-0.043125,-0.000389375
-4.2100e-03,-0.0298438,-0.000908438
-4.2000e-03,-0.0301563,2.28125e-05
-4.1900e-03,-0.035625,-7.53125e-05
