Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,
-9.6100e-03,-0.0645312,-0.00135594
-9.6000e-03,-0.0464062,-0.000831563
-9.5900e-03,-0.0510938,-0.00151406
-9.5800e-03,-0.0528125,-0.00141
-9.5700e-03,-0.0554687,-0.0013175
-9.5600e-03,-0.0651562,-0.00169219
-9.5500e-03,-0.0570313,-0.00140156
-9.5400e-03,-0.0482812,-0.00202969
-9.5300e-03,-0.0496875,-0.00167156
-9.5200e-03,-0.0484375,-0.00164156
-9.5100e-03,-0.0560937,-0.00166938
-9.5000e-03,-0.0479688,-0.00157313
-9.4900e-03,-0.0595313,-0.00122906
-9.4800e-03,-0.0578125,-0.00148906
-9.4700e-03,-0.0554687,-0.00196719
-9.4600e-03,-0.055,-0.0020675
-9.4500e-03,-0.05375,-0.00169094
-9.4400e-03,-0.0535937,-0.00184625
-9.4300e-03,-0.0489062,-0.00215313
-9.4200e-03,-0.0642188,-0.0014675
-9.4100e-03,-0.0520313,-0.00215344
-9.4000e-03,-0.0523437,-0.00136875
-9.3900e-03,-0.0529687,-0.00208688
-9.3800e-03,-0.05125,-0.00180375
-9.3700e-03,-0.0567187,-0.00161781
-9.3600e-03,-0.0548437,-0.001755
-9.3500e-03,-0.0482812,-0.00197906
-9.3400e-03,-0.0546875,-0.00167969
-9.3300e-03,-0.0615625,-0.00203906
-9.3200e-03,-0.054375,-0.00174219
-9.3100e-03,-0.0495312,-0.00175375
-9.3000e-03,-0.0415625,-0.00128531
-9.2900e-03,-0.0532813,-0.00194063
-9.2800e-03,-0.0520313,-0.0009925
-9.2700e-03,-0.0554687,-0.00195188
-9.2600e-03,-0.0475,-0.00115469
-9.2500e-03,-0.059375,-0.00180781
-9.2400e-03,-0.0426562,-0.00165313
-9.2300e-03,-0.061875,-0.00197344
-9.2200e-03,-0.0557813,-0.00168063
-9.2100e-03,-0.0478125,-0.00218063
-9.2000e-03,-0.0485938,-0.00157281
-9.1900e-03,-0.0532813,-0.00176625
-9.1800e-03,-0.0565625,-0.00163
-9.1700e-03,-0.0535937,-0.00128406
-9.1600e-03,-0.0457813,-0.00170031
-9.1500e-03,-0.0620312,-0.00161
-9.1400e-03,-0.0490625,-0.00211688
-9.1300e-03,-0.0495312,-0.00121125
-9.1200e-03,-0.0596875,-0.00153
-9.1100e-03,-0.0407813,-0.00157438
-9.1000e-03,-0.0503125,-0.00193938
-9.0900e-03,-0.055625,-0.00152094
-9.0800e-03,-0.0560937,-0.0018475
-9.0700e-03,-0.0528125,-0.00170375
-9.0600e-03,-0.05125,-0.00156344
-9.0500e-03,-0.043125,-0.00127438
-9.0400e-03,-0.0534375,-0.00176156
-9.0300e-03,-0.0535937,-0.00147656
-9.0200e-03,-0.0570313,-0.002375
-9.0100e-03,-0.0648438,-0.001465
-9.0000e-03,-0.0545313,-0.00212063
-8.9900e-03,-0.0525,-0.00216813
-8.9800e-03,-0.0490625,-0.00199563
-8.9700e-03,-0.0467188,-0.00165
-8.9600e-03,-0.0435938,-0.00176031
-8.9500e-03,-0.0470312,-0.00179031
-8.9400e-03,-0.0465625,-0.00168563
-8.9300e-03,-0.0571875,-0.00191438
-8.9200e-03,-0.0492188,-0.00148563
-8.9100e-03,-0.05375,-0.00125
-8.9000e-03,-0.0595313,-0.00136313
-8.8900e-03,-0.0601562,-0.00171406
-8.8800e-03,-0.0510938,-0.00140125
-8.8700e-03,-0.058125,-0.00187688
-8.8600e-03,-0.0496875,-0.00140875
-8.8500e-03,-0.0498438,-0.00180906
-8.8400e-03,-0.0453125,-0.00164656
-8.8300e-03,-0.04375,-0.00186406
-8.8200e-03,-0.0601562,-0.00199406
-8.8100e-03,-0.0607812,-0.00192438
-8.8000e-03,-0.0528125,-0.00162344
-8.7900e-03,-0.0571875,-0.00190094
-8.7800e-03,-0.0571875,-0.00192313
-8.7700e-03,-0.0478125,-0.00189469
-8.7600e-03,-0.0528125,-0.00211063
-8.7500e-03,-0.0596875,-0.00200031
-8.7400e-03,-0.0603125,-0.00167375
-8.7300e-03,-0.0573437,-0.00165438
-8.7200e-03,-0.0545313,-0.00110563
-8.7100e-03,-0.0545313,-0.00197875
-8.7000e-03,-0.056875,-0.00204156
-8.6900e-03,-0.056875,-0.00209938
-8.6800e-03,-0.0634375,-0.00179969
-8.6700e-03,-0.0470312,-0.00184906
-8.6600e-03,-0.0575,-0.0014725
-8.6500e-03,-0.0448438,-0.00180313
-8.6400e-03,-0.0514063,-0.00168719
-8.6300e-03,-0.0521875,-0.00172906
-8.6200e-03,-0.0607812,-0.00129875
-8.6100e-03,-0.0448438,-0.001435
-8.6000e-03,-0.045625,-0.00136031
-8.5900e-03,-0.0629688,-0.00167938
-8.5800e-03,-0.0571875,-0.00145344
-8.5700e-03,-0.0490625,-0.00126469
-8.5600e-03,-0.0454688,-0.00150844
-8.5500e-03,-0.04,-0.00171438
-8.5400e-03,-0.0460938,-0.00137156
-8.5300e-03,-0.0548437,-0.00144813
-8.5200e-03,-0.0654688,-0.00170406
-8.5100e-03,-0.0571875,-0.00160469
-8.5000e-03,-0.0509375,-0.00229125
-8.4900e-03,-0.04625,-0.00201344
-8.4800e-03,-0.0592188,-0.00146906
-8.4700e-03,-0.0590625,-0.00159531
-8.4600e-03,-0.041875,-0.0019025
-8.4500e-03,-0.0485938,-0.00184438
-8.4400e-03,-0.06,-0.00173
-8.4300e-03,-0.0501562,-0.00179094
-8.4200e-03,-0.0507812,-0.00155406
-8.4100e-03,-0.0442188,-0.00131219
-8.4000e-03,-0.0610938,-0.00171281
-8.3900e-03,-0.0485938,-0.00137219
-8.3800e-03,-0.0626562,-0.0016525
-8.3700e-03,-0.0579687,-0.00176031
-8.3600e-03,-0.0589063,-0.00165906
-8.3500e-03,-0.0496875,-0.00204406
-8.3400e-03,-0.0542187,-0.00124094
-8.3300e-03,-0.0529687,-0.00162594
-8.3200e-03,-0.0526563,-0.00162
-8.3100e-03,-0.0476562,-0.00155781
-8.3000e-03,-0.05625,-0.00187438
-8.2900e-03,-0.0642188,-0.00207281
-8.2800e-03,-0.0457813,-0.001905
-8.2700e-03,-0.048125,-0.00199219
-8.2600e-03,-0.051875,-0.00111438
-8.2500e-03,-0.051875,-0.00177469
-8.2400e-03,-0.0510938,-0.00185563
-8.2300e-03,-0.06,-0.0016675
-8.2200e-03,-0.0489062,-0.00111
-8.2100e-03,-0.0539063,-0.00174781
-8.2000e-03,-0.06375,-0.00183656
-8.1900e-03,-0.0498438,-0.00186938
-8.1800e-03,-0.0551563,-0.00154844
-8.1700e-03,-0.0484375,-0.00161969
-8.1600e-03,-0.0517188,-0.00163719
-8.1500e-03,-0.0473438,-0.001605
-8.1400e-03,-0.0471875,-0.00166781
-8.1300e-03,-0.0539063,-0.00152781
-8.1200e-03,-0.0507812,-0.00162531
-8.1100e-03,-0.0565625,-0.00183531
-8.1000e-03,-0.0603125,-0.001515
-8.0900e-03,-0.0473438,-0.00161813
-8.0800e-03,-0.04625,-0.00180281
-8.0700e-03,-0.05875,-0.00152125
-8.0600e-03,-0.0342187,-0.00150719
-8.0500e-03,-0.0478125,-0.00188313
-8.0400e-03,-0.0425,-0.00193563
-8.0300e-03,-0.0434375,-0.00139969
-8.0200e-03,-0.0492188,-0.0023725
-8.0100e-03,-0.0659375,-0.00129688
-8.0000e-03,-0.05875,-0.0014175
-7.9900e-03,-0.0453125,-0.00148844
-7.9800e-03,-0.0529687,-0.00183719
-7.9700e-03,-0.0501562,-0.0014175
-7.9600e-03,-0.0532813,-0.00182969
-7.9500e-03,-0.0470312,-0.00169531
-7.9400e-03,-0.0609375,-0.00137938
-7.9300e-03,-0.064375,-0.00158594
-7.9200e-03,-0.04375,-0.00176063
-7.9100e-03,-0.05375,-0.00129406
-7.9000e-03,-0.0532813,-0.00186469
-7.8900e-03,-0.04625,-0.00199375
-7.8800e-03,-0.0514063,-0.00196375
-7.8700e-03,-0.0567187,-0.00197875
-7.8600e-03,-0.0653125,-0.001875
-7.8500e-03,-0.0465625,-0.00174281
-7.8400e-03,-0.0554687,-0.00144531
-7.8300e-03,-0.0579687,-0.00212688
-7.8200e-03,-0.0442188,-0.00140844
-7.8100e-03,-0.0534375,-0.00205781
-7.8000e-03,-0.0570313,-0.00190031
-7.7900e-03,-0.0496875,-0.00198906
-7.7800e-03,-0.0529687,-0.00167625
-7.7700e-03,-0.0528125,-0.00172938
-7.7600e-03,-0.0546875,-0.00168281
-7.7500e-03,-0.0498438,-0.00206
-7.7400e-03,-0.0546875,-0.00154281
-7.7300e-03,-0.049375,-0.00217281
-7.7200e-03,-0.0567187,-0.00204219
-7.7100e-03,-0.0579687,-0.00184938
-7.7000e-03,-0.05375,-0.00128969
-7.6900e-03,-0.0646875,-0.00156813
-7.6800e-03,-0.0504687,-0.00164063
-7.6700e-03,-0.0434375,-0.00229219
-7.6600e-03,-0.0601562,-0.00153188
-7.6500e-03,-0.044375,-0.00183469
-7.6400e-03,-0.0551563,-0.00146906
-7.6300e-03,-0.0592188,-0.001515
-7.6200e-03,-0.0504687,-0.00140125
-7.6100e-03,-0.0515625,-0.00144688
-7.6000e-03,-0.0576563,-0.00170469
-7.5900e-03,-0.05375,-0.00112688
-7.5800e-03,-0.06125,-0.00180375
-7.5700e-03,-0.0485938,-0.00173281
-7.5600e-03,-0.055,-0.00174938
-7.5500e-03,-0.0484375,-0.00213719
-7.5400e-03,-0.053125,-0.0020525
-7.5300e-03,-0.0532813,-0.00202
-7.5200e-03,-0.0573437,-0.00226344
-7.5100e-03,-0.05375,-0.00138875
-7.5000e-03,-0.0667188,-0.00222031
-7.4900e-03,-0.0471875,-0.00158969
-7.4800e-03,-0.0521875,-0.00196344
-7.4700e-03,-0.055625,-0.00180781
-7.4600e-03,-0.0576563,-0.00176969
-7.4500e-03,-0.0559375,-0.00178031
-7.4400e-03,-0.0610938,-0.00201875
-7.4300e-03,-0.0628125,-0.00132438
-7.4200e-03,-0.0421875,-0.00223438
-7.4100e-03,-0.056875,-0.00199719
-7.4000e-03,-0.065625,-0.00158
-7.3900e-03,-0.0578125,-0.00111469
-7.3800e-03,-0.0375,-0.00123281
-7.3700e-03,-0.053125,-0.00132344
-7.3600e-03,-0.0560937,-0.00148313
-7.3500e-03,-0.0539063,-0.001345
-7.3400e-03,-0.0529687,-0.001585
-7.3300e-03,-0.0579687,-0.00150375
-7.3200e-03,-0.0557813,-0.00147594
-7.3100e-03,-0.0429688,-0.0012325
-7.3000e-03,-0.0490625,-0.00182719
-7.2900e-03,-0.0626562,-0.00199344
-7.2800e-03,-0.041875,-0.00169781
-7.2700e-03,-0.0529687,-0.00209781
-7.2600e-03,-0.0526563,-0.00188531
-7.2500e-03,-0.0459375,-0.00187188
-7.2400e-03,-0.0523437,-0.00134344
-7.2300e-03,-0.0492188,-0.00165875
-7.2200e-03,-0.055625,-0.00186625
-7.2100e-03,-0.0559375,-0.00102844
-7.2000e-03,-0.0592188,-0.00149
-7.1900e-03,-0.055625,-0.0015975
-7.1800e-03,-0.0590625,-0.000985
-7.1700e-03,-0.0501562,-0.00104656
-7.1600e-03,-0.0484375,-0.0020675
-7.1500e-03,-0.055,-0.00158156
-7.1400e-03,-0.0479688,-0.00204969
-7.1300e-03,-0.0575,-0.00137969
-7.1200e-03,-0.045625,-0.00230875
-7.1100e-03,-0.0376563,-0.00168531
-7.1000e-03,-0.0560937,-0.00173219
-7.0900e-03,-0.059375,-0.00122094
-7.0800e-03,-0.0545313,-0.00151406
-7.0700e-03,-0.0529687,-0.00211719
-7.0600e-03,-0.0598438,-0.00232594
-7.0500e-03,-0.0360938,-0.0011625
-7.0400e-03,-0.0484375,-0.00149031
-7.0300e-03,-0.0603125,-0.00139125
-7.0200e-03,-0.0470312,-0.00188406
-7.0100e-03,-0.0478125,-0.00184094
-7.0000e-03,-0.0535937,-0.00164719
-6.9900e-03,-0.053125,-0.00177938
-6.9800e-03,-0.0479688,-0.00185563
-6.9700e-03,-0.0517188,-0.0015925
-6.9600e-03,-0.045625,-0.00192906
-6.9500e-03,-0.0539063,-0.00182875
-6.9400e-03,-0.0428125,-0.00123844
-6.9300e-03,-0.0448438,-0.00204
-6.9200e-03,-0.0529687,-0.00158563
-6.9100e-03,-0.0521875,-0.00198688
-6.9000e-03,-0.0429688,-0.00144094
-6.8900e-03,-0.0592188,-0.00156125
-6.8800e-03,-0.0476562,-0.00121031
-6.8700e-03,-0.0517188,-0.00183719
-6.8600e-03,-0.0382813,-0.00163438
-6.8500e-03,-0.0454688,-0.00145
-6.8400e-03,-0.0546875,-0.00108594
-6.8300e-03,-0.0565625,-0.0013925
-6.8200e-03,-0.056875,-0.00155031
-6.8100e-03,-0.0582813,-0.00202906
-6.8000e-03,-0.0648438,-0.00171406
-6.7900e-03,-0.0515625,-0.00154875
-6.7800e-03,-0.0546875,-0.00189813
-6.7700e-03,-0.0621875,-0.00168719
-6.7600e-03,-0.050625,-0.00148563
-6.7500e-03,-0.0482812,-0.00140438
-6.7400e-03,-0.054375,-0.00126531
-6.7300e-03,-0.055625,-0.00144375
-6.7200e-03,-0.055,-0.00129438
-6.7100e-03,-0.051875,-0.001945
-6.7000e-03,-0.0517188,-0.00189656
-6.6900e-03,-0.0660938,-0.00166594
-6.6800e-03,-0.0551563,-0.00191188
-6.6700e-03,-0.0509375,-0.00182219
-6.6600e-03,-0.0509375,-0.00162031
-6.6500e-03,-0.0470312,-0.00148938
-6.6400e-03,-0.0489062,-0.00140969
-6.6300e-03,-0.0565625,-0.00135375
-6.6200e-03,-0.053125,-0.00187875
-6.6100e-03,-0.0545313,-0.00155969
-6.6000e-03,-0.0620312,-0.00165656
-6.5900e-03,-0.0509375,-0.00204063
-6.5800e-03,-0.0479688,-0.00157125
-6.5700e-03,-0.0620312,-0.00155844
-6.5600e-03,-0.0435938,-0.00147031
-6.5500e-03,-0.0648438,-0.00177
-6.5400e-03,-0.0503125,-0.00191594
-6.5300e-03,-0.0553125,-0.00269719
-6.5200e-03,-0.0548437,-0.00149813
-6.5100e-03,-0.060625,-0.00221906
-6.5000e-03,-0.0585938,-0.00182375
-6.4900e-03,-0.0604688,-0.00130063
-6.4800e-03,-0.0539063,-0.00135063
-6.4700e-03,-0.0521875,-0.00186625
-6.4600e-03,-0.0501562,-0.0019975
-6.4500e-03,-0.050625,-0.00186281
-6.4400e-03,-0.0498438,-0.00180156
-6.4300e-03,-0.0492188,-0.00142781
-6.4200e-03,-0.0515625,-0.00167094
-6.4100e-03,-0.055625,-0.00166
-6.4000e-03,-0.0645312,-0.00179125
-6.3900e-03,-0.0603125,-0.00187563
-6.3800e-03,-0.045,-0.00174438
-6.3700e-03,-0.0478125,-0.00175
-6.3600e-03,-0.059375,-0.00141844
-6.3500e-03,-0.0629688,-0.00179219
-6.3400e-03,-0.05625,-0.00156281
-6.3300e-03,-0.0367188,-0.00164344
-6.3200e-03,-0.05875,-0.00176906
-6.3100e-03,-0.0598438,-0.00166063
-6.3000e-03,-0.0534375,-0.00214625
-6.2900e-03,-0.0454688,-0.00171781
-6.2800e-03,-0.0496875,-0.00152375
-6.2700e-03,-0.05375,-0.00204719
-6.2600e-03,-0.0526563,-0.00174125
-6.2500e-03,-0.0539063,-0.00162531
-6.2400e-03,-0.0570313,-0.0019575
-6.2300e-03,-0.05375,-0.00112031
-6.2200e-03,-0.0423437,-0.00138031
-6.2100e-03,-0.056875,-0.00184063
-6.2000e-03,-0.043125,-0.00168875
-6.1900e-03,-0.055,-0.00129813
-6.1800e-03,-0.060625,-0.0021525
-6.1700e-03,-0.0510938,-0.00170938
-6.1600e-03,-0.0496875,-0.00187344
-6.1500e-03,-0.0507812,-0.00158656
-6.1400e-03,-0.060625,-0.00191688
-6.1300e-03,-0.0451563,-0.00206719
-6.1200e-03,-0.054375,-0.00203531
-6.1100e-03,-0.0359375,-0.00152906
-6.1000e-03,-0.0515625,-0.00118687
-6.0900e-03,-0.0510938,-0.00224156
-6.0800e-03,-0.0548437,-0.00157844
-6.0700e-03,-0.0590625,-0.0024425
-6.0600e-03,-0.05375,-0.00191531
-6.0500e-03,-0.0473438,-0.00254219
-6.0400e-03,-0.0540625,-0.00190125
-6.0300e-03,-0.0589063,-0.0019125
-6.0200e-03,-0.05625,-0.00177688
-6.0100e-03,-0.0589063,-0.00158938
-6.0000e-03,-0.060625,-0.00134281
-5.9900e-03,-0.0503125,-0.00162938
-5.9800e-03,-0.0473438,-0.0012675
-5.9700e-03,-0.05625,-0.00122313
-5.9600e-03,-0.04875,-0.00183094
-5.9500e-03,-0.055625,-0.00119844
-5.9400e-03,-0.0596875,-0.0018825
-5.9300e-03,-0.0464062,-0.00136281
-5.9200e-03,-0.0564063,-0.00215625
-5.9100e-03,-0.0540625,-0.00146875
-5.9000e-03,-0.0445313,-0.00169688
-5.8900e-03,-0.040625,-0.00121313
-5.8800e-03,-0.0607812,-0.00223625
-5.8700e-03,-0.0525,-0.00111031
-5.8600e-03,-0.0478125,-0.00175531
-5.8500e-03,-0.051875,-0.00184094
-5.8400e-03,-0.053125,-0.0011925
-5.8300e-03,-0.0460938,-0.00205188
-5.8200e-03,-0.0548437,-0.00153219
-5.8100e-03,-0.0489062,-0.00168219
-5.8000e-03,-0.0596875,-0.00120281
-5.7900e-03,-0.0578125,-0.00193813
-5.7800e-03,-0.0442188,-0.00138
-5.7700e-03,-0.0545313,-0.00260906
-5.7600e-03,-0.065,-0.00170656
-5.7500e-03,-0.0517188,-0.00228906
-5.7400e-03,-0.0523437,-0.00141
-5.7300e-03,-0.0420312,-0.00191125
-5.7200e-03,-0.0578125,-0.00170719
-5.7100e-03,-0.054375,-0.00138125
-5.7000e-03,-0.0584375,-0.00167906
-5.6900e-03,-0.0520313,-0.00175594
-5.6800e-03,-0.04875,-0.00161281
-5.6700e-03,-0.0576563,-0.00179156
-5.6600e-03,-0.0509375,-0.00172469
-5.6500e-03,-0.058125,-0.00121156
-5.6400e-03,-0.048125,-0.002195
-5.6300e-03,-0.055,-0.00173344
-5.6200e-03,-0.0504687,-0.00186594
-5.6100e-03,-0.0546875,-0.00097
-5.6000e-03,-0.0540625,-0.00164781
-5.5900e-03,-0.0489062,-0.00140906
-5.5800e-03,-0.053125,-0.00183219
-5.5700e-03,-0.058125,-0.00201313
-5.5600e-03,-0.0484375,-0.00205688
-5.5500e-03,-0.0465625,-0.00206906
-5.5400e-03,-0.051875,-0.00182781
-5.5300e-03,-0.0435938,-0.00225031
-5.5200e-03,-0.050625,-0.00173469
-5.5100e-03,-0.05125,-0.00180156
-5.5000e-03,-0.055625,-0.00181531
-5.4900e-03,-0.0542187,-0.00207938
-5.4800e-03,-0.0726563,-0.00129531
-5.4700e-03,-0.0485938,-0.00171563
-5.4600e-03,-0.0535937,-0.0015325
-5.4500e-03,-0.0540625,-0.00175219
-5.4400e-03,-0.0620312,-0.00153813
-5.4300e-03,-0.0478125,-0.00237719
-5.4200e-03,-0.0578125,-0.00127719
-5.4100e-03,-0.0559375,-0.00221625
-5.4000e-03,-0.0534375,-0.00165156
-5.3900e-03,-0.0520313,-0.00173938
-5.3800e-03,-0.0590625,-0.00137844
-5.3700e-03,-0.0575,-0.00195188
-5.3600e-03,-0.0498438,-0.001245
-5.3500e-03,-0.0539063,-0.00128063
-5.3400e-03,-0.0464062,-0.00107844
-5.3300e-03,-0.060625,-0.00118875
-5.3200e-03,-0.045625,-0.00150844
-5.3100e-03,-0.056875,-0.00142719
-5.3000e-03,-0.0507812,-0.00189125
-5.2900e-03,-0.064375,-0.00161125
-5.2800e-03,-0.0489062,-0.00143094
-5.2700e-03,-0.05,-0.00230188
-5.2600e-03,-0.05625,-0.0019775
-5.2500e-03,-0.0448438,-0.00137313
-5.2400e-03,-0.054375,-0.00144531
-5.2300e-03,-0.0564063,-0.00128219
-5.2200e-03,-0.060625,-0.00159031
-5.2100e-03,-0.0551563,-0.00137313
-5.2000e-03,-0.056875,-0.00183344
-5.1900e-03,-0.0425,-0.00195406
-5.1800e-03,-0.0451563,-0.00197875
-5.1700e-03,-0.0546875,-0.00188688
-5.1600e-03,-0.044375,-0.00158844
-5.1500e-03,-0.0565625,-0.0016325
-5.1400e-03,-0.0517188,-0.00189063
-5.1300e-03,-0.0607812,-0.00105313
-5.1200e-03,-0.0398437,-0.00197594
-5.1100e-03,-0.055,-0.00161875
-5.1000e-03,-0.0607812,-0.00217406
-5.0900e-03,-0.0515625,-0.00154094
-5.0800e-03,-0.0439063,-0.00161469
-5.0700e-03,-0.0476562,-0.00183719
-5.0600e-03,-0.066875,-0.00179406
-5.0500e-03,-0.0464062,-0.00182156
-5.0400e-03,-0.0459375,-0.00143
-5.0300e-03,-0.050625,-0.00211
-5.0200e-03,-0.0507812,-0.00204063
-5.0100e-03,-0.041875,-0.00202125
-5.0000e-03,-0.0592188,-0.00179969
-4.9900e-03,-0.0515625,-0.0019225
-4.9800e-03,-0.0703125,-0.00175
-4.9700e-03,-0.0495312,-0.0017975
-4.9600e-03,-0.05625,-0.00121969
-4.9500e-03,-0.05625,-0.00200875
-4.9400e-03,-0.0642188,-0.00127219
-4.9300e-03,-0.0428125,-0.00142531
-4.9200e-03,-0.0609375,-0.00124594
-4.9100e-03,-0.0570313,-0.00207781
-4.9000e-03,-0.0426562,-0.00163875
-4.8900e-03,-0.0495312,-0.001845
-4.8800e-03,-0.0479688,-0.00203219
-4.8700e-03,-0.0501562,-0.00144688
-4.8600e-03,-0.0548437,-0.00191625
-4.8500e-03,-0.0585938,-0.00141281
-4.8400e-03,-0.053125,-0.00148844
-4.8300e-03,-0.0560937,-0.00127656
-4.8200e-03,-0.0565625,-0.00183063
-4.8100e-03,-0.053125,-0.00156625
-4.8000e-03,-0.055,-0.00132938
-4.7900e-03,-0.0482812,-0.00143844
-4.7800e-03,-0.0510938,-0.0014675
-4.7700e-03,-0.0517188,-0.00141594
-4.7600e-03,-0.0623438,-0.00131469
-4.7500e-03,-0.0660938,-0.001605
-4.7400e-03,-0.0521875,-0.00168406
-4.7300e-03,-0.0657812,-0.00175563
-4.7200e-03,-0.05375,-0.00106719
-4.7100e-03,-0.0434375,-0.00186281
-4.7000e-03,-0.065625,-0.00118687
-4.6900e-03,-0.0570313,-0.00182594
-4.6800e-03,-0.0610938,-0.00173656
-4.6700e-03,-0.056875,-0.002245
-4.6600e-03,-0.0585938,-0.00119563
-4.6500e-03,-0.0590625,-0.002185
-4.6400e-03,-0.0517188,-0.00113125
-4.6300e-03,-0.055,-0.00219531
-4.6200e-03,-0.0567187,-0.00148094
-4.6100e-03,-0.0576563,-0.00151406
-4.6000e-03,-0.0523437,-0.00138875
-4.5900e-03,-0.053125,-0.00189781
-4.5800e-03,-0.0542187,-0.00204313
-4.5700e-03,-0.0548437,-0.00183844
-4.5600e-03,-0.0492188,-0.00128594
-4.5500e-03,-0.0521875,-0.00181375
-4.5400e-03,-0.05,-0.00131625
-4.5300e-03,-0.055,-0.00182156
-4.5200e-03,-0.0432813,-0.00206062
-4.5100e-03,-0.0473438,-0.00123906
-4.5000e-03,-0.0529687,-0.00190313
-4.4900e-03,-0.0546875,-0.00131594
-4.4800e-03,-0.05125,-0.00146219
-4.4700e-03,-0.049375,-0.00167813
-4.4600e-03,-0.0540625,-0.00154594
-4.4500e-03,-0.0532813,-0.00166156
-4.4400e-03,-0.0401563,-0.00173531
-4.4300e-03,-0.0582813,-0.00176969
-4.4200e-03,-0.0603125,-0.00172938
-4.4100e-03,-0.0604688,-0.00174375
-4.4000e-03,-0.0592188,-0.00178563
-4.3900e-03,-0.0507812,-0.0022075
-4.3800e-03,-0.0585938,-0.00182125
-4.3700e-03,-0.053125,-0.00176375
-4.3600e-03,-0.0529687,-0.00131594
-4.3500e-03,-0.0639062,-0.00116656
-4.3400e-03,-0.0510938,-0.000985938
-4.3300e-03,-0.0359375,-0.00165625
-4.3200e-03,-0.0475,-0.00174563
-4.3100e-03,-0.0523437,-0.00174781
-4.3000e-03,-0.0625,-0.00147375
-4.2900e-03,-0.0589063,-0.00163406
-4.2800e-03,-0.0592188,-0.00185563
-4.2700e-03,-0.0425,-0.00188375
-4.2600e-03,-0.056875,-0.00167969
-4.2500e-03,-0.04375,-0.00174906
-4.2400e-03,-0.0490625,-0.00176031
-4.2300e-03,-0.0578125,-0.0016375
-4.2200e-03,-0.0496875,-0.00147938
-4.2100e-03,-0.058125,-0.00133063
-4.2000e-03,-0.054375,-0.00119969
-4.1900e-03,-0.0514063,-0.00146656
-4.1800e-03,-0.0576563,-0.00162281
-4.1700e-03,-0.0514063,-0.00161938
