Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,,
-9.7300e-03,-0.05,0.00163969,-0.1251
-9.7200e-03,-0.0482812,0.00141875,-0.13385
-9.7100e-03,-0.0464062,0.00147063,-0.090725
-9.7000e-03,-0.0592188,0.00137781,-0.136663
-9.6900e-03,-0.054375,0.001575,-0.0966625
-9.6800e-03,-0.045625,0.00177969,-0.108538
-9.6700e-03,-0.0495312,0.00169938,-0.110725
-9.6600e-03,-0.050625,0.002245,-0.109475
-9.6500e-03,-0.0421875,0.00156406,-0.11885
-9.6400e-03,-0.0490625,0.00160094,-0.1476
-9.6300e-03,-0.0570313,0.00174219,-0.138537
-9.6200e-03,-0.0559375,0.00150844,-0.100413
-9.6100e-03,-0.0535937,0.00151406,-0.118537
-9.6000e-03,-0.0501562,0.00107594,-0.121975
-9.5900e-03,-0.053125,0.00144594,-0.12135
-9.5800e-03,-0.0446875,0.00144875,-0.132912
-9.5700e-03,-0.0520313,0.00180031,-0.136038
-9.5600e-03,-0.059375,0.00141375,-0.136975
-9.5500e-03,-0.060625,0.00171063,-0.1226
-9.5400e-03,-0.0470312,0.00188094,-0.107287
-9.5300e-03,-0.0482812,0.000706563,-0.107912
-9.5200e-03,-0.05375,0.00162844,-0.131663
-9.5100e-03,-0.0479688,0.00163531,-0.103538
-9.5000e-03,-0.0532813,0.00164188,-0.136975
-9.4900e-03,-0.0690625,0.00173,-0.135725
-9.4800e-03,-0.0548437,0.00152938,-0.119788
-9.4700e-03,-0.0542187,0.00175281,-0.12135
-9.4600e-03,-0.0454688,0.00135563,-0.126663
-9.4500e-03,-0.0571875,0.00162969,-0.124163
-9.4400e-03,-0.0465625,0.00194781,-0.119475
-9.4300e-03,-0.058125,0.00135844,-0.1101
-9.4200e-03,-0.0523437,0.00176844,-0.136663
-9.4100e-03,-0.0526563,0.00127813,-0.140413
-9.4000e-03,-0.0579687,0.0019875,-0.136663
-9.3900e-03,-0.053125,0.000917813,-0.125725
-9.3800e-03,-0.05125,0.00238688,-0.104475
-9.3700e-03,-0.0509375,0.0028475,-0.105725
-9.3600e-03,-0.0514063,0.00210031,-0.114788
-9.3500e-03,-0.05,0.00194313,-0.125725
-9.3400e-03,-0.055,0.00174563,-0.126038
-9.3300e-03,-0.045,0.00146719,-0.1226
-9.3200e-03,-0.0478125,0.00210813,-0.132912
-9.3100e-03,-0.0548437,0.00169813,-0.12385
-9.3000e-03,-0.0484375,0.00189094,-0.155413
-9.2900e-03,-0.06125,0.00194656,-0.115725
-9.2800e-03,-0.0510938,0.0007175,-0.136038
-9.2700e-03,-0.0445313,0.00175156,-0.12885
-9.2600e-03,-0.0604688,0.00113594,-0.108225
-9.2500e-03,-0.0490625,0.00187906,-0.0872875
-9.2400e-03,-0.058125,0.00201594,-0.12385
-9.2300e-03,-0.0509375,0.00134031,-0.131038
-9.2200e-03,-0.056875,0.00173781,-0.120413
-9.2100e-03,-0.05125,0.00170219,-0.114788
-9.2000e-03,-0.043125,0.00166219,-0.13135
-9.1900e-03,-0.0451563,0.00100281,-0.119788
-9.1800e-03,-0.055,0.001275,-0.120725
-9.1700e-03,-0.0448438,0.00171469,-0.116975
-9.1600e-03,-0.0453125,0.00112406,-0.0935375
-9.1500e-03,-0.0378125,0.0012375,-0.099475
-9.1400e-03,-0.0526563,0.00170031,-0.111662
-9.1300e-03,-0.0490625,0.00167156,-0.120725
-9.1200e-03,-0.0540625,0.00189375,-0.140413
-9.1100e-03,-0.05,0.00148875,-0.134788
-9.1000e-03,-0.044375,0.00182813,-0.127287
-9.0900e-03,-0.05625,0.00179281,-0.124163
-9.0800e-03,-0.0379688,0.00174563,-0.124788
-9.0700e-03,-0.0576563,0.00233313,-0.122912
-9.0600e-03,-0.0579687,0.00227781,-0.160725
-9.0500e-03,-0.0584375,0.00191531,-0.118225
-9.0400e-03,-0.0351562,0.00214562,-0.1326
-9.0300e-03,-0.0498438,0.00139344,-0.11635
-9.0200e-03,-0.0529687,0.00198531,-0.096975
-9.0100e-03,-0.045625,0.00218469,-0.121663
-9.0000e-03,-0.0401563,0.00121594,-0.093225
-8.9900e-03,-0.05625,0.00169031,-0.1151
-8.9800e-03,-0.0553125,0.00144594,-0.108538
-8.9700e-03,-0.0532813,0.0016275,-0.134475
-8.9600e-03,-0.0592188,0.000861563,-0.132288
-8.9500e-03,-0.05625,0.00139656,-0.119163
-8.9400e-03,-0.0392187,0.000733125,-0.121038
-8.9300e-03,-0.0435938,0.00105406,-0.119475
-8.9200e-03,-0.038125,0.00183188,-0.136975
-8.9100e-03,-0.0495312,0.0013125,-0.117912
-8.9000e-03,-0.0490625,0.000475,-0.1326
-8.8900e-03,-0.056875,0.00164438,-0.122912
-8.8800e-03,-0.0467188,0.00109781,-0.148225
-8.8700e-03,-0.0615625,0.00162625,-0.154787
-8.8600e-03,-0.0532813,0.00189813,-0.11885
-8.8500e-03,-0.061875,0.00215281,-0.108538
-8.8400e-03,-0.0435938,0.00142188,-0.130413
-8.8300e-03,-0.0621875,0.00239281,-0.144475
-8.8200e-03,-0.0476562,0.00154469,-0.134475
-8.8100e-03,-0.0514063,0.001995,-0.126038
-8.8000e-03,-0.0490625,0.00165094,-0.129788
-8.7900e-03,-0.0420312,0.00142625,-0.1126
-8.7800e-03,-0.0475,0.001165,-0.138225
-8.7700e-03,-0.0434375,0.00159188,-0.123225
-8.7600e-03,-0.0495312,0.00152719,-0.143225
-8.7500e-03,-0.0535937,0.00133281,-0.147913
-8.7400e-03,-0.0557813,0.00114594,-0.108225
-8.7300e-03,-0.0571875,0.00167969,-0.1076
-8.7200e-03,-0.0579687,0.00159688,-0.110413
-8.7100e-03,-0.04375,0.00166563,-0.1001
-8.7000e-03,-0.03875,0.00181719,-0.13135
-8.6900e-03,-0.0404687,0.00185563,-0.09635
-8.6800e-03,-0.0534375,0.00189969,-0.119163
-8.6700e-03,-0.0507812,0.00168688,-0.120725
-8.6600e-03,-0.055,0.00164063,-0.120413
-8.6500e-03,-0.0464062,0.0016275,-0.12635
-8.6400e-03,-0.0571875,0.0017925,-0.1026
-8.6300e-03,-0.0565625,0.00181375,-0.1301
-8.6200e-03,-0.0482812,0.00119688,-0.117287
-8.6100e-03,-0.063125,0.00115469,-0.123537
-8.6000e-03,-0.0371875,0.00174625,-0.1326
-8.5900e-03,-0.053125,0.00214438,-0.120725
-8.5800e-03,-0.0546875,0.00160313,-0.145725
-8.5700e-03,-0.0673438,0.00150031,-0.134788
-8.5600e-03,-0.0471875,0.00156406,-0.121975
-8.5500e-03,-0.0459375,0.00176344,-0.116038
-8.5400e-03,-0.0371875,0.00173844,-0.103538
-8.5300e-03,-0.0440625,0.00161625,-0.130413
-8.5200e-03,-0.044375,0.00149625,-0.142912
-8.5100e-03,-0.04875,0.00198594,-0.15135
-8.5000e-03,-0.0642188,0.00171594,-0.126975
-8.4900e-03,-0.0376563,0.00195625,-0.11635
-8.4800e-03,-0.0634375,0.00140469,-0.100725
-8.4700e-03,-0.0564063,0.00143313,-0.116975
-8.4600e-03,-0.0479688,0.002455,-0.131975
-8.4500e-03,-0.0545313,0.00225219,-0.1226
-8.4400e-03,-0.0517188,0.00146094,-0.124163
-8.4300e-03,-0.0520313,0.00206594,-0.118225
-8.4200e-03,-0.0504687,0.00143906,-0.124163
-8.4100e-03,-0.04625,0.00227531,-0.106038
-8.4000e-03,-0.0534375,0.00180875,-0.094475
-8.3900e-03,-0.0559375,0.00198969,-0.127287
-8.3800e-03,-0.04875,0.0016175,-0.10385
-8.3700e-03,-0.0539063,0.001225,-0.127912
-8.3600e-03,-0.06,0.00154344,-0.119163
-8.3500e-03,-0.04375,0.00154969,-0.1251
-8.3400e-03,-0.0609375,0.00140438,-0.127287
-8.3300e-03,-0.0509375,0.00161688,-0.1351
-8.3200e-03,-0.0667188,0.00160781,-0.102912
-8.3100e-03,-0.0535937,0.0017925,-0.111662
-8.3000e-03,-0.05625,0.0019375,-0.128537
-8.2900e-03,-0.029375,0.00159406,-0.136038
-8.2800e-03,-0.054375,0.00177063,-0.125725
-8.2700e-03,-0.0570313,0.00184156,-0.134162
-8.2600e-03,-0.0604688,0.00112125,-0.10385
-8.2500e-03,-0.071875,0.00178594,-0.127912
-8.2400e-03,-0.0445313,0.00177438,-0.117287
-8.2300e-03,-0.0540625,0.00152625,-0.133537
-8.2200e-03,-0.0525,0.001955,-0.126038
-8.2100e-03,-0.058125,0.00088375,-0.122912
-8.2000e-03,-0.0557813,0.000476563,-0.11135
-8.1900e-03,-0.0570313,0.00119406,-0.1426
-8.1800e-03,-0.0596875,0.00101938,-0.129475
-8.1700e-03,-0.0614062,0.00115531,-0.108538
-8.1600e-03,-0.0535937,0.00139281,-0.14135
-8.1500e-03,-0.0517188,0.00162594,-0.126038
-8.1400e-03,-0.0526563,0.00166813,-0.127912
-8.1300e-03,-0.0553125,0.00232938,-0.11885
-8.1200e-03,-0.0523437,0.00166531,-0.110413
-8.1100e-03,-0.053125,0.00166969,-0.126663
-8.1000e-03,-0.0445313,0.000979375,-0.128225
-8.0900e-03,-0.0440625,0.00196094,-0.125413
-8.0800e-03,-0.0523437,0.00209844,-0.1226
-8.0700e-03,-0.0425,0.00260469,-0.144162
-8.0600e-03,-0.0617188,0.00227531,-0.120725
-8.0500e-03,-0.0567187,0.00173406,-0.1126
-8.0400e-03,-0.0520313,0.00185656,-0.0891625
-8.0300e-03,-0.0548437,0.00187125,-0.123537
-8.0200e-03,-0.060625,0.00171438,-0.119475
-8.0100e-03,-0.0542187,0.00175063,-0.119163
-8.0000e-03,-0.0403125,0.001685,-0.125725
-7.9900e-03,-0.0460938,0.00231031,-0.125725
-7.9800e-03,-0.0478125,0.00173469,-0.113537
-7.9700e-03,-0.0467188,0.00173344,-0.14135
-7.9600e-03,-0.0484375,0.00160875,-0.104475
-7.9500e-03,-0.0453125,0.00184531,-0.115725
-7.9400e-03,-0.0529687,0.00193938,-0.139788
-7.9300e-03,-0.0354688,0.00169375,-0.114788
-7.9200e-03,-0.0470312,0.00135781,-0.13885
-7.9100e-03,-0.0475,0.00164688,-0.103538
-7.9000e-03,-0.059375,0.00175406,-0.09885
-7.8900e-03,-0.0454688,0.00182406,-0.131975
-7.8800e-03,-0.0392187,0.00121875,-0.09385
-7.8700e-03,-0.0439063,0.00141406,-0.136663
-7.8600e-03,-0.0542187,0.00150563,-0.118537
-7.8500e-03,-0.0504687,0.00184281,-0.131975
-7.8400e-03,-0.0507812,0.00121531,-0.134475
-7.8300e-03,-0.0454688,0.00210719,-0.111975
-7.8200e-03,-0.0467188,0.000984688,-0.141038
-7.8100e-03,-0.0528125,0.00210125,-0.123225
-7.8000e-03,-0.0489062,0.00141813,-0.1226
-7.7900e-03,-0.0492188,0.00120313,-0.111975
-7.7800e-03,-0.0457813,0.000866875,-0.134162
-7.7700e-03,-0.0475,0.00149969,-0.117287
-7.7600e-03,-0.0490625,0.00195531,-0.166975
-7.7500e-03,-0.0596875,0.00199125,-0.1251
-7.7400e-03,-0.0379688,0.00246469,-0.125413
-7.7300e-03,-0.0635938,0.0020525,-0.13885
-7.7200e-03,-0.0453125,0.00149344,-0.11885
-7.7100e-03,-0.0460938,0.00104594,-0.14385
-7.7000e-03,-0.048125,0.00133938,-0.108225
-7.6900e-03,-0.0460938,0.00118969,-0.143537
-7.6800e-03,-0.0567187,0.00180281,-0.151663
-7.6700e-03,-0.058125,0.00117656,-0.1176
-7.6600e-03,-0.056875,0.00161438,-0.114163
-7.6500e-03,-0.0475,0.00139188,-0.11135
-7.6400e-03,-0.0425,0.00117125,-0.119788
-7.6300e-03,-0.05,0.00114375,-0.098225
-7.6200e-03,-0.0507812,0.00211656,-0.12385
-7.6100e-03,-0.0475,0.00181781,-0.124475
-7.6000e-03,-0.0523437,0.00199094,-0.1401
-7.5900e-03,-0.0454688,0.00156719,-0.10885
-7.5800e-03,-0.0415625,0.00279188,-0.141038
-7.5700e-03,-0.0521875,0.00183156,-0.0979125
-7.5600e-03,-0.0507812,0.00166031,-0.11135
-7.5500e-03,-0.0609375,0.00239531,-0.141038
-7.5400e-03,-0.0473438,0.00183156,-0.136038
-7.5300e-03,-0.0520313,0.00180844,-0.11635
-7.5200e-03,-0.0553125,0.00149094,-0.123225
-7.5100e-03,-0.0467188,0.00159063,-0.116975
-7.5000e-03,-0.0592188,0.0010575,-0.0985375
-7.4900e-03,-0.0517188,0.000874063,-0.139475
-7.4800e-03,-0.053125,0.00182375,-0.124163
-7.4700e-03,-0.0364063,0.0015375,-0.142288
-7.4600e-03,-0.0603125,0.00163031,-0.1376
-7.4500e-03,-0.0423437,0.00136031,-0.117912
-7.4400e-03,-0.050625,0.00166813,-0.119475
-7.4300e-03,-0.0403125,0.00108844,-0.141038
-7.4200e-03,-0.064375,0.00216156,-0.105413
-7.4100e-03,-0.0434375,0.00192094,-0.119163
-7.4000e-03,-0.046875,0.00192656,-0.148225
-7.3900e-03,-0.0501562,0.000981563,-0.1401
-7.3800e-03,-0.0525,0.0008975,-0.146663
-7.3700e-03,-0.0384375,0.00179156,-0.13385
-7.3600e-03,-0.058125,0.00210688,-0.1101
-7.3500e-03,-0.0515625,0.00194188,-0.112912
-7.3400e-03,-0.0398437,0.00195469,-0.11135
-7.3300e-03,-0.0585938,0.00121031,-0.164787
-7.3200e-03,-0.0503125,0.00238156,-0.131663
-7.3100e-03,-0.0521875,0.00203188,-0.136975
-7.3000e-03,-0.0523437,0.00182625,-0.155413
-7.2900e-03,-0.0507812,0.00195813,-0.129788
-7.2800e-03,-0.0459375,0.00191531,-0.127912
-7.2700e-03,-0.0460938,0.00106281,-0.117287
-7.2600e-03,-0.0560937,0.00200219,-0.120413
-7.2500e-03,-0.046875,0.00169656,-0.1301
-7.2400e-03,-0.045,0.00100438,-0.127287
-7.2300e-03,-0.0453125,0.00123344,-0.135725
-7.2200e-03,-0.0660938,0.00127344,-0.124788
-7.2100e-03,-0.048125,0.00154813,-0.127912
-7.2000e-03,-0.0504687,0.00174,-0.116975
-7.1900e-03,-0.0545313,0.00215656,-0.129162
-7.1800e-03,-0.0542187,0.0018325,-0.13385
-7.1700e-03,-0.0557813,0.00116781,-0.1476
-7.1600e-03,-0.058125,0.00186594,-0.15885
-7.1500e-03,-0.053125,0.00159188,-0.142288
-7.1400e-03,-0.0525,0.00135219,-0.0826
-7.1300e-03,-0.0401563,0.00206062,-0.12635
-7.1200e-03,-0.049375,0.00168875,-0.118225
-7.1100e-03,-0.0459375,0.00105063,-0.129788
-7.1000e-03,-0.055625,0.00202,-0.101662
-7.0900e-03,-0.066875,0.00221094,-0.122287
-7.0800e-03,-0.05625,0.00120688,-0.1176
-7.0700e-03,-0.0548437,0.00116813,-0.138225
-7.0600e-03,-0.05,0.00117344,-0.095725
-7.0500e-03,-0.0546875,0.00157063,-0.108225
-7.0400e-03,-0.0510938,0.00141375,-0.0979125
-7.0300e-03,-0.0554687,0.00169281,-0.126663
-7.0200e-03,-0.0470312,0.00285719,-0.134162
-7.0100e-03,-0.0560937,0.00225125,-0.150413
-7.0000e-03,-0.055625,0.001665,-0.151038
-6.9900e-03,-0.0492188,0.00124,-0.1351
-6.9800e-03,-0.0709375,0.00139875,-0.12635
-6.9700e-03,-0.0457813,0.00164781,-0.122287
-6.9600e-03,-0.0582813,0.00184188,-0.106975
-6.9500e-03,-0.059375,0.00124281,-0.106975
-6.9400e-03,-0.0478125,0.00174063,-0.1176
-6.9300e-03,-0.0528125,0.000836563,-0.1376
-6.9200e-03,-0.04875,0.00151594,-0.127912
-6.9100e-03,-0.055,0.00105469,-0.109475
-6.9000e-03,-0.0476562,0.000886875,-0.103225
-6.8900e-03,-0.0514063,0.00124875,-0.132288
-6.8800e-03,-0.0514063,0.0015525,-0.1351
-6.8700e-03,-0.0573437,0.000855625,-0.120413
-6.8600e-03,-0.0540625,0.00169813,-0.123537
-6.8500e-03,-0.0498438,0.00124063,-0.128537
-6.8400e-03,-0.05625,0.00206938,-0.130725
-6.8300e-03,-0.0554687,0.00147063,-0.111975
-6.8200e-03,-0.0496875,0.00121563,-0.149475
-6.8100e-03,-0.0554687,0.00200625,-0.0935375
-6.8000e-03,-0.0479688,0.00199875,-0.134162
-6.7900e-03,-0.0425,0.00228281,-0.149787
-6.7800e-03,-0.054375,0.00188656,-0.124475
-6.7700e-03,-0.051875,0.00146625,-0.09885
-6.7600e-03,-0.0478125,0.0016825,-0.112912
-6.7500e-03,-0.054375,0.0017875,-0.122912
-6.7400e-03,-0.0528125,0.00154938,-0.106975
-6.7300e-03,-0.0501562,0.00183313,-0.117287
-6.7200e-03,-0.059375,0.00187219,-0.114788
-6.7100e-03,-0.0621875,0.00180844,-0.134788
-6.7000e-03,-0.0592188,0.00148969,-0.1076
-6.6900e-03,-0.0607812,0.00117781,-0.12635
-6.6800e-03,-0.0409375,0.00158063,-0.12635
-6.6700e-03,-0.0598438,0.00188813,-0.126038
-6.6600e-03,-0.0534375,0.00203219,-0.109788
-6.6500e-03,-0.0521875,0.00150063,-0.0926
-6.6400e-03,-0.05875,0.00108563,-0.160412
-6.6300e-03,-0.0526563,0.001435,-0.150413
-6.6200e-03,-0.0454688,0.00174719,-0.113537
-6.6100e-03,-0.0595313,0.00258469,-0.140413
-6.6000e-03,-0.0401563,0.00170313,-0.0916625
-6.5900e-03,-0.0470312,0.00200469,-0.137288
-6.5800e-03,-0.0495312,0.00190406,-0.111662
-6.5700e-03,-0.0545313,0.00165156,-0.108538
-6.5600e-03,-0.0560937,0.00171625,-0.12635
-6.5500e-03,-0.0615625,0.001585,-0.129788
-6.5400e-03,-0.0645312,0.00141531,-0.0926
-6.5300e-03,-0.05375,0.0018725,-0.111662
-6.5200e-03,-0.0564063,0.00129688,-0.127287
-6.5100e-03,-0.0514063,0.00160875,-0.1151
-6.5000e-03,-0.0648438,0.00162469,-0.1526
-6.4900e-03,-0.0442188,0.00185031,-0.134162
-6.4800e-03,-0.05625,0.00180813,-0.151975
-6.4700e-03,-0.0445313,0.00141656,-0.151975
-6.4600e-03,-0.0554687,0.00175594,-0.121663
-6.4500e-03,-0.0401563,0.00133563,-0.104788
-6.4400e-03,-0.0471875,0.00147688,-0.0985375
-6.4300e-03,-0.0539063,0.00211625,-0.0997875
-6.4200e-03,-0.0465625,0.00130938,-0.121038
-6.4100e-03,-0.0485938,0.00181156,-0.134162
-6.4000e-03,-0.055,0.00163688,-0.1401
-6.3900e-03,-0.0570313,0.00172563,-0.121663
-6.3800e-03,-0.0548437,0.0013275,-0.115725
-6.3700e-03,-0.051875,0.00181969,-0.162913
-6.3600e-03,-0.0495312,0.00231438,-0.135413
-6.3500e-03,-0.0551563,0.00198719,-0.1151
-6.3400e-03,-0.05,0.00177813,-0.121038
-6.3300e-03,-0.0554687,0.00172313,-0.12885
-6.3200e-03,-0.0471875,0.00150594,-0.116975
-6.3100e-03,-0.0584375,0.00170719,-0.119163
-6.3000e-03,-0.0517188,0.00167813,-0.133225
-6.2900e-03,-0.049375,0.00149813,-0.115725
-6.2800e-03,-0.048125,0.00191906,-0.13135
-6.2700e-03,-0.0625,0.0012025,-0.126975
-6.2600e-03,-0.05375,0.00109625,-0.106662
-6.2500e-03,-0.0529687,0.00151094,-0.124475
-6.2400e-03,-0.056875,0.00204937,-0.131975
-6.2300e-03,-0.0545313,0.00107688,-0.113225
-6.2200e-03,-0.0482812,0.00144063,-0.129162
-6.2100e-03,-0.0492188,0.00105188,-0.128537
-6.2000e-03,-0.0426562,0.000616563,-0.113537
-6.1900e-03,-0.0539063,0.00102656,-0.127912
-6.1800e-03,-0.0465625,0.000801875,-0.12635
-6.1700e-03,-0.0464062,0.00100156,-0.1226
-6.1600e-03,-0.0432813,0.00184313,-0.114788
-6.1500e-03,-0.0520313,0.00113688,-0.122912
-6.1400e-03,-0.0379688,0.00153031,-0.11885
-6.1300e-03,-0.0439063,0.00159219,-0.1326
-6.1200e-03,-0.056875,0.00211531,-0.132912
-6.1100e-03,-0.0607812,0.00205938,-0.119475
-6.1000e-03,-0.0429688,0.00167844,-0.149162
-6.0900e-03,-0.050625,0.00232438,-0.119788
-6.0800e-03,-0.0446875,0.00107031,-0.111662
-6.0700e-03,-0.0457813,0.00134156,-0.129475
-6.0600e-03,-0.0570313,0.00103313,-0.131038
-6.0500e-03,-0.043125,0.00116094,-0.1301
-6.0400e-03,-0.04125,0.00202094,-0.14135
-6.0300e-03,-0.0451563,0.00155875,-0.129788
-6.0200e-03,-0.0614062,0.00097,-0.15385
-6.0100e-03,-0.046875,0.00142438,-0.116975
-6.0000e-03,-0.0621875,0.00176031,-0.0897875
-5.9900e-03,-0.0548437,0.000886563,-0.12885
-5.9800e-03,-0.0470312,0.0011725,-0.136663
-5.9700e-03,-0.0579687,0.00158344,-0.1301
-5.9600e-03,-0.05875,0.00113344,-0.142912
-5.9500e-03,-0.0609375,0.00143219,-0.152288
-5.9400e-03,-0.055,0.00137469,-0.131975
-5.9300e-03,-0.0465625,0.00179656,-0.117287
-5.9200e-03,-0.0579687,0.00222406,-0.114788
-5.9100e-03,-0.0526563,0.00204813,-0.118225
-5.9000e-03,-0.0492188,0.00199875,-0.1051
-5.8900e-03,-0.0459375,0.00210594,-0.114475
-5.8800e-03,-0.046875,0.00187594,-0.143537
-5.8700e-03,-0.0665625,0.00193438,-0.14135
-5.8600e-03,-0.0417187,0.0016025,-0.137912
-5.8500e-03,-0.03625,0.00157875,-0.110413
-5.8400e-03,-0.049375,0.00120094,-0.120413
-5.8300e-03,-0.0417187,0.00169969,-0.11885
-5.8200e-03,-0.049375,0.00105125,-0.129162
-5.8100e-03,-0.0467188,0.00145156,-0.123225
-5.8000e-03,-0.0521875,0.00107969,-0.126975
-5.7900e-03,-0.0492188,0.00151,-0.114475
-5.7800e-03,-0.0573437,0.00212281,-0.10885
-5.7700e-03,-0.0484375,0.00185031,-0.1201
-5.7600e-03,-0.0575,0.00139313,-0.1376
-5.7500e-03,-0.0534375,0.00160938,-0.111038
-5.7400e-03,-0.0501562,0.00169688,-0.133537
-5.7300e-03,-0.0457813,0.00206438,-0.0816625
-5.7200e-03,-0.0465625,0.00248813,-0.132912
-5.7100e-03,-0.0517188,0.00199813,-0.139162
-5.7000e-03,-0.0557813,0.0020225,-0.119788
-5.6900e-03,-0.0451563,0.00197125,-0.119475
-5.6800e-03,-0.0459375,0.00136,-0.116663
-5.6700e-03,-0.0464062,0.00239656,-0.1001
-5.6600e-03,-0.0525,0.00167781,-0.132288
-5.6500e-03,-0.0529687,0.00214438,-0.1426
-5.6400e-03,-0.0439063,0.00167031,-0.112912
-5.6300e-03,-0.0501562,0.0012175,-0.113537
-5.6200e-03,-0.056875,0.000906563,-0.128537
-5.6100e-03,-0.0635938,0.00142375,-0.110413
-5.6000e-03,-0.0495312,0.00173156,-0.103225
-5.5900e-03,-0.0509375,0.00143031,-0.106975
-5.5800e-03,-0.0554687,0.00163563,-0.117287
-5.5700e-03,-0.035625,0.00251719,-0.158537
-5.5600e-03,-0.0495312,0.00186031,-0.111975
-5.5500e-03,-0.0510938,0.0013525,-0.119788
-5.5400e-03,-0.0582813,0.00231219,-0.104475
-5.5300e-03,-0.0489062,0.00172438,-0.134475
-5.5200e-03,-0.0434375,0.00170188,-0.133225
-5.5100e-03,-0.0515625,0.00198813,-0.1351
-5.5000e-03,-0.0454688,0.00081125,-0.112287
-5.4900e-03,-0.0382813,0.00136438,-0.102912
-5.4800e-03,-0.0415625,0.00163469,-0.138537
-5.4700e-03,-0.0492188,0.00194031,-0.132912
-5.4600e-03,-0.0409375,0.00184219,-0.144162
-5.4500e-03,-0.048125,0.00101094,-0.119475
-5.4400e-03,-0.04625,0.00164719,-0.149787
-5.4300e-03,-0.0573437,0.00152219,-0.139788
-5.4200e-03,-0.0489062,0.00130844,-0.133225
-5.4100e-03,-0.04625,0.00123969,-0.109163
-5.4000e-03,-0.0551563,0.00145656,-0.0997875
-5.3900e-03,-0.0485938,0.001205,-0.124788
-5.3800e-03,-0.044375,0.0011675,-0.101975
-5.3700e-03,-0.0445313,0.00118656,-0.151975
-5.3600e-03,-0.0459375,0.00130938,-0.140413
-5.3500e-03,-0.0509375,0.00195813,-0.1126
-5.3400e-03,-0.0598438,0.0018525,-0.122287
-5.3300e-03,-0.0529687,0.00102344,-0.106038
-5.3200e-03,-0.053125,0.00129781,-0.119788
-5.3100e-03,-0.0529687,0.000815313,-0.1026
-5.3000e-03,-0.0496875,0.00169094,-0.1351
-5.2900e-03,-0.0489062,0.00177688,-0.114163
-5.2800e-03,-0.0509375,0.00189875,-0.123537
