Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,
-9.6200e-03,-0.050625,2.21875e-05
-9.6100e-03,-0.0459375,-0.000464375
-9.6000e-03,-0.0432813,-4.625e-05
-9.5900e-03,-0.0434375,-0.000319063
-9.5800e-03,-0.0573437,-0.0004075
-9.5700e-03,-0.0625,-0.000530938
-9.5600e-03,-0.0535937,-0.000176875
-9.5500e-03,-0.0423437,-1.125e-05
-9.5400e-03,-0.0551563,-0.000465
-9.5300e-03,-0.0528125,0.000155938
-9.5200e-03,-0.051875,-0.000315313
-9.5100e-03,-0.055625,-0.000146563
-9.5000e-03,-0.0510938,-0.0004475
-9.4900e-03,-0.045625,-0.000166563
-9.4800e-03,-0.0520313,-5.1875e-05
-9.4700e-03,-0.0503125,-0.000321875
-9.4600e-03,-0.0509375,-0.000672813
-9.4500e-03,-0.0364063,-0.00022875
-9.4400e-03,-0.0478125,-0.000120938
-9.4300e-03,-0.053125,-0.000172188
-9.4200e-03,-0.0384375,-0.000294375
-9.4100e-03,-0.0485938,-0.000128125
-9.4000e-03,-0.0476562,5.09375e-05
-9.3900e-03,-0.0607812,-2.65625e-05
-9.3800e-03,-0.06375,-9.5625e-05
-9.3700e-03,-0.0571875,-0.00012375
-9.3600e-03,-0.0582813,-5.6875e-05
-9.3500e-03,-0.0460938,-0.0001525
-9.3400e-03,-0.06125,-3.0625e-05
-9.3300e-03,-0.0510938,-1.46875e-05
-9.3200e-03,-0.0467188,-0.000195938
-9.3100e-03,-0.0640625,-0.0001825
-9.3000e-03,-0.0540625,3.6875e-05
-9.2900e-03,-0.0459375,0.0001025
-9.2800e-03,-0.0571875,-0.0002825
-9.2700e-03,-0.0714063,-6.28125e-05
-9.2600e-03,-0.055625,-0.000322813
-9.2500e-03,-0.0615625,-0.000368125
-9.2400e-03,-0.0473438,4.15625e-05
-9.2300e-03,-0.0553125,-0.000400313
-9.2200e-03,-0.0479688,-0.000150625
-9.2100e-03,-0.0559375,-0.000126563
-9.2000e-03,-0.0534375,-0.000101563
-9.1900e-03,-0.045,-0.000176875
-9.1800e-03,-0.0534375,-0.000321875
-9.1700e-03,-0.065625,-0.000222188
-9.1600e-03,-0.0467188,1.875e-06
-9.1500e-03,-0.0482812,5.59375e-05
-9.1400e-03,-0.0575,-5.125e-05
-9.1300e-03,-0.0551563,0.000207813
-9.1200e-03,-0.0554687,-6.0625e-05
-9.1100e-03,-0.0603125,7.5625e-05
-9.1000e-03,-0.049375,-9.8125e-05
-9.0900e-03,-0.0576563,1.875e-06
-9.0800e-03,-0.0542187,-0.000436563
-9.0700e-03,-0.04875,-0.000477188
-9.0600e-03,-0.05375,-6.96875e-05
-9.0500e-03,-0.0534375,-0.00026375
-9.0400e-03,-0.0573437,-0.0001625
-9.0300e-03,-0.0565625,-0.000414375
-9.0200e-03,-0.05,-0.00043625
-9.0100e-03,-0.0520313,-0.000162813
-9.0000e-03,-0.0545313,0.000117813
-8.9900e-03,-0.0582813,-0.000151875
-8.9800e-03,-0.0385937,-4e-05
-8.9700e-03,-0.0582813,-0.000295
-8.9600e-03,-0.0584375,-0.000293438
-8.9500e-03,-0.0367188,-0.000109063
-8.9400e-03,-0.0521875,-0.000169375
-8.9300e-03,-0.0529687,-9.71875e-05
-8.9200e-03,-0.0620312,-0.000110938
-8.9100e-03,-0.0484375,2.875e-05
-8.9000e-03,-0.0529687,-0.000158438
-8.8900e-03,-0.050625,-2.25e-05
-8.8800e-03,-0.0446875,-0.000430938
-8.8700e-03,-0.0520313,-0.000168438
-8.8600e-03,-0.0564063,-9.75e-05
-8.8500e-03,-0.0426562,-4.375e-05
-8.8400e-03,-0.0451563,2.21875e-05
-8.8300e-03,-0.0410937,-0.000104375
-8.8200e-03,-0.0507812,-0.000419375
-8.8100e-03,-0.060625,-1.375e-05
-8.8000e-03,-0.049375,8.375e-05
-8.7900e-03,-0.0510938,-0.000116563
-8.7800e-03,-0.0471875,-0.000190938
-8.7700e-03,-0.0484375,-7.375e-05
-8.7600e-03,-0.0570313,-0.000230938
-8.7500e-03,-0.0514063,-0.000126875
-8.7400e-03,-0.055625,-6.875e-06
-8.7300e-03,-0.0596875,0.000158438
-8.7200e-03,-0.0603125,-0.00015875
-8.7100e-03,-0.0498438,-0.000219063
-8.7000e-03,-0.0521875,-0.000339688
-8.6900e-03,-0.0495312,-0.000224375
-8.6800e-03,-0.0520313,-0.000317188
-8.6700e-03,-0.0425,-0.00012625
-8.6600e-03,-0.0551563,-0.00028875
-8.6500e-03,-0.044375,-0.00014
-8.6400e-03,-0.0571875,-0.000158438
-8.6300e-03,-0.0521875,-0.000420625
-8.6200e-03,-0.04875,-0.00026375
-8.6100e-03,-0.054375,-0.00032875
-8.6000e-03,-0.0592188,6.9375e-05
-8.5900e-03,-0.0582813,-0.00013375
-8.5800e-03,-0.0510938,0.000127188
-8.5700e-03,-0.045625,4.09375e-05
-8.5600e-03,-0.0496875,5.53125e-05
-8.5500e-03,-0.0525,-0.000277188
-8.5400e-03,-0.0489062,5.1875e-05
-8.5300e-03,-0.0571875,-0.000421563
-8.5200e-03,-0.0614062,3.75e-05
-8.5100e-03,-0.06,-0.000195938
-8.5000e-03,-0.0540625,-0.000178125
-8.4900e-03,-0.0467188,-1.34375e-05
-8.4800e-03,-0.0609375,-0.000124688
-8.4700e-03,-0.0471875,-0.000146875
-8.4600e-03,-0.046875,-0.000242188
-8.4500e-03,-0.0521875,-8.9375e-05
-8.4400e-03,-0.0467188,-0.000249375
-8.4300e-03,-0.058125,-0.000162813
-8.4200e-03,-0.0510938,-0.00029
-8.4100e-03,-0.0460938,-0.00017125
-8.4000e-03,-0.0414063,-0.000398438
-8.3900e-03,-0.048125,-0.000312813
-8.3800e-03,-0.0478125,9.375e-07
-8.3700e-03,-0.0548437,-6.1875e-05
-8.3600e-03,-0.0482812,-7.21875e-05
-8.3500e-03,-0.0576563,-0.000214688
-8.3400e-03,-0.0453125,-0.000255313
-8.3300e-03,-0.0479688,-0.000180625
-8.3200e-03,-0.0565625,-0.00016875
-8.3100e-03,-0.0585938,5.03125e-05
-8.3000e-03,-0.0423437,0.000147813
-8.2900e-03,-0.0545313,-0.000156563
-8.2800e-03,-0.0592188,4.34375e-05
-8.2700e-03,-0.0570313,7.8125e-05
-8.2600e-03,-0.0478125,6.875e-05
-8.2500e-03,-0.0575,-0.0001
-8.2400e-03,-0.0539063,-0.000469375
-8.2300e-03,-0.063125,-0.000150625
-8.2200e-03,-0.0484375,-0.000234375
-8.2100e-03,-0.0451563,-0.000387813
-8.2000e-03,-0.0485938,0
-8.1900e-03,-0.0489062,-9.0625e-06
-8.1800e-03,-0.0529687,-0.000130313
-8.1700e-03,-0.0539063,0.000195313
-8.1600e-03,-0.043125,0.000271563
-8.1500e-03,-0.05,8.3125e-05
-8.1400e-03,-0.0451563,-7.5e-05
-8.1300e-03,-0.0489062,-1.25e-05
-8.1200e-03,-0.0579687,0.000100938
-8.1100e-03,-0.0451563,-0.000302813
-8.1000e-03,-0.061875,-0.000285313
-8.0900e-03,-0.0532813,-2.375e-05
-8.0800e-03,-0.0467188,3.28125e-05
-8.0700e-03,-0.0415625,-0.000282813
-8.0600e-03,-0.0523437,-0.000107813
-8.0500e-03,-0.0514063,-0.00016625
-8.0400e-03,-0.04625,9.65625e-05
-8.0300e-03,-0.0409375,-0.000381563
-8.0200e-03,-0.0476562,-9.0625e-05
-8.0100e-03,-0.0515625,-0.000220313
-8.0000e-03,-0.0426562,-0.000426563
-7.9900e-03,-0.050625,-5.03125e-05
-7.9800e-03,-0.0528125,-0.000192188
-7.9700e-03,-0.0551563,5.3125e-05
-7.9600e-03,-0.0540625,0.00020125
-7.9500e-03,-0.0665625,-0.000283125
-7.9400e-03,-0.0507812,7.3125e-05
-7.9300e-03,-0.0585938,-0.000419063
-7.9200e-03,-0.0465625,-0.000292188
-7.9100e-03,-0.0584375,-0.000117188
-7.9000e-03,-0.0585938,-0.00016375
-7.8900e-03,-0.058125,-2.5e-05
-7.8800e-03,-0.0432813,-4.53125e-05
-7.8700e-03,-0.0576563,-0.000113438
-7.8600e-03,-0.05125,-8.78125e-05
-7.8500e-03,-0.0410937,3.09375e-05
-7.8400e-03,-0.0428125,-0.000326563
-7.8300e-03,-0.0498438,-0.0004675
-7.8200e-03,-0.0576563,-0.00026125
-7.8100e-03,-0.056875,-0.000145938
-7.8000e-03,-0.0604688,-0.000112188
-7.7900e-03,-0.05625,-3.71875e-05
-7.7800e-03,-0.0501562,-0.000197813
-7.7700e-03,-0.0448438,-0.000279063
-7.7600e-03,-0.048125,7.09375e-05
-7.7500e-03,-0.051875,0.000412188
-7.7400e-03,-0.0407813,-0.000223125
-7.7300e-03,-0.0459375,-7.96875e-05
-7.7200e-03,-0.05375,4.46875e-05
-7.7100e-03,-0.0495312,-0.000127813
-7.7000e-03,-0.0567187,-0.000525
-7.6900e-03,-0.0507812,-0.000177188
-7.6800e-03,-0.0489062,-0.000117813
-7.6700e-03,-0.0582813,-0.000662188
-7.6600e-03,-0.0490625,-0.0001425
-7.6500e-03,-0.0479688,-0.000115313
-7.6400e-03,-0.0484375,-0.000199063
-7.6300e-03,-0.0595313,-7.09375e-05
-7.6200e-03,-0.0476562,-0.000293125
-7.6100e-03,-0.0521875,-0.000213125
-7.6000e-03,-0.0478125,-0.000117188
-7.5900e-03,-0.0501562,-0.000112188
-7.5800e-03,-0.0521875,7.15625e-05
-7.5700e-03,-0.0467188,0.000224375
-7.5600e-03,-0.0520313,-9.53125e-05
-7.5500e-03,-0.0571875,3.4375e-05
-7.5400e-03,-0.0514063,-0.000122188
-7.5300e-03,-0.0339062,-2.46875e-05
-7.5200e-03,-0.0448438,-0.000640938
-7.5100e-03,-0.0482812,-0.000362813
-7.5000e-03,-0.0532813,-9.9375e-05
-7.4900e-03,-0.03875,-0.000245313
-7.4800e-03,-0.0535937,2.53125e-05
-7.4700e-03,-0.060625,-0.000122188
-7.4600e-03,-0.0526563,-0.000155625
-7.4500e-03,-0.0490625,-0.000330625
-7.4400e-03,-0.0435938,-0.000204375
-7.4300e-03,-0.0495312,2.21875e-05
-7.4200e-03,-0.0495312,-0.000111875
-7.4100e-03,-0.05,-0.000102188
-7.4000e-03,-0.0532813,-3.71875e-05
-7.3900e-03,-0.056875,-0.00036
-7.3800e-03,-0.0496875,-0.000250313
-7.3700e-03,-0.055,6.8125e-05
-7.3600e-03,-0.0434375,-7.875e-05
-7.3500e-03,-0.0567187,-2.59375e-05
-7.3400e-03,-0.0485938,-0.000219063
-7.3300e-03,-0.0464062,-0.000227188
-7.3200e-03,-0.0435938,-0.00028375
-7.3100e-03,-0.0510938,-1.09375e-05
-7.3000e-03,-0.0501562,-8.09375e-05
-7.2900e-03,-0.0464062,-0.000459375
-7.2800e-03,-0.0575,-0.00029
-7.2700e-03,-0.0465625,-0.000185938
-7.2600e-03,-0.069375,-0.000140625
-7.2500e-03,-0.0534375,-0.0003025
-7.2400e-03,-0.0492188,0.000226875
-7.2300e-03,-0.0514063,1.03125e-05
-7.2200e-03,-0.0440625,-0.00013
-7.2100e-03,-0.046875,2.25e-05
-7.2000e-03,-0.0667188,-0.000176875
-7.1900e-03,-0.0442188,-0.00031625
-7.1800e-03,-0.0535937,-0.000397188
-7.1700e-03,-0.0478125,0.000132188
-7.1600e-03,-0.0507812,3.125e-05
-7.1500e-03,-0.0489062,-4.40625e-05
-7.1400e-03,-0.0467188,-0.000404063
-7.1300e-03,-0.05375,-9.6875e-05
-7.1200e-03,-0.0525,7.71875e-05
-7.1100e-03,-0.056875,-5.21875e-05
-7.1000e-03,-0.0565625,-1.4375e-05
-7.0900e-03,-0.0575,4.75e-05
-7.0800e-03,-0.0460938,-0.000115938
-7.0700e-03,-0.0478125,0.0004375
-7.0600e-03,-0.0459375,0.000130313
-7.0500e-03,-0.0509375,-0.0002275
-7.0400e-03,-0.045,-0.000155625
-7.0300e-03,-0.0553125,-3.84375e-05
-7.0200e-03,-0.0520313,-0.00017125
-7.0100e-03,-0.0520313,-0.000345
-7.0000e-03,-0.0429688,5.3125e-05
-6.9900e-03,-0.0540625,-0.000414063
-6.9800e-03,-0.0454688,-1.0625e-05
-6.9700e-03,-0.0470312,-0.00042625
-6.9600e-03,-0.05375,-4.4375e-05
-6.9500e-03,-0.0576563,-0.000375938
-6.9400e-03,-0.051875,-0.000339375
-6.9300e-03,-0.055625,-0.000281563
-6.9200e-03,-0.040625,-0.000295
-6.9100e-03,-0.050625,3.75e-05
-6.9000e-03,-0.0479688,-5.28125e-05
-6.8900e-03,-0.0564063,0.000252812
-6.8800e-03,-0.0528125,0.000131875
-6.8700e-03,-0.0385937,0.000290625
-6.8600e-03,-0.0482812,-0.000309688
-6.8500e-03,-0.0532813,1.15625e-05
-6.8400e-03,-0.0545313,0.000189375
-6.8300e-03,-0.0339062,-0.000188438
-6.8200e-03,-0.0601562,-0.00022625
-6.8100e-03,-0.051875,0.000155
-6.8000e-03,-0.0560937,0.000129375
-6.7900e-03,-0.0534375,-0.000233125
-6.7800e-03,-0.045625,0.000164063
-6.7700e-03,-0.0498438,-3.1875e-05
-6.7600e-03,-0.0571875,-0.000755938
-6.7500e-03,-0.0454688,4.375e-06
-6.7400e-03,-0.0507812,5.375e-05
-6.7300e-03,-0.0540625,-0.000458125
-6.7200e-03,-0.0571875,-4.25e-05
-6.7100e-03,-0.0554687,-9.9375e-05
-6.7000e-03,-0.0451563,-8.71875e-05
-6.6900e-03,-0.054375,-5.3125e-06
-6.6800e-03,-0.0492188,-0.00014
-6.6700e-03,-0.0485938,0.000393438
-6.6600e-03,-0.046875,-7.90625e-05
-6.6500e-03,-0.0401563,-0.000300938
-6.6400e-03,-0.061875,-0.000335
-6.6300e-03,-0.0475,-0.00033625
-6.6200e-03,-0.0504687,-0.000353125
-6.6100e-03,-0.0567187,-0.00022375
-6.6000e-03,-0.0557813,-0.000211875
-6.5900e-03,-0.0478125,-0.000300625
-6.5800e-03,-0.0496875,-0.000290625
-6.5700e-03,-0.0526563,-0.000119063
-6.5600e-03,-0.0532813,-0.0003975
-6.5500e-03,-0.0467188,-0.000390625
-6.5400e-03,-0.04875,-6.875e-05
-6.5300e-03,-0.0428125,0.000103125
-6.5200e-03,-0.0585938,-0.000290625
-6.5100e-03,-0.0465625,-0.00013375
-6.5000e-03,-0.0421875,-2.78125e-05
-6.4900e-03,-0.0532813,-0.000345625
-6.4800e-03,-0.0479688,-9.40625e-05
-6.4700e-03,-0.045625,0.000144063
-6.4600e-03,-0.044375,-0.000495313
-6.4500e-03,-0.0571875,-0.000174688
-6.4400e-03,-0.0471875,-0.000185938
-6.4300e-03,-0.0476562,0.000159688
-6.4200e-03,-0.05125,-0.000578438
-6.4100e-03,-0.05,-0.000157188
-6.4000e-03,-0.0567187,-9.65625e-05
-6.3900e-03,-0.0525,-0.000338438
-6.3800e-03,-0.0534375,-0.00035875
-6.3700e-03,-0.0504687,2.53125e-05
-6.3600e-03,-0.0467188,-0.000365625
-6.3500e-03,-0.0464062,-2.90625e-05
-6.3400e-03,-0.0510938,-3.65625e-05
-6.3300e-03,-0.045625,-0.00055375
-6.3200e-03,-0.0548437,-0.000125625
-6.3100e-03,-0.0426562,-0.00012375
-6.3000e-03,-0.0425,-0.00024625
-6.2900e-03,-0.04625,-0.000385313
-6.2800e-03,-0.044375,0.000179688
-6.2700e-03,-0.048125,-0.0002575
-6.2600e-03,-0.046875,0.000188438
-6.2500e-03,-0.0578125,0.000230625
-6.2400e-03,-0.058125,-0.000193438
-6.2300e-03,-0.0457813,-8.78125e-05
-6.2200e-03,-0.0539063,-0.000235938
-6.2100e-03,-0.0498438,-6.71875e-05
-6.2000e-03,-0.0460938,-7.125e-05
-6.1900e-03,-0.0521875,-7.96875e-05
-6.1800e-03,-0.0589063,-0.000327813
-6.1700e-03,-0.05625,-0.000369063
-6.1600e-03,-0.0570313,-0.000169688
-6.1500e-03,-0.0478125,-0.0001225
-6.1400e-03,-0.0345312,-1.75e-05
-6.1300e-03,-0.0465625,-0.000439375
-6.1200e-03,-0.0470312,-0.000227813
-6.1100e-03,-0.0665625,-0.000289688
-6.1000e-03,-0.0554687,-0.000222188
-6.0900e-03,-0.0523437,-0.000270313
-6.0800e-03,-0.0415625,-0.00016
-6.0700e-03,-0.0465625,-0.000118125
-6.0600e-03,-0.058125,0.000117188
-6.0500e-03,-0.059375,9.75e-05
-6.0400e-03,-0.0404687,-0.000380938
-6.0300e-03,-0.0534375,-0.000148125
-6.0200e-03,-0.0521875,6.25e-07
-6.0100e-03,-0.049375,8.5e-05
-6.0000e-03,-0.0564063,-0.000173438
-5.9900e-03,-0.0578125,-0.0001475
-5.9800e-03,-0.046875,-0.00015125
-5.9700e-03,-0.0570313,-0.00035
-5.9600e-03,-0.0509375,-0.00035125
-5.9500e-03,-0.0571875,-7.21875e-05
-5.9400e-03,-0.0465625,-0.000125313
-5.9300e-03,-0.0482812,-0.000197813
-5.9200e-03,-0.0582813,-0.000227188
-5.9100e-03,-0.0639062,7.8125e-06
-5.9000e-03,-0.046875,-0.00022
-5.8900e-03,-0.0534375,3.71875e-05
-5.8800e-03,-0.0582813,-0.000284375
-5.8700e-03,-0.0417187,-0.000225938
-5.8600e-03,-0.05625,0.000106563
-5.8500e-03,-0.0464062,-7.25e-05
-5.8400e-03,-0.05625,-0.00016125
-5.8300e-03,-0.0479688,-0.000122813
-5.8200e-03,-0.055625,-0.000234063
-5.8100e-03,-0.0515625,3.65625e-05
-5.8000e-03,-0.0523437,-0.000134688
-5.7900e-03,-0.0467188,-0.00026625
-5.7800e-03,-0.0603125,-0.000158438
-5.7700e-03,-0.05,6.59375e-05
-5.7600e-03,-0.0551563,-0.000129062
-5.7500e-03,-0.0565625,-5.8125e-05
-5.7400e-03,-0.0521875,8.0625e-05
-5.7300e-03,-0.045,-0.000268125
-5.7200e-03,-0.0451563,-5.09375e-05
-5.7100e-03,-0.0560937,-7.875e-05
-5.7000e-03,-0.05625,-0.000233438
-5.6900e-03,-0.0454688,-8.78125e-05
-5.6800e-03,-0.050625,-0.00036125
-5.6700e-03,-0.0489062,-0.0001625
-5.6600e-03,-0.0529687,0.0001025
-5.6500e-03,-0.05375,-0.000478125
-5.6400e-03,-0.06125,-9.625e-05
-5.6300e-03,-0.0623438,-0.000665313
-5.6200e-03,-0.044375,-0.000395625
-5.6100e-03,-0.0542187,0.00015125
-5.6000e-03,-0.0445313,-0.000179688
-5.5900e-03,-0.0517188,-0.000277188
-5.5800e-03,-0.0528125,0.000344688
-5.5700e-03,-0.0578125,-1.8125e-05
-5.5600e-03,-0.0542187,-0.000619063
-5.5500e-03,-0.0490625,0.000153438
-5.5400e-03,-0.059375,-0.000277813
-5.5300e-03,-0.053125,-0.0003075
-5.5200e-03,-0.0446875,8.09375e-05
-5.5100e-03,-0.060625,-0.0002075
-5.5000e-03,-0.0446875,-0.00015375
-5.4900e-03,-0.0673438,2.3125e-05
-5.4800e-03,-0.0540625,8.65625e-05
-5.4700e-03,-0.0551563,-0.000200313
-5.4600e-03,-0.039375,-9.625e-05
-5.4500e-03,-0.045625,0.00012625
-5.4400e-03,-0.0478125,-2e-05
-5.4300e-03,-0.0545313,-0.000249375
-5.4200e-03,-0.0434375,-0.000332813
-5.4100e-03,-0.0485938,-0.000239375
-5.4000e-03,-0.0545313,-0.000580938
-5.3900e-03,-0.0490625,-0.000255313
-5.3800e-03,-0.0517188,-0.000268125
-5.3700e-03,-0.0534375,-0.000324063
-5.3600e-03,-0.0517188,-2.40625e-05
-5.3500e-03,-0.0645312,-0.000315
-5.3400e-03,-0.0548437,-0.000190313
-5.3300e-03,-0.0545313,-0.000265313
-5.3200e-03,-0.0445313,-6.5625e-06
-5.3100e-03,-0.0484375,-0.00034
-5.3000e-03,-0.056875,-0.0001425
-5.2900e-03,-0.0475,-0.000379063
-5.2800e-03,-0.06125,-5.3125e-05
-5.2700e-03,-0.0439063,-0.000291563
-5.2600e-03,-0.0492188,0.000104688
-5.2500e-03,-0.0435938,-0.000159688
-5.2400e-03,-0.0464062,9.53125e-05
-5.2300e-03,-0.0579687,-5e-06
-5.2200e-03,-0.04875,0.000198125
-5.2100e-03,-0.0603125,0.000100313
-5.2000e-03,-0.05625,-0.00024
-5.1900e-03,-0.05625,-0.000350625
-5.1800e-03,-0.0528125,-0.000166563
-5.1700e-03,-0.0585938,-0.0003475
-5.1600e-03,-0.05375,-5.5625e-05
-5.1500e-03,-0.0551563,7.6875e-05
-5.1400e-03,-0.0535937,-2.4375e-05
-5.1300e-03,-0.0435938,-0.000219688
-5.1200e-03,-0.0446875,0.000286563
-5.1100e-03,-0.0589063,-8.4375e-06
-5.1000e-03,-0.04875,-0.000299063
-5.0900e-03,-0.0423437,-0.000155313
-5.0800e-03,-0.0646875,-0.000108125
-5.0700e-03,-0.0565625,-0.000158125
-5.0600e-03,-0.0551563,-0.00012125
-5.0500e-03,-0.0553125,-0.000175938
-5.0400e-03,-0.0578125,-0.000212188
-5.0300e-03,-0.0551563,-9.9375e-05
-5.0200e-03,-0.0542187,9.65625e-05
-5.0100e-03,-0.051875,-0.0001925
-5.0000e-03,-0.04875,-0.00039125
-4.9900e-03,-0.0501562,-0.000118438
-4.9800e-03,-0.0523437,-0.000274688
-4.9700e-03,-0.0570313,-0.000435313
-4.9600e-03,-0.0529687,-0.000189375
-4.9500e-03,-0.0489062,-0.000123125
-4.9400e-03,-0.0582813,-0.000249063
-4.9300e-03,-0.0484375,-5.25e-05
-4.9200e-03,-0.0557813,-6.875e-06
-4.9100e-03,-0.0420312,-0.000202813
-4.9000e-03,-0.0453125,2.75e-05
-4.8900e-03,-0.0389063,-0.0001825
-4.8800e-03,-0.0578125,8.6875e-05
-4.8700e-03,-0.0504687,-1.40625e-05
-4.8600e-03,-0.0395313,-0.000199375
-4.8500e-03,-0.05125,-3.625e-05
-4.8400e-03,-0.0470312,-0.000290938
-4.8300e-03,-0.0445313,0.000155313
-4.8200e-03,-0.0504687,0.000111563
-4.8100e-03,-0.0604688,0.000154063
-4.8000e-03,-0.0528125,-4.03125e-05
-4.7900e-03,-0.0520313,-7.6875e-05
-4.7800e-03,-0.0564063,6.5e-05
-4.7700e-03,-0.053125,-0.00040375
-4.7600e-03,-0.0478125,-0.0002675
-4.7500e-03,-0.0645312,0.00011375
-4.7400e-03,-0.054375,-0.000335313
-4.7300e-03,-0.0471875,-0.00047375
-4.7200e-03,-0.04625,-0.000299063
-4.7100e-03,-0.049375,-9.3125e-05
-4.7000e-03,-0.055625,-0.000234063
-4.6900e-03,-0.0432813,-0.00045
-4.6800e-03,-0.0415625,-0.000502813
-4.6700e-03,-0.0475,3.09375e-05
-4.6600e-03,-0.0585938,-0.0001575
-4.6500e-03,-0.0420312,-0.000153125
-4.6400e-03,-0.05625,-3.375e-05
-4.6300e-03,-0.0446875,-3.53125e-05
-4.6200e-03,-0.0448438,-0.000453125
-4.6100e-03,-0.045625,-0.000117188
-4.6000e-03,-0.0503125,-0.00012
-4.5900e-03,-0.058125,-3.125e-06
-4.5800e-03,-0.0564063,-0.000145625
-4.5700e-03,-0.0442188,-0.00033375
-4.5600e-03,-0.0454688,-0.000311875
-4.5500e-03,-0.0478125,-8.3125e-05
-4.5400e-03,-0.0501562,-0.000179375
-4.5300e-03,-0.0579687,-0.000143125
-4.5200e-03,-0.055,-0.000371875
-4.5100e-03,-0.0601562,-0.000493125
-4.5000e-03,-0.0471875,-0.000119688
-4.4900e-03,-0.0525,-2.6875e-05
-4.4800e-03,-0.0523437,-5e-05
-4.4700e-03,-0.0432813,2.09375e-05
-4.4600e-03,-0.0565625,-0.000326875
-4.4500e-03,-0.0460938,-0.000404688
-4.4400e-03,-0.0409375,-6e-05
-4.4300e-03,-0.0504687,-0.000314688
-4.4200e-03,-0.05625,-0.000154375
-4.4100e-03,-0.0535937,-9.875e-05
-4.4000e-03,-0.0478125,-0.000303125
-4.3900e-03,-0.0529687,-0.000471563
-4.3800e-03,-0.0382813,7.8125e-06
-4.3700e-03,-0.0464062,7e-05
-4.3600e-03,-0.0473438,-0.000165
-4.3500e-03,-0.0464062,-0.000367188
-4.3400e-03,-0.0565625,-0.00012875
-4.3300e-03,-0.0571875,-0.000445313
-4.3200e-03,-0.0501562,2.1875e-05
-4.3100e-03,-0.0425,-0.000204688
-4.3000e-03,-0.0534375,-0.0003025
-4.2900e-03,-0.0510938,-0.000232813
-4.2800e-03,-0.0464062,-0.000343125
-4.2700e-03,-0.0573437,-0.000452188
-4.2600e-03,-0.0532813,-7.03125e-05
