Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,
-9.6100e-03,-0.0539063,-0.000404688
-9.6000e-03,-0.0498438,-0.000347813
-9.5900e-03,-0.0629688,-0.000484375
-9.5800e-03,-0.0440625,-0.000768438
-9.5700e-03,-0.0579687,-0.000454375
-9.5600e-03,-0.0510938,-0.0004125
-9.5500e-03,-0.0584375,-0.0002475
-9.5400e-03,-0.044375,-0.000218438
-9.5300e-03,-0.0514063,0.000135938
-9.5200e-03,-0.0471875,1.96875e-05
-9.5100e-03,-0.0564063,-7.40625e-05
-9.5000e-03,-0.048125,-8.75e-05
-9.4900e-03,-0.0665625,0.00081
-9.4800e-03,-0.0526563,0.000381875
-9.4700e-03,-0.055625,-0.000130625
-9.4600e-03,-0.0523437,-0.00044
-9.4500e-03,-0.0434375,0.000225938
-9.4400e-03,-0.0596875,-0.000185625
-9.4300e-03,-0.0492188,-0.00043125
-9.4200e-03,-0.0420312,-4e-05
-9.4100e-03,-0.0540625,9.46875e-05
-9.4000e-03,-0.0435938,-0.000253125
-9.3900e-03,-0.0565625,0.000446563
-9.3800e-03,-0.0454688,-0.000149375
-9.3700e-03,-0.0509375,-0.000245625
-9.3600e-03,-0.0567187,5.625e-05
-9.3500e-03,-0.044375,-0.000624688
-9.3400e-03,-0.0484375,-0.00017875
-9.3300e-03,-0.0439063,-3.125e-05
-9.3200e-03,-0.0509375,-0.000341563
-9.3100e-03,-0.0464062,0.000318125
-9.3000e-03,-0.044375,-0.000238125
-9.2900e-03,-0.0460938,-7.5625e-05
-9.2800e-03,-0.0520313,0.00033
-9.2700e-03,-0.0495312,-0.000108125
-9.2600e-03,-0.0421875,-0.000294062
-9.2500e-03,-0.0434375,-0.000119063
-9.2400e-03,-0.0509375,5.59375e-05
-9.2300e-03,-0.053125,-0.000409375
-9.2200e-03,-0.053125,-0.000729063
-9.2100e-03,-0.0484375,-0.000469375
-9.2000e-03,-0.0532813,-0.000112813
-9.1900e-03,-0.0540625,-0.000149687
-9.1800e-03,-0.0470312,-0.000245313
-9.1700e-03,-0.0551563,0.000339375
-9.1600e-03,-0.0470312,0.000546563
-9.1500e-03,-0.0529687,8.75e-05
-9.1400e-03,-0.0565625,-1.40625e-05
-9.1300e-03,-0.0546875,-0.000418125
-9.1200e-03,-0.0535937,0.000260625
-9.1100e-03,-0.0523437,-0.000823438
-9.1000e-03,-0.0557813,-0.000362188
-9.0900e-03,-0.0498438,-8.5e-05
-9.0800e-03,-0.0539063,-0.000681563
-9.0700e-03,-0.0539063,0.000239375
-9.0600e-03,-0.0534375,-0.000146563
-9.0500e-03,-0.0467188,0.000179688
-9.0400e-03,-0.0567187,0.000140625
-9.0300e-03,-0.055,-0.000163438
-9.0200e-03,-0.0439063,-0.000147188
-9.0100e-03,-0.0442188,0.0004825
-9.0000e-03,-0.0509375,8.1875e-05
-8.9900e-03,-0.046875,0.000425625
-8.9800e-03,-0.0560937,-2.21875e-05
-8.9700e-03,-0.045,0.000129688
-8.9600e-03,-0.0529687,0.000111875
-8.9500e-03,-0.0485938,0.0001675
-8.9400e-03,-0.0595313,2.34375e-05
-8.9300e-03,-0.0485938,-0.0002975
-8.9200e-03,-0.0523437,-0.000212813
-8.9100e-03,-0.0476562,-0.00018625
-8.9000e-03,-0.04625,-0.000524688
-8.8900e-03,-0.0559375,-0.00026375
-8.8800e-03,-0.0376563,-0.000273438
-8.8700e-03,-0.0432813,-0.000356563
-8.8600e-03,-0.0489062,-7.90625e-05
-8.8500e-03,-0.0535937,-0.000239688
-8.8400e-03,-0.0475,0.000114375
-8.8300e-03,-0.0485938,-0.000395
-8.8200e-03,-0.0457813,-0.000367188
-8.8100e-03,-0.0535937,0.000171875
-8.8000e-03,-0.0425,-0.000832188
-8.7900e-03,-0.055,-0.00016625
-8.7800e-03,-0.0503125,-0.000223125
-8.7700e-03,-0.0414063,-0.00082375
-8.7600e-03,-0.0614062,-0.0004975
-8.7500e-03,-0.0471875,-0.00070125
-8.7400e-03,-0.0523437,-2.5e-05
-8.7300e-03,-0.0459375,-0.000365313
-8.7200e-03,-0.0484375,-0.000508437
-8.7100e-03,-0.051875,-0.000728438
-8.7000e-03,-0.0496875,0.000503125
-8.6900e-03,-0.0546875,-0.000255938
-8.6800e-03,-0.0567187,0.000178438
-8.6700e-03,-0.0578125,-0.000385
-8.6600e-03,-0.0509375,-0.000426563
-8.6500e-03,-0.0529687,-0.00041125
-8.6400e-03,-0.0460938,-0.000384688
-8.6300e-03,-0.0498438,-0.000650313
-8.6200e-03,-0.0596875,-0.000183125
-8.6100e-03,-0.0545313,0.000126563
-8.6000e-03,-0.043125,0.000417813
-8.5900e-03,-0.05375,-0.000399375
-8.5800e-03,-0.056875,-0.000623438
-8.5700e-03,-0.0453125,-0.000403438
-8.5600e-03,-0.05375,-0.000382813
-8.5500e-03,-0.0534375,-6.8125e-05
-8.5400e-03,-0.0517188,-0.000401875
-8.5300e-03,-0.0435938,-0.000590938
-8.5200e-03,-0.050625,7.75e-05
-8.5100e-03,-0.0539063,-7.1875e-06
-8.5000e-03,-0.0535937,-0.000392813
-8.4900e-03,-0.0601562,0.000221875
-8.4800e-03,-0.0740625,0.000258438
-8.4700e-03,-0.05375,4.28125e-05
-8.4600e-03,-0.048125,-0.000185
-8.4500e-03,-0.0475,-0.000604375
-8.4400e-03,-0.0392187,-0.000325
-8.4300e-03,-0.0634375,0.000156563
-8.4200e-03,-0.0446875,-5.71875e-05
-8.4100e-03,-0.0514063,-0.000155313
-8.4000e-03,-0.0389063,-0.00023125
-8.3900e-03,-0.0510938,-0.000392188
-8.3800e-03,-0.051875,-0.000409375
-8.3700e-03,-0.055625,-0.000730625
-8.3600e-03,-0.0467188,-0.000178125
-8.3500e-03,-0.0473438,-0.000675313
-8.3400e-03,-0.0440625,-0.00033875
-8.3300e-03,-0.0528125,-0.000364063
-8.3200e-03,-0.0564063,-0.00017875
-8.3100e-03,-0.0567187,-0.000477188
-8.3000e-03,-0.0553125,-2.1875e-05
-8.2900e-03,-0.0495312,-0.00045
-8.2800e-03,-0.0410937,-0.000367813
-8.2700e-03,-0.0489062,-0.000445
-8.2600e-03,-0.045625,-0.000170313
-8.2500e-03,-0.0520313,-0.000141563
-8.2400e-03,-0.0395313,7.8125e-06
-8.2300e-03,-0.0473438,0.0001275
-8.2200e-03,-0.0553125,-7.34375e-05
-8.2100e-03,-0.054375,-5.84375e-05
-8.2000e-03,-0.0489062,-0.00115219
-8.1900e-03,-0.0560937,-0.000350313
-8.1800e-03,-0.0476562,2.15625e-05
-8.1700e-03,-0.048125,-0.00038125
-8.1600e-03,-0.065,-0.000191875
-8.1500e-03,-0.0498438,0.000123125
-8.1400e-03,-0.0579687,0.00040625
-8.1300e-03,-0.0546875,-0.000518125
-8.1200e-03,-0.0509375,-0.000216875
-8.1100e-03,-0.0564063,-4.78125e-05
-8.1000e-03,-0.0501562,-0.000650625
-8.0900e-03,-0.0525,-0.000632188
-8.0800e-03,-0.0557813,-0.000628438
-8.0700e-03,-0.0479688,-0.000302813
-8.0600e-03,-0.0532813,-0.000222813
-8.0500e-03,-0.0626562,0.00012375
-8.0400e-03,-0.0520313,1.9375e-05
-8.0300e-03,-0.051875,0.000162813
-8.0200e-03,-0.0425,-0.000439063
-8.0100e-03,-0.0557813,6.65625e-05
-8.0000e-03,-0.0496875,-0.000385
-7.9900e-03,-0.05125,-0.000356563
-7.9800e-03,-0.0532813,-0.000357188
-7.9700e-03,-0.0642188,-0.000770625
-7.9600e-03,-0.045,-4.75e-05
-7.9500e-03,-0.0551563,-0.00062375
-7.9400e-03,-0.0545313,-0.00046625
-7.9300e-03,-0.056875,-0.000192188
-7.9200e-03,-0.0576563,-0.00033625
-7.9100e-03,-0.0445313,5.03125e-05
-7.9000e-03,-0.0404687,7.09375e-05
-7.8900e-03,-0.0592188,0.000545938
-7.8800e-03,-0.0573437,7.0625e-05
-7.8700e-03,-0.0407813,-0.000725313
-7.8600e-03,-0.045,0.000512813
-7.8500e-03,-0.0589063,-0.000167188
-7.8400e-03,-0.0498438,-0.000306875
-7.8300e-03,-0.0528125,-0.000349688
-7.8200e-03,-0.0548437,-0.00058375
-7.8100e-03,-0.060625,-0.000686563
-7.8000e-03,-0.0509375,-0.000615
-7.7900e-03,-0.0470312,0.00036
-7.7800e-03,-0.0429688,-0.000375
-7.7700e-03,-0.054375,-2.46875e-05
-7.7600e-03,-0.0390625,-0.0003
-7.7500e-03,-0.0448438,-2.59375e-05
-7.7400e-03,-0.0601562,-5.15625e-05
-7.7300e-03,-0.0503125,-0.000740938
-7.7200e-03,-0.0567187,0.000229375
-7.7100e-03,-0.0528125,-0.000275313
-7.7000e-03,-0.046875,-0.000343125
-7.6900e-03,-0.046875,-0.00011125
-7.6800e-03,-0.055,0.000170625
-7.6700e-03,-0.0464062,-0.0002425
-7.6600e-03,-0.0532813,1.28125e-05
-7.6500e-03,-0.0475,-0.000595625
-7.6400e-03,-0.0515625,-0.000465313
-7.6300e-03,-0.0446875,-6.3125e-05
-7.6200e-03,-0.0442188,-0.000714375
-7.6100e-03,-0.0470312,0.000118438
-7.6000e-03,-0.0464062,0.000342188
-7.5900e-03,-0.0539063,0.000390938
-7.5800e-03,-0.0509375,-7.25e-05
-7.5700e-03,-0.0420312,-3.875e-05
-7.5600e-03,-0.0532813,-0.000704688
-7.5500e-03,-0.0484375,1.625e-05
-7.5400e-03,-0.0535937,-6.53125e-05
-7.5300e-03,-0.0575,-0.000250625
-7.5200e-03,-0.055,-0.0002975
-7.5100e-03,-0.0370313,0.000306563
-7.5000e-03,-0.0484375,-0.000573438
-7.4900e-03,-0.045,-0.000833125
-7.4800e-03,-0.054375,-0.000447188
-7.4700e-03,-0.0590625,0.000389063
-7.4600e-03,-0.0526563,1.65625e-05
-7.4500e-03,-0.0478125,-0.0001625
-7.4400e-03,-0.05375,-0.000240938
-7.4300e-03,-0.0495312,-0.000204063
-7.4200e-03,-0.0490625,-0.00020875
-7.4100e-03,-0.0435938,-0.000286563
-7.4000e-03,-0.0504687,-0.000296875
-7.3900e-03,-0.05375,-0.00037625
-7.3800e-03,-0.0489062,-8.78125e-05
-7.3700e-03,-0.0551563,0.000450625
-7.3600e-03,-0.0542187,0.0003475
-7.3500e-03,-0.05125,0.000240938
-7.3400e-03,-0.0470312,-0.000330625
-7.3300e-03,-0.0526563,-0.000334375
-7.3200e-03,-0.0590625,-0.000152813
-7.3100e-03,-0.0571875,-0.00054125
-7.3000e-03,-0.0520313,0.000356875
-7.2900e-03,-0.0514063,0.000614375
-7.2800e-03,-0.0498438,0.000114063
-7.2700e-03,-0.0485938,-0.000286875
-7.2600e-03,-0.0532813,-0.00024
-7.2500e-03,-0.048125,0.000246875
-7.2400e-03,-0.0528125,0.000215313
-7.2300e-03,-0.0557813,0.000292813
-7.2200e-03,-0.05,-0.000465625
-7.2100e-03,-0.0382813,-0.000849688
-7.2000e-03,-0.0460938,-0.00021875
-7.1900e-03,-0.0542187,-0.000355938
-7.1800e-03,-0.0465625,-5.3125e-05
-7.1700e-03,-0.0484375,3e-05
-7.1600e-03,-0.05625,0.000113125
-7.1500e-03,-0.054375,-0.0001575
-7.1400e-03,-0.0546875,-0.000574063
-7.1300e-03,-0.0521875,-0.000302188
-7.1200e-03,-0.0535937,0.000102188
-7.1100e-03,-0.0490625,-0.000585625
-7.1000e-03,-0.0498438,-6.875e-06
-7.0900e-03,-0.0415625,-0.00031625
-7.0800e-03,-0.0579687,-3.875e-05
-7.0700e-03,-0.0654688,-0.000443438
-7.0600e-03,-0.0478125,0.000209063
-7.0500e-03,-0.0473438,0.000294375
-7.0400e-03,-0.0578125,-0.000244375
-7.0300e-03,-0.054375,-0.0002075
-7.0200e-03,-0.0471875,4.78125e-05
-7.0100e-03,-0.0460938,-0.000619375
-7.0000e-03,-0.0489062,-0.000508437
-6.9900e-03,-0.0454688,-0.00080125
-6.9800e-03,-0.0579687,-0.0005275
-6.9700e-03,-0.0528125,-0.000335313
-6.9600e-03,-0.0426562,-6.59375e-05
-6.9500e-03,-0.0496875,-0.000380625
-6.9400e-03,-0.050625,-9.03125e-05
-6.9300e-03,-0.0509375,-0.000290313
-6.9200e-03,-0.0560937,-0.00057875
-6.9100e-03,-0.0564063,-0.0004625
-6.9000e-03,-0.065625,5.90625e-05
-6.8900e-03,-0.0503125,-8.4375e-06
-6.8800e-03,-0.0515625,-0.000640313
-6.8700e-03,-0.0589063,-2.3125e-05
-6.8600e-03,-0.0528125,0.000361563
-6.8500e-03,-0.0534375,-0.00039625
-6.8400e-03,-0.06,-0.00010875
-6.8300e-03,-0.0478125,-3.125e-05
-6.8200e-03,-0.058125,1.53125e-05
-6.8100e-03,-0.0554687,-9.5625e-05
-6.8000e-03,-0.0495312,-0.000189375
-6.7900e-03,-0.0475,0.000156563
-6.7800e-03,-0.0628125,-0.0008775
-6.7700e-03,-0.0539063,-0.000512813
-6.7600e-03,-0.0476562,0.000103438
-6.7500e-03,-0.0557813,-4.3125e-05
-6.7400e-03,-0.0554687,-0.000113438
-6.7300e-03,-0.0510938,-1.25e-06
-6.7200e-03,-0.0410937,-0.000171563
-6.7100e-03,-0.0475,-0.0003775
-6.7000e-03,-0.0548437,-0.000499688
-6.6900e-03,-0.0440625,-9.875e-05
-6.6800e-03,-0.0615625,0.000381563
-6.6700e-03,-0.0657812,5.21875e-05
-6.6600e-03,-0.0464062,5.71875e-05
-6.6500e-03,-0.0489062,0.000579063
-6.6400e-03,-0.05,-0.000475
-6.6300e-03,-0.051875,6.09375e-05
-6.6200e-03,-0.045625,-0.000175
-6.6100e-03,-0.0535937,-0.000135
-6.6000e-03,-0.0492188,-5.28125e-05
-6.5900e-03,-0.0407813,0.000130625
-6.5800e-03,-0.05125,0.000497812
-6.5700e-03,-0.0492188,-0.000945938
-6.5600e-03,-0.045,-0.000329688
-6.5500e-03,-0.0582813,-9.03125e-05
-6.5400e-03,-0.0632812,-0.000529063
-6.5300e-03,-0.0525,-0.000226563
-6.5200e-03,-0.0460938,-0.00020375
-6.5100e-03,-0.0560937,-0.000679688
-6.5000e-03,-0.0507812,-0.000355313
-6.4900e-03,-0.0439063,-0.000426875
-6.4800e-03,-0.0560937,-0.000269688
-6.4700e-03,-0.0545313,-0.000642188
-6.4600e-03,-0.0559375,0.000247188
-6.4500e-03,-0.0504687,-0.00013
-6.4400e-03,-0.0490625,-0.000233438
-6.4300e-03,-0.060625,0.000238125
-6.4200e-03,-0.0434375,0.000638125
-6.4100e-03,-0.0407813,-8.46875e-05
-6.4000e-03,-0.0582813,0.000433125
-6.3900e-03,-0.045625,0.000156563
-6.3800e-03,-0.0551563,-0.000380938
-6.3700e-03,-0.04625,-0.000434063
-6.3600e-03,-0.0535937,-0.000234688
-6.3500e-03,-0.0454688,-0.000333125
-6.3400e-03,-0.0378125,0.000176875
-6.3300e-03,-0.0628125,-0.000287188
-6.3200e-03,-0.0529687,-0.00025625
-6.3100e-03,-0.0467188,-0.000622188
-6.3000e-03,-0.0403125,-0.000450313
-6.2900e-03,-0.0470312,-0.00063375
-6.2800e-03,-0.0501562,-0.000479063
-6.2700e-03,-0.0440625,8.125e-05
-6.2600e-03,-0.0554687,-0.000248125
-6.2500e-03,-0.0435938,-0.0005275
-6.2400e-03,-0.0584375,-0.000409688
-6.2300e-03,-0.0485938,-2.3125e-05
-6.2200e-03,-0.0482812,-0.000518125
-6.2100e-03,-0.0590625,0.000236563
-6.2000e-03,-0.0564063,-0.000341563
-6.1900e-03,-0.04875,-0.00033625
-6.1800e-03,-0.0521875,-0.00112156
-6.1700e-03,-0.0517188,0.000349063
-6.1600e-03,-0.0551563,-0.000100938
-6.1500e-03,-0.0475,-0.000113125
-6.1400e-03,-0.048125,8e-05
-6.1300e-03,-0.0534375,0.000100625
-6.1200e-03,-0.049375,-0.00031
-6.1100e-03,-0.0567187,-0.000681563
-6.1000e-03,-0.0442188,-0.00027125
-6.0900e-03,-0.0426562,-9.40625e-05
-6.0800e-03,-0.045625,-0.00029125
-6.0700e-03,-0.0490625,0.000140938
-6.0600e-03,-0.043125,-0.000254375
-6.0500e-03,-0.051875,0.000169375
-6.0400e-03,-0.0423437,-0.000515938
-6.0300e-03,-0.0470312,-1.1875e-05
-6.0200e-03,-0.0515625,-0.000269375
-6.0100e-03,-0.045,-0.000155625
-6.0000e-03,-0.0453125,-3.1875e-05
-5.9900e-03,-0.0548437,-0.000386563
-5.9800e-03,-0.0492188,-0.00074
-5.9700e-03,-0.0425,-0.000535625
-5.9600e-03,-0.0520313,-0.000343438
-5.9500e-03,-0.0510938,-0.00029875
-5.9400e-03,-0.0453125,-5.46875e-05
-5.9300e-03,-0.0503125,-1.3125e-05
-5.9200e-03,-0.0584375,-9.96875e-05
-5.9100e-03,-0.0476562,0.000177813
-5.9000e-03,-0.0514063,-0.00020375
-5.8900e-03,-0.0546875,0.000271875
-5.8800e-03,-0.0510938,0.00028375
-5.8700e-03,-0.0484375,-4.21875e-05
-5.8600e-03,-0.0442188,0.000365
-5.8500e-03,-0.055,-0.000187188
-5.8400e-03,-0.0517188,-0.00042625
-5.8300e-03,-0.0396875,0.000360625
-5.8200e-03,-0.0492188,0.000100938
-5.8100e-03,-0.055625,-0.0001025
-5.8000e-03,-0.0576563,-0.000374688
-5.7900e-03,-0.049375,-0.000859375
-5.7800e-03,-0.046875,-4.6875e-05
-5.7700e-03,-0.0565625,0.000535938
-5.7600e-03,-0.0507812,-0.000251875
-5.7500e-03,-0.0454688,0.000410938
-5.7400e-03,-0.0479688,-0.000140938
-5.7300e-03,-0.0495312,-0.000416875
-5.7200e-03,-0.0589063,-0.00028625
-5.7100e-03,-0.0571875,3.4375e-05
-5.7000e-03,-0.0639062,-0.00033875
-5.6900e-03,-0.0451563,-0.000682188
-5.6800e-03,-0.0485938,-0.00063625
-5.6700e-03,-0.04625,-0.00034
-5.6600e-03,-0.0448438,-0.000498125
-5.6500e-03,-0.0521875,0.000135625
-5.6400e-03,-0.0465625,0.000437813
-5.6300e-03,-0.0553125,-2.03125e-05
-5.6200e-03,-0.045,-0.00031125
-5.6100e-03,-0.0570313,-0.000585
-5.6000e-03,-0.0529687,-3.125e-07
-5.5900e-03,-0.0420312,-6.1875e-05
-5.5800e-03,-0.05875,-0.000184063
-5.5700e-03,-0.0507812,-0.000554688
-5.5600e-03,-0.0478125,-0.000441875
-5.5500e-03,-0.0590625,-0.00062625
-5.5400e-03,-0.0520313,-0.000821563
-5.5300e-03,-0.0585938,-0.00026875
-5.5200e-03,-0.054375,-0.000230313
-5.5100e-03,-0.0559375,-0.000477188
-5.5000e-03,-0.0401563,-0.000329063
-5.4900e-03,-0.0492188,-0.0002175
-5.4800e-03,-0.0498438,-6.15625e-05
-5.4700e-03,-0.051875,-0.000403438
-5.4600e-03,-0.0471875,4.5e-05
-5.4500e-03,-0.04625,-0.000420938
-5.4400e-03,-0.0504687,-0.00064125
-5.4300e-03,-0.0570313,-0.000415625
-5.4200e-03,-0.0395313,0.000439063
-5.4100e-03,-0.0532813,0.000444688
-5.4000e-03,-0.0571875,-0.000402188
-5.3900e-03,-0.0529687,0.000219688
-5.3800e-03,-0.053125,-0.000275938
-5.3700e-03,-0.0557813,-0.000121875
-5.3600e-03,-0.0525,6.96875e-05
-5.3500e-03,-0.0454688,-0.000563438
-5.3400e-03,-0.0542187,-0.000442188
-5.3300e-03,-0.0476562,-5.21875e-05
-5.3200e-03,-0.050625,-0.000420625
-5.3100e-03,-0.0567187,-0.00015875
-5.3000e-03,-0.0615625,0.000305938
-5.2900e-03,-0.0610938,-0.000279063
-5.2800e-03,-0.06,-0.000305625
-5.2700e-03,-0.0584375,-0.000425313
-5.2600e-03,-0.0370313,8.03125e-05
-5.2500e-03,-0.050625,-0.000148438
-5.2400e-03,-0.0495312,-0.000522188
-5.2300e-03,-0.0576563,-0.00029375
-5.2200e-03,-0.0492188,-0.000154063
-5.2100e-03,-0.0414063,-0.000350938
-5.2000e-03,-0.0645312,-0.000261563
-5.1900e-03,-0.0553125,0.0002025
-5.1800e-03,-0.0464062,-0.000508437
-5.1700e-03,-0.0721875,-0.000330313
-5.1600e-03,-0.0539063,-0.000618438
-5.1500e-03,-0.044375,-3.75e-06
-5.1400e-03,-0.053125,-2.625e-05
-5.1300e-03,-0.046875,-0.0006675
-5.1200e-03,-0.05625,-9.65625e-05
-5.1100e-03,-0.055,-0.000665
-5.1000e-03,-0.05625,-4.9375e-05
-5.0900e-03,-0.0645312,0.000175938
-5.0800e-03,-0.0571875,-0.00013375
-5.0700e-03,-0.0473438,-0.000165313
-5.0600e-03,-0.0534375,-0.000126875
-5.0500e-03,-0.055,0.000531875
-5.0400e-03,-0.0504687,-0.000180625
-5.0300e-03,-0.0471875,-6.09375e-05
-5.0200e-03,-0.0528125,-0.000408438
-5.0100e-03,-0.0510938,8.84375e-05
-5.0000e-03,-0.05125,-0.000363125
-4.9900e-03,-0.0390625,-0.000109375
-4.9800e-03,-0.0714063,-8.1875e-05
-4.9700e-03,-0.0642188,-0.000305938
-4.9600e-03,-0.0526563,8.40625e-05
-4.9500e-03,-0.0573437,-0.0003425
-4.9400e-03,-0.0410937,9.09375e-05
-4.9300e-03,-0.06,-0.00012125
-4.9200e-03,-0.0498438,-0.000100313
-4.9100e-03,-0.0523437,0.000519062
-4.9000e-03,-0.0503125,-0.00035125
-4.8900e-03,-0.0404687,0.000160625
-4.8800e-03,-0.0590625,0.000127188
-4.8700e-03,-0.055,-0.000121563
-4.8600e-03,-0.0476562,-0.000179688
-4.8500e-03,-0.0515625,6.21875e-05
-4.8400e-03,-0.0521875,0.000129688
-4.8300e-03,-0.0540625,-0.000462813
-4.8200e-03,-0.05125,-0.000335938
-4.8100e-03,-0.0475,0.000394688
-4.8000e-03,-0.0557813,0.000939375
-4.7900e-03,-0.04625,0.000276875
-4.7800e-03,-0.0535937,0.000221875
-4.7700e-03,-0.0545313,-0.00029875
-4.7600e-03,-0.0471875,-0.000315313
-4.7500e-03,-0.0503125,-9.0625e-06
-4.7400e-03,-0.0592188,0.000316875
-4.7300e-03,-0.0482812,-0.000534375
-4.7200e-03,-0.04375,-9.25e-05
-4.7100e-03,-0.0495312,-0.000374688
-4.7000e-03,-0.0546875,-0.00020125
-4.6900e-03,-0.04875,0.000136563
-4.6800e-03,-0.0709375,-0.000101875
-4.6700e-03,-0.06,-0.00038375
-4.6600e-03,-0.0476562,-0.0001325
-4.6500e-03,-0.053125,0.000211875
-4.6400e-03,-0.0529687,0.00019875
-4.6300e-03,-0.0607812,-0.000293438
-4.6200e-03,-0.0565625,-0.00094625
-4.6100e-03,-0.0484375,-0.000335938
-4.6000e-03,-0.0451563,-8.125e-06
-4.5900e-03,-0.0510938,-0.000349375
-4.5800e-03,-0.04875,0.00017375
-4.5700e-03,-0.0523437,-0.000355313
-4.5600e-03,-0.0490625,-0.0002575
-4.5500e-03,-0.0554687,-0.000175313
-4.5400e-03,-0.0503125,-0.000102188
-4.5300e-03,-0.0539063,-0.000245313
-4.5200e-03,-0.039375,-0.000417813
-4.5100e-03,-0.0570313,-0.000574063
-4.5000e-03,-0.0454688,-0.000308438
-4.4900e-03,-0.04375,-0.000248438
-4.4800e-03,-0.0375,-0.000172813
-4.4700e-03,-0.05125,-0.000202813
-4.4600e-03,-0.0582813,-0.00048625
-4.4500e-03,-0.053125,-3e-05
-4.4400e-03,-0.055,-0.000230625
-4.4300e-03,-0.0557813,8.3125e-05
-4.4200e-03,-0.0484375,0.000114375
-4.4100e-03,-0.0589063,0.0003475
-4.4000e-03,-0.0415625,3.34375e-05
-4.3900e-03,-0.048125,-0.000178125
-4.3800e-03,-0.055625,-6.0625e-05
-4.3700e-03,-0.0503125,-0.000695
-4.3600e-03,-0.051875,-0.000817188
-4.3500e-03,-0.0560937,-0.000261875
-4.3400e-03,-0.0703125,0.000122188
-4.3300e-03,-0.0535937,0.000223125
-4.3200e-03,-0.0460938,0.000547813
-4.3100e-03,-0.044375,8.75e-05
-4.3000e-03,-0.0495312,-0.00028125
-4.2900e-03,-0.0526563,5.9375e-06
-4.2800e-03,-0.0579687,-0.0004525
-4.2700e-03,-0.0548437,-0.00040875
-4.2600e-03,-0.0575,-0.0005175
-4.2500e-03,-0.041875,-2.5e-05
-4.2400e-03,-0.051875,-7.78125e-05
-4.2300e-03,-0.0540625,-0.00057625
-4.2200e-03,-0.0598438,0.000114375
-4.2100e-03,-0.0535937,0.000378438
-4.2000e-03,-0.0478125,5.84375e-05
-4.1900e-03,-0.0573437,-0.000185625
