Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,
-9.6100e-03,-0.0595313,-2.84375e-05
-9.6000e-03,-0.06125,-0.000884375
-9.5900e-03,-0.04125,-0.000663125
-9.5800e-03,-0.0548437,-0.000404063
-9.5700e-03,-0.0540625,-0.000952188
-9.5600e-03,-0.0521875,-0.000517188
-9.5500e-03,-0.0528125,-0.000606875
-9.5400e-03,-0.0423437,-0.00029875
-9.5300e-03,-0.0626562,0.0001925
-9.5200e-03,-0.0570313,0.000330313
-9.5100e-03,-0.0445313,0.000249688
-9.5000e-03,-0.05875,0.000459375
-9.4900e-03,-0.0476562,0.000333438
-9.4800e-03,-0.0520313,8.5625e-05
-9.4700e-03,-0.0409375,0.000239063
-9.4600e-03,-0.0540625,-0.000994063
-9.4500e-03,-0.0460938,-2.8125e-05
-9.4400e-03,-0.0421875,-0.000320313
-9.4300e-03,-0.0504687,-1.53125e-05
-9.4200e-03,-0.0403125,-0.00037625
-9.4100e-03,-0.0621875,-0.000161563
-9.4000e-03,-0.051875,-0.000352813
-9.3900e-03,-0.0392187,-0.00052625
-9.3800e-03,-0.0471875,-0.000245
-9.3700e-03,-0.055625,-0.000377813
-9.3600e-03,-0.0507812,-0.000276875
-9.3500e-03,-0.0579687,-0.000264688
-9.3400e-03,-0.0448438,-0.000326563
-9.3300e-03,-0.0454688,-0.000176563
-9.3200e-03,-0.0615625,0.00034125
-9.3100e-03,-0.0598438,0.000109063
-9.3000e-03,-0.0532813,0.00022375
-9.2900e-03,-0.0585938,0.000124063
-9.2800e-03,-0.0496875,-0.000391563
-9.2700e-03,-0.050625,-0.000762188
-9.2600e-03,-0.0495312,-0.000215625
-9.2500e-03,-0.0545313,-0.000337813
-9.2400e-03,-0.054375,-0.000426563
-9.2300e-03,-0.0534375,-0.0003675
-9.2200e-03,-0.0440625,-0.000565938
-9.2100e-03,-0.06125,-0.000679063
-9.2000e-03,-0.054375,0.000247813
-9.1900e-03,-0.0484375,0.0008475
-9.1800e-03,-0.0535937,0.0001775
-9.1700e-03,-0.0576563,-0.000667813
-9.1600e-03,-0.040625,-0.000222813
-9.1500e-03,-0.0542187,-0.000155
-9.1400e-03,-0.0639062,0.000489063
-9.1300e-03,-0.0673438,0.000315
-9.1200e-03,-0.0334375,8.8125e-05
-9.1100e-03,-0.0451563,-0.00031625
-9.1000e-03,-0.0460938,-0.000155938
-9.0900e-03,-0.0367188,-0.000255313
-9.0800e-03,-0.0510938,3.59375e-05
-9.0700e-03,-0.0492188,0.000101563
-9.0600e-03,-0.0503125,-0.000191563
-9.0500e-03,-0.0490625,-0.000207188
-9.0400e-03,-0.0548437,0.000121875
-9.0300e-03,-0.0578125,0.0003825
-9.0200e-03,-0.0554687,0.000124063
-9.0100e-03,-0.0534375,-0.00012125
-9.0000e-03,-0.046875,0.000830938
-8.9900e-03,-0.0559375,0.000368438
-8.9800e-03,-0.0376563,0.0003725
-8.9700e-03,-0.0421875,0.0002075
-8.9600e-03,-0.0571875,-9.875e-05
-8.9500e-03,-0.0504687,-0.000117188
-8.9400e-03,-0.0551563,0.000162813
-8.9300e-03,-0.0473438,9.25e-05
-8.9200e-03,-0.0667188,-0.000106875
-8.9100e-03,-0.045625,0.0002775
-8.9000e-03,-0.0535937,0.000538125
-8.8900e-03,-0.056875,0.000419375
-8.8800e-03,-0.0501562,0.000265313
-8.8700e-03,-0.0485938,0.00056
-8.8600e-03,-0.0539063,-2.375e-05
-8.8500e-03,-0.053125,0.00013125
-8.8400e-03,-0.0478125,-0.000392188
-8.8300e-03,-0.0496875,0.000289688
-8.8200e-03,-0.0553125,0.000428438
-8.8100e-03,-0.0528125,6.65625e-05
-8.8000e-03,-0.05375,-2.9375e-05
-8.7900e-03,-0.0542187,0.000238125
-8.7800e-03,-0.041875,-0.000945313
-8.7700e-03,-0.0423437,-0.000949375
-8.7600e-03,-0.0540625,-0.0003075
-8.7500e-03,-0.0435938,-0.000350938
-8.7400e-03,-0.0498438,-0.000715625
-8.7300e-03,-0.0570313,-0.000719375
-8.7200e-03,-0.0507812,-0.000171875
-8.7100e-03,-0.0435938,-0.000118125
-8.7000e-03,-0.0534375,0.000245
-8.6900e-03,-0.0642188,0.00012375
-8.6800e-03,-0.0523437,-9.0625e-05
-8.6700e-03,-0.0507812,-0.000479688
-8.6600e-03,-0.0521875,-5.84375e-05
-8.6500e-03,-0.0604688,-0.000677188
-8.6400e-03,-0.0540625,0.00029875
-8.6300e-03,-0.0565625,0.000469688
-8.6200e-03,-0.0490625,-0.000317813
-8.6100e-03,-0.0557813,0.000417188
-8.6000e-03,-0.0601562,-0.000386563
-8.5900e-03,-0.0478125,-0.000488125
-8.5800e-03,-0.0446875,-0.0002375
-8.5700e-03,-0.050625,-3.96875e-05
-8.5600e-03,-0.0540625,-0.000595938
-8.5500e-03,-0.0621875,-3.46875e-05
-8.5400e-03,-0.0553125,-0.000197813
-8.5300e-03,-0.0507812,0.000204375
-8.5200e-03,-0.0542187,-2.1875e-05
-8.5100e-03,-0.0590625,0.000135
-8.5000e-03,-0.0546875,-0.000160625
-8.4900e-03,-0.055625,-0.000260938
-8.4800e-03,-0.0467188,-0.000139688
-8.4700e-03,-0.0670313,-9.84375e-05
-8.4600e-03,-0.0420312,8.125e-05
-8.4500e-03,-0.0465625,-0.000159688
-8.4400e-03,-0.0490625,-3.4375e-05
-8.4300e-03,-0.0520313,-9.03125e-05
-8.4200e-03,-0.0582813,-6.4375e-05
-8.4100e-03,-0.04625,-8.15625e-05
-8.4000e-03,-0.0595313,9.0625e-05
-8.3900e-03,-0.0485938,-0.000310625
-8.3800e-03,-0.0329688,-0.000112813
-8.3700e-03,-0.0582813,-0.00024625
-8.3600e-03,-0.0465625,0.00029875
-8.3500e-03,-0.0403125,0.000155625
-8.3400e-03,-0.0571875,-0.000275625
-8.3300e-03,-0.0545313,-0.000479063
-8.3200e-03,-0.0479688,-3.3125e-05
-8.3100e-03,-0.0604688,3.28125e-05
-8.3000e-03,-0.0420312,0.000183438
-8.2900e-03,-0.0515625,-0.000432813
-8.2800e-03,-0.0585938,-4.84375e-05
-8.2700e-03,-0.050625,-0.000107188
-8.2600e-03,-0.0539063,-0.000765
-8.2500e-03,-0.0492188,-0.000456875
-8.2400e-03,-0.0626562,-0.000508437
-8.2300e-03,-0.0498438,-0.000725938
-8.2200e-03,-0.0521875,-0.000727813
-8.2100e-03,-0.0539063,-0.000499063
-8.2000e-03,-0.0460938,-0.000169375
-8.1900e-03,-0.048125,-0.000364063
-8.1800e-03,-0.0451563,-0.000381563
-8.1700e-03,-0.050625,5.9375e-05
-8.1600e-03,-0.0540625,-3.4375e-05
-8.1500e-03,-0.0545313,-2.125e-05
-8.1400e-03,-0.0529687,-0.000240625
-8.1300e-03,-0.050625,-0.0005925
-8.1200e-03,-0.0473438,-0.000514063
-8.1100e-03,-0.0520313,-0.000171563
-8.1000e-03,-0.0595313,-0.000775938
-8.0900e-03,-0.0390625,3.875e-05
-8.0800e-03,-0.0529687,0.000112188
-8.0700e-03,-0.055625,0.000187188
-8.0600e-03,-0.0551563,0.000384063
-8.0500e-03,-0.0492188,0.00041625
-8.0400e-03,-0.054375,-0.000158438
-8.0300e-03,-0.0484375,-5.4375e-05
-8.0200e-03,-0.04625,-0.000202813
-8.0100e-03,-0.0576563,-0.000258438
-8.0000e-03,-0.0478125,-1.875e-06
-7.9900e-03,-0.0535937,-0.000246563
-7.9800e-03,-0.0528125,-0.000292813
-7.9700e-03,-0.0426562,-0.000331875
-7.9600e-03,-0.0560937,-7.78125e-05
-7.9500e-03,-0.04375,-0.000332188
-7.9400e-03,-0.054375,0.000291563
-7.9300e-03,-0.0540625,-0.000115
-7.9200e-03,-0.05125,5.53125e-05
-7.9100e-03,-0.0517188,0.000120313
-7.9000e-03,-0.056875,-0.000233125
-7.8900e-03,-0.0609375,-0.000595313
-7.8800e-03,-0.030625,-0.000507188
-7.8700e-03,-0.0525,5e-06
-7.8600e-03,-0.0471875,-0.000139062
-7.8500e-03,-0.0521875,-0.000389688
-7.8400e-03,-0.0551563,3e-05
-7.8300e-03,-0.0395313,-0.000215
-7.8200e-03,-0.0503125,-0.000206875
-7.8100e-03,-0.0548437,-4.4375e-05
-7.8000e-03,-0.03625,-0.000537188
-7.7900e-03,-0.0570313,-0.000207813
-7.7800e-03,-0.053125,-0.0002275
-7.7700e-03,-0.0535937,0.000492813
-7.7600e-03,-0.0410937,-0.000524063
-7.7500e-03,-0.04,-0.000692188
-7.7400e-03,-0.05125,6.0625e-05
-7.7300e-03,-0.055,-0.000434063
-7.7200e-03,-0.0592188,-8.90625e-05
-7.7100e-03,-0.0409375,0.000340938
-7.7000e-03,-0.05625,1.84375e-05
-7.6900e-03,-0.0585938,-0.0006275
-7.6800e-03,-0.0478125,-7.3125e-05
-7.6700e-03,-0.0470312,0.000321875
-7.6600e-03,-0.0507812,-0.000605938
-7.6500e-03,-0.05875,-5.59375e-05
-7.6400e-03,-0.053125,0.00013375
-7.6300e-03,-0.0582813,0.000345313
-7.6200e-03,-0.0492188,0.000124063
-7.6100e-03,-0.050625,-0.000207813
-7.6000e-03,-0.0539063,-0.000116875
-7.5900e-03,-0.0507812,-0.000137188
-7.5800e-03,-0.0460938,-0.00109156
-7.5700e-03,-0.0564063,-0.000219063
-7.5600e-03,-0.0575,-0.000374688
-7.5500e-03,-0.0554687,-0.000683125
-7.5400e-03,-0.0598438,-0.000974688
-7.5300e-03,-0.0590625,-0.000485938
-7.5200e-03,-0.0510938,-0.000434688
-7.5100e-03,-0.04875,-0.000708438
-7.5000e-03,-0.0632812,-0.000380625
-7.4900e-03,-0.0510938,-0.000615
-7.4800e-03,-0.0445313,-0.000355938
-7.4700e-03,-0.0557813,-7.59375e-05
-7.4600e-03,-0.0610938,0.00043625
-7.4500e-03,-0.0539063,-0.000139375
-7.4400e-03,-0.05,-0.000122813
-7.4300e-03,-0.039375,-0.000293125
-7.4200e-03,-0.0535937,1.96875e-05
-7.4100e-03,-0.0478125,-0.00030125
-7.4000e-03,-0.0440625,-8.78125e-05
-7.3900e-03,-0.054375,0.000212813
-7.3800e-03,-0.0529687,-0.000303125
-7.3700e-03,-0.0584375,-0.000475313
-7.3600e-03,-0.0495312,8.53125e-05
-7.3500e-03,-0.04875,-0.000106875
-7.3400e-03,-0.0567187,-0.000484688
-7.3300e-03,-0.0496875,-0.000544688
-7.3200e-03,-0.0620312,-4.375e-06
-7.3100e-03,-0.0460938,-0.00013
-7.3000e-03,-0.0539063,0.000285938
-7.2900e-03,-0.0578125,0.000697813
-7.2800e-03,-0.058125,0.000323438
-7.2700e-03,-0.0498438,-0.000465625
-7.2600e-03,-0.0529687,-0.00022375
-7.2500e-03,-0.055625,-0.000551563
-7.2400e-03,-0.0504687,-0.000474375
-7.2300e-03,-0.0579687,-0.000160313
-7.2200e-03,-0.0529687,-0.000461563
-7.2100e-03,-0.0554687,-0.00109375
-7.2000e-03,-0.0548437,-0.000345313
-7.1900e-03,-0.0489062,-0.00019375
-7.1800e-03,-0.0475,-2.8125e-05
-7.1700e-03,-0.0465625,-0.000352813
-7.1600e-03,-0.0548437,-0.00035
-7.1500e-03,-0.0496875,-0.000370938
-7.1400e-03,-0.0578125,-0.00011
-7.1300e-03,-0.0479688,-0.00020125
-7.1200e-03,-0.0515625,3.53125e-05
-7.1100e-03,-0.0520313,-0.000391563
-7.1000e-03,-0.0529687,-0.000235313
-7.0900e-03,-0.0498438,-0.000696875
-7.0800e-03,-0.0507812,-0.000462813
-7.0700e-03,-0.05625,-8.65625e-05
-7.0600e-03,-0.058125,-2.25e-05
-7.0500e-03,-0.0415625,0.00024375
-7.0400e-03,-0.056875,-0.00039
-7.0300e-03,-0.0426562,0.000395
-7.0200e-03,-0.0620312,-0.000110625
-7.0100e-03,-0.0467188,0.00019375
-7.0000e-03,-0.061875,-0.000411563
-6.9900e-03,-0.0473438,0.000355938
-6.9800e-03,-0.046875,-5.46875e-05
-6.9700e-03,-0.0490625,-8.65625e-05
-6.9600e-03,-0.054375,-0.000378125
-6.9500e-03,-0.0484375,-3.125e-05
-6.9400e-03,-0.0557813,0.00040125
-6.9300e-03,-0.0601562,0.000115625
-6.9200e-03,-0.0551563,-0.000344688
-6.9100e-03,-0.0615625,0.000115313
-6.9000e-03,-0.0545313,-0.000446563
-6.8900e-03,-0.0557813,6.5625e-06
-6.8800e-03,-0.0542187,-0.000295938
-6.8700e-03,-0.0479688,-0.000865938
-6.8600e-03,-0.0567187,-6.03125e-05
-6.8500e-03,-0.064375,0.000469375
-6.8400e-03,-0.05625,-7.15625e-05
-6.8300e-03,-0.0451563,-0.000374375
-6.8200e-03,-0.054375,0.000154375
-6.8100e-03,-0.05625,-0.000320938
-6.8000e-03,-0.0479688,4.0625e-05
-6.7900e-03,-0.0465625,0.000574375
-6.7800e-03,-0.0446875,0.00040375
-6.7700e-03,-0.0521875,0.000436875
-6.7600e-03,-0.0565625,7.5e-05
-6.7500e-03,-0.0517188,0.000405313
-6.7400e-03,-0.0496875,0.000376875
-6.7300e-03,-0.0521875,0.000426875
-6.7200e-03,-0.0501562,-0.000245938
-6.7100e-03,-0.05875,-9.1875e-05
-6.7000e-03,-0.051875,-0.000787813
-6.6900e-03,-0.04875,0.000312813
-6.6800e-03,-0.0429688,0.000229375
-6.6700e-03,-0.0490625,-0.000375
-6.6600e-03,-0.0515625,-0.000458438
-6.6500e-03,-0.055,-0.00022625
-6.6400e-03,-0.0446875,0.000328438
-6.6300e-03,-0.0378125,1.21875e-05
-6.6200e-03,-0.0557813,2.71875e-05
-6.6100e-03,-0.05375,6.25e-07
-6.6000e-03,-0.056875,0.000295
-6.5900e-03,-0.0592188,-0.000214063
-6.5800e-03,-0.0360938,6.25e-05
-6.5700e-03,-0.0482812,-4.8125e-05
-6.5600e-03,-0.0485938,-6.34375e-05
-6.5500e-03,-0.05,-0.00046375
-6.5400e-03,-0.0471875,0.000140938
-6.5300e-03,-0.0620312,-6.5625e-06
-6.5200e-03,-0.0621875,-0.000300313
-6.5100e-03,-0.0425,-0.000255938
-6.5000e-03,-0.0521875,-0.000249063
-6.4900e-03,-0.0489062,0.000219688
-6.4800e-03,-0.0489062,-0.000101563
-6.4700e-03,-0.046875,-0.000285938
-6.4600e-03,-0.0520313,4.6875e-05
-6.4500e-03,-0.055,0.000169375
-6.4400e-03,-0.0528125,-0.000399063
-6.4300e-03,-0.054375,-0.000185
-6.4200e-03,-0.0620312,-0.000471563
-6.4100e-03,-0.0604688,-0.000311563
-6.4000e-03,-0.059375,-0.000614687
-6.3900e-03,-0.045,-0.00081125
-6.3800e-03,-0.0576563,-0.0006325
-6.3700e-03,-0.060625,-0.00029375
-6.3600e-03,-0.0453125,0.00025
-6.3500e-03,-0.0525,-0.000389688
-6.3400e-03,-0.05125,-0.00070125
-6.3300e-03,-0.05125,-0.000360625
-6.3200e-03,-0.0428125,0.00011625
-6.3100e-03,-0.0576563,-0.000470625
-6.3000e-03,-0.0601562,-0.000183438
-6.2900e-03,-0.05,0.000395625
-6.2800e-03,-0.0503125,0.00092625
-6.2700e-03,-0.0623438,0.000793438
-6.2600e-03,-0.0564063,-0.00029
-6.2500e-03,-0.0554687,-0.000439688
-6.2400e-03,-0.0585938,-0.000463438
-6.2300e-03,-0.0554687,0.000122188
-6.2200e-03,-0.0375,5.84375e-05
-6.2100e-03,-0.0626562,-0.000264688
-6.2000e-03,-0.0504687,0.000420313
-6.1900e-03,-0.0504687,0.000491563
-6.1800e-03,-0.051875,0.000109375
-6.1700e-03,-0.0464062,0.0001625
-6.1600e-03,-0.0434375,-2.96875e-05
-6.1500e-03,-0.0590625,0.0003725
-6.1400e-03,-0.0525,-0.000569375
-6.1300e-03,-0.0501562,-0.000249063
-6.1200e-03,-0.0460938,0.0001775
-6.1100e-03,-0.0425,0.000285625
-6.1000e-03,-0.05625,0.000271563
-6.0900e-03,-0.0529687,-6.6875e-05
-6.0800e-03,-0.0525,-0.00088
-6.0700e-03,-0.0504687,-0.000237813
-6.0600e-03,-0.0453125,0.000185938
-6.0500e-03,-0.0495312,-5.0625e-05
-6.0400e-03,-0.0670313,-0.00023125
-6.0300e-03,-0.055625,-0.000455938
-6.0200e-03,-0.0507812,-0.000393125
-6.0100e-03,-0.055,-0.000208438
-6.0000e-03,-0.04875,-0.000259063
-5.9900e-03,-0.05,0.000159063
-5.9800e-03,-0.0578125,0.00068375
-5.9700e-03,-0.0451563,-2.90625e-05
-5.9600e-03,-0.0457813,0.000344063
-5.9500e-03,-0.04875,0.000475938
-5.9400e-03,-0.0467188,0.000154688
-5.9300e-03,-0.0620312,0.000349375
-5.9200e-03,-0.051875,-0.0003925
-5.9100e-03,-0.0479688,6.78125e-05
-5.9000e-03,-0.0482812,0.00016
-5.8900e-03,-0.0414063,0.00014
-5.8800e-03,-0.0709375,7.53125e-05
-5.8700e-03,-0.0429688,-0.000520938
-5.8600e-03,-0.0384375,-0.00127813
-5.8500e-03,-0.0545313,-0.000498438
-5.8400e-03,-0.0484375,2.90625e-05
-5.8300e-03,-0.0584375,-0.000284375
-5.8200e-03,-0.0471875,3.375e-05
-5.8100e-03,-0.055625,-0.000430938
-5.8000e-03,-0.0582813,-0.00044875
-5.7900e-03,-0.0520313,-1.75e-05
-5.7800e-03,-0.0446875,-0.000599063
-5.7700e-03,-0.0492188,-0.000660938
-5.7600e-03,-0.0492188,0.0002825
-5.7500e-03,-0.0603125,-0.000614687
-5.7400e-03,-0.0453125,-0.000253438
-5.7300e-03,-0.0485938,-0.000275313
-5.7200e-03,-0.0554687,-1.65625e-05
-5.7100e-03,-0.0523437,-6.71875e-05
-5.7000e-03,-0.0570313,6.40625e-05
-5.6900e-03,-0.0471875,-0.000482813
-5.6800e-03,-0.0460938,-0.000595313
-5.6700e-03,-0.055,7.25e-05
-5.6600e-03,-0.0548437,-9.71875e-05
-5.6500e-03,-0.0534375,-0.000115938
-5.6400e-03,-0.0525,-0.00060125
-5.6300e-03,-0.0523437,0.000227188
-5.6200e-03,-0.038125,-0.000399063
-5.6100e-03,-0.05625,-0.000101875
-5.6000e-03,-0.0504687,-0.000339688
-5.5900e-03,-0.044375,-0.000503438
-5.5800e-03,-0.061875,0.000458438
-5.5700e-03,-0.0567187,-0.0002075
-5.5600e-03,-0.0482812,-5.28125e-05
-5.5500e-03,-0.0464062,-0.00076
-5.5400e-03,-0.0525,-0.000644063
-5.5300e-03,-0.0534375,-0.000969688
-5.5200e-03,-0.0534375,-0.000459063
-5.5100e-03,-0.059375,-0.000777813
-5.5000e-03,-0.060625,-0.000364063
-5.4900e-03,-0.0579687,0.000446563
-5.4800e-03,-0.04625,-0.000285313
-5.4700e-03,-0.0520313,0.000427188
-5.4600e-03,-0.0557813,-0.000248125
-5.4500e-03,-0.0504687,-2.5e-06
-5.4400e-03,-0.0534375,-0.000178438
-5.4300e-03,-0.0542187,-0.000181875
-5.4200e-03,-0.0429688,-0.000245938
-5.4100e-03,-0.0498438,-0.000471875
-5.4000e-03,-0.0525,-0.000197813
-5.3900e-03,-0.0623438,-0.000488438
-5.3800e-03,-0.0440625,-0.000224063
-5.3700e-03,-0.0585938,-0.00106938
-5.3600e-03,-0.049375,-0.000849375
-5.3500e-03,-0.0548437,0.000288438
-5.3400e-03,-0.0498438,-0.000525938
-5.3300e-03,-0.0459375,0.000299688
-5.3200e-03,-0.05375,5.3125e-06
-5.3100e-03,-0.0479688,-0.000206875
-5.3000e-03,-0.0582813,-0.000198125
-5.2900e-03,-0.0484375,0.000149063
-5.2800e-03,-0.0492188,0.00058625
-5.2700e-03,-0.0471875,0.000135313
-5.2600e-03,-0.0498438,-0.000789688
-5.2500e-03,-0.0575,0.000546563
-5.2400e-03,-0.0565625,-2.53125e-05
-5.2300e-03,-0.0517188,-0.000215625
-5.2200e-03,-0.0571875,0.000267813
-5.2100e-03,-0.0492188,-0.000238438
-5.2000e-03,-0.065625,-0.000125313
-5.1900e-03,-0.0542187,-0.000447813
-5.1800e-03,-0.0451563,-0.000392188
-5.1700e-03,-0.0403125,-0.00012625
-5.1600e-03,-0.0570313,0.000355313
-5.1500e-03,-0.0575,0.000266875
-5.1400e-03,-0.051875,-0.000832188
-5.1300e-03,-0.0475,-0.000148125
-5.1200e-03,-0.0490625,6.59375e-05
-5.1100e-03,-0.0546875,0.000115313
-5.1000e-03,-0.0567187,-2.6875e-05
-5.0900e-03,-0.0535937,0.00037375
-5.0800e-03,-0.0485938,0.00024375
-5.0700e-03,-0.0492188,-0.000243438
-5.0600e-03,-0.0496875,0.000124063
-5.0500e-03,-0.0448438,-0.000259688
-5.0400e-03,-0.054375,-0.00012625
-5.0300e-03,-0.04625,-0.000464375
-5.0200e-03,-0.0503125,-5.15625e-05
-5.0100e-03,-0.0475,0.0004075
-5.0000e-03,-0.058125,-0.000218438
-4.9900e-03,-0.0542187,-0.00017875
-4.9800e-03,-0.0475,-6.1875e-05
-4.9700e-03,-0.0514063,3.4375e-06
-4.9600e-03,-0.06,-0.000619688
-4.9500e-03,-0.0507812,-0.0004575
-4.9400e-03,-0.0626562,-0.000880938
-4.9300e-03,-0.053125,-3.59375e-05
-4.9200e-03,-0.0579687,-0.000157188
-4.9100e-03,-0.0546875,0.000295
-4.9000e-03,-0.0504687,-0.00019375
-4.8900e-03,-0.0535937,0.000156563
-4.8800e-03,-0.0617188,-0.000695625
-4.8700e-03,-0.0510938,-0.00042
-4.8600e-03,-0.0473438,-8.75e-05
-4.8500e-03,-0.0540625,-0.000285625
-4.8400e-03,-0.0478125,0.00014875
-4.8300e-03,-0.0539063,-0.00019625
-4.8200e-03,-0.0540625,-0.000187188
-4.8100e-03,-0.0473438,-0.000401875
-4.8000e-03,-0.0492188,0.000117188
-4.7900e-03,-0.0471875,0.000572187
-4.7800e-03,-0.0592188,0.00031
-4.7700e-03,-0.0625,-0.0001475
-4.7600e-03,-0.0534375,-8.65625e-05
-4.7500e-03,-0.0560937,-0.000415
-4.7400e-03,-0.0560937,9.84375e-05
-4.7300e-03,-0.046875,-0.000764063
-4.7200e-03,-0.056875,-3.125e-07
-4.7100e-03,-0.0546875,-0.000195625
-4.7000e-03,-0.038125,-0.000223438
-4.6900e-03,-0.0379688,-0.00059
-4.6800e-03,-0.0589063,-0.00028
-4.6700e-03,-0.036875,-0.00041125
-4.6600e-03,-0.0540625,-0.0002875
-4.6500e-03,-0.040625,-5.5e-05
-4.6400e-03,-0.0448438,-0.000194063
-4.6300e-03,-0.0521875,-4.78125e-05
-4.6200e-03,-0.049375,-0.0003225
-4.6100e-03,-0.0484375,0.000204688
-4.6000e-03,-0.0546875,-0.000670938
-4.5900e-03,-0.05375,0.000117188
-4.5800e-03,-0.0546875,-0.000485313
-4.5700e-03,-0.0560937,-0.000334375
-4.5600e-03,-0.049375,-2.1875e-05
-4.5500e-03,-0.05625,-0.000382813
-4.5400e-03,-0.0489062,0.000333125
-4.5300e-03,-0.0495312,0.000114688
-4.5200e-03,-0.039375,-0.000361563
-4.5100e-03,-0.0565625,-0.0003
-4.5000e-03,-0.0439063,6.625e-05
-4.4900e-03,-0.0535937,-0.000735
-4.4800e-03,-0.0425,-0.0003275
-4.4700e-03,-0.055,-0.00066875
-4.4600e-03,-0.0535937,0.000116875
-4.4500e-03,-0.0479688,-0.000263437
-4.4400e-03,-0.051875,-0.000206875
-4.4300e-03,-0.055,-9.53125e-05
-4.4200e-03,-0.0448438,-9.875e-05
-4.4100e-03,-0.0539063,9.78125e-05
-4.4000e-03,-0.0503125,0.000145
-4.3900e-03,-0.0473438,7.46875e-05
-4.3800e-03,-0.0473438,4.0625e-05
-4.3700e-03,-0.0503125,2.1875e-05
-4.3600e-03,-0.0507812,-0.00126094
-4.3500e-03,-0.05625,0.000255313
-4.3400e-03,-0.035,-0.000413438
-4.3300e-03,-0.0510938,-3.4375e-05
-4.3200e-03,-0.056875,-0.000125
-4.3100e-03,-0.0501562,-0.000364375
-4.3000e-03,-0.0528125,-0.00041
-4.2900e-03,-0.0535937,-0.00104281
-4.2800e-03,-0.0445313,0.000191563
-4.2700e-03,-0.0521875,-0.000234063
-4.2600e-03,-0.050625,-0.000140625
-4.2500e-03,-0.055,-0.000473438
-4.2400e-03,-0.0601562,0.000166875
-4.2300e-03,-0.0479688,-0.000722813
-4.2200e-03,-0.0545313,-0.000444375
-4.2100e-03,-0.0629688,-0.000657813
-4.2000e-03,-0.0525,-0.000487188
-4.1900e-03,-0.05375,2.625e-05
-4.1800e-03,-0.0609375,-0.000146563
