Model,MDO4054-3
Firmware Version,2.20

Waveform Type,ANALOG,
-9.6100e-03,-0.0465625,-0.000133438
-9.6000e-03,-0.0548437,0.0003175
-9.5900e-03,-0.060625,9.625e-05
-9.5800e-03,-0.0496875,-0.000401563
-9.5700e-03,-0.0571875,-0.000407813
-9.5600e-03,-0.053125,-0.00071
-9.5500e-03,-0.0542187,-0.000304687
-9.5400e-03,-0.0451563,-0.00024625
-9.5300e-03,-0.0370313,-0.000523125
-9.5200e-03,-0.05125,-5.75e-05
-9.5100e-03,-0.0498438,-2.65625e-05
-9.5000e-03,-0.0578125,0.0003575
-9.4900e-03,-0.051875,-0.00057875
-9.4800e-03,-0.0564063,9.78125e-05
-9.4700e-03,-0.0435938,-9.15625e-05
-9.4600e-03,-0.0545313,0.000203125
-9.4500e-03,-0.0596875,-0.000170938
-9.4400e-03,-0.0590625,8.78125e-05
-9.4300e-03,-0.05125,-0.00072125
-9.4200e-03,-0.0523437,-0.00109781
-9.4100e-03,-0.0595313,-0.000664375
-9.4000e-03,-0.0495312,0.0001675
-9.3900e-03,-0.0542187,-0.000274375
-9.3800e-03,-0.0515625,-8.71875e-05
-9.3700e-03,-0.0495312,-1.78125e-05
-9.3600e-03,-0.0473438,-0.00010875
-9.3500e-03,-0.0515625,3.46875e-05
-9.3400e-03,-0.0582813,-0.00039
-9.3300e-03,-0.0439063,-0.00119656
-9.3200e-03,-0.04875,-0.00032875
-9.3100e-03,-0.0514063,0.000224688
-9.3000e-03,-0.0446875,0.000636563
-9.2900e-03,-0.0545313,0.000345
-9.2800e-03,-0.0573437,0.00012125
-9.2700e-03,-0.0507812,-0.00011375
-9.2600e-03,-0.04375,0.000338438
-9.2500e-03,-0.0520313,0.000151875
-9.2400e-03,-0.0484375,0.000105625
-9.2300e-03,-0.0451563,-0.000163438
-9.2200e-03,-0.049375,-0.000216563
-9.2100e-03,-0.0490625,-4.625e-05
-9.2000e-03,-0.0589063,-0.000102188
-9.1900e-03,-0.0542187,5.03125e-05
-9.1800e-03,-0.0607812,-0.000148125
-9.1700e-03,-0.05125,-0.000611563
-9.1600e-03,-0.051875,-0.000167188
-9.1500e-03,-0.06125,0.000180938
-9.1400e-03,-0.0534375,0.000116563
-9.1300e-03,-0.0570313,0.000201563
-9.1200e-03,-0.0501562,-0.000487188
-9.1100e-03,-0.0571875,-0.000390313
-9.1000e-03,-0.0520313,-0.000283437
-9.0900e-03,-0.0535937,-0.000360938
-9.0800e-03,-0.0545313,-0.000304063
-9.0700e-03,-0.0526563,-0.0003525
-9.0600e-03,-0.055,0.000175313
-9.0500e-03,-0.045,0.000305
-9.0400e-03,-0.0476562,-2.53125e-05
-9.0300e-03,-0.053125,-0.000158125
-9.0200e-03,-0.0565625,0.00034875
-9.0100e-03,-0.041875,0.000243438
-9.0000e-03,-0.0576563,-0.000415938
-8.9900e-03,-0.0589063,-1.9375e-05
-8.9800e-03,-0.0501562,-6.15625e-05
-8.9700e-03,-0.0467188,-0.000194375
-8.9600e-03,-0.0539063,-0.000351563
-8.9500e-03,-0.0534375,0.000469375
-8.9400e-03,-0.0554687,-0.000144688
-8.9300e-03,-0.0620312,-6.71875e-05
-8.9200e-03,-0.0526563,-0.000239375
-8.9100e-03,-0.04375,4.3125e-05
-8.9000e-03,-0.0501562,-0.000254063
-8.8900e-03,-0.05625,0.000345
-8.8800e-03,-0.055,-2.5625e-05
-8.8700e-03,-0.0535937,-0.00015875
-8.8600e-03,-0.0507812,6.5625e-05
-8.8500e-03,-0.0515625,7.6875e-05
-8.8400e-03,-0.0578125,-0.000380313
-8.8300e-03,-0.0548437,0.000209688
-8.8200e-03,-0.0532813,-0.000130625
-8.8100e-03,-0.0457813,-0.000985313
-8.8000e-03,-0.0435938,-0.000168438
-8.7900e-03,-0.05125,0.000209063
-8.7800e-03,-0.0540625,0.000239375
-8.7700e-03,-0.0445313,0.000385313
-8.7600e-03,-0.04625,-0.000277813
-8.7500e-03,-0.0573437,-0.000445313
-8.7400e-03,-0.060625,-0.000254688
-8.7300e-03,-0.0551563,0.000105
-8.7200e-03,-0.0584375,-8.6875e-05
-8.7100e-03,-0.065,-0.000974688
-8.7000e-03,-0.0460938,-0.000820938
-8.6900e-03,-0.060625,3.34375e-05
-8.6800e-03,-0.0510938,0.000295938
-8.6700e-03,-0.0573437,-0.00129344
-8.6600e-03,-0.0625,-0.000293125
-8.6500e-03,-0.0565625,-0.000610313
-8.6400e-03,-0.051875,-0.000349375
-8.6300e-03,-0.05,-0.000580938
-8.6200e-03,-0.05625,-0.000529687
-8.6100e-03,-0.0464062,-0.00043875
-8.6000e-03,-0.0596875,0.000180313
-8.5900e-03,-0.0465625,0.000193438
-8.5800e-03,-0.0582813,3.625e-05
-8.5700e-03,-0.0510938,-0.00044625
-8.5600e-03,-0.0646875,-0.000499063
-8.5500e-03,-0.0598438,-6.5625e-05
-8.5400e-03,-0.0523437,0.000380938
-8.5300e-03,-0.06,-0.000345938
-8.5200e-03,-0.0596875,-1.625e-05
-8.5100e-03,-0.0523437,0.000196563
-8.5000e-03,-0.0460938,0.000121875
-8.4900e-03,-0.0479688,0.000493125
-8.4800e-03,-0.0498438,0.000197188
-8.4700e-03,-0.0609375,-0.000336875
-8.4600e-03,-0.05125,-0.00048625
-8.4500e-03,-0.0573437,5.75e-05
-8.4400e-03,-0.06625,0.000355938
-8.4300e-03,-0.0546875,-0.000450938
-8.4200e-03,-0.0565625,4.6875e-05
-8.4100e-03,-0.048125,0.00015625
-8.4000e-03,-0.0529687,-0.00017875
-8.3900e-03,-0.0434375,-0.0006
-8.3800e-03,-0.0467188,-0.00011375
-8.3700e-03,-0.0520313,-0.00036375
-8.3600e-03,-0.0553125,-6.28125e-05
-8.3500e-03,-0.05625,0.00019
-8.3400e-03,-0.0565625,-0.00047
-8.3300e-03,-0.0509375,0.000435
-8.3200e-03,-0.058125,7.71875e-05
-8.3100e-03,-0.0560937,0.00014375
-8.3000e-03,-0.0446875,-0.00017375
-8.2900e-03,-0.0428125,-3.15625e-05
-8.2800e-03,-0.0609375,-0.000203125
-8.2700e-03,-0.0621875,-0.000135625
-8.2600e-03,-0.0510938,5.125e-05
-8.2500e-03,-0.0409375,-0.000405625
-8.2400e-03,-0.0604688,0.00022375
-8.2300e-03,-0.0526563,0.000453438
-8.2200e-03,-0.0525,-0.000100625
-8.2100e-03,-0.055625,0.000251875
-8.2000e-03,-0.0596875,-5.75e-05
-8.1900e-03,-0.0510938,-0.000365625
-8.1800e-03,-0.06125,-4.96875e-05
-8.1700e-03,-0.0495312,-0.000311875
-8.1600e-03,-0.0540625,-0.00108625
-8.1500e-03,-0.0485938,-0.000330938
-8.1400e-03,-0.0464062,-0.000597813
-8.1300e-03,-0.053125,-0.000645
-8.1200e-03,-0.053125,-0.000680625
-8.1100e-03,-0.05375,-0.000373125
-8.1000e-03,-0.0570313,-1.1875e-05
-8.0900e-03,-0.0503125,0.000276563
-8.0800e-03,-0.0496875,0.000109375
-8.0700e-03,-0.0545313,0.000265
-8.0600e-03,-0.048125,0.000404375
-8.0500e-03,-0.050625,3.375e-05
-8.0400e-03,-0.0514063,0.000353125
-8.0300e-03,-0.0482812,0.000542813
-8.0200e-03,-0.0520313,0.000845625
-8.0100e-03,-0.0434375,-0.000403438
-8.0000e-03,-0.05875,0.00046875
-7.9900e-03,-0.0590625,2.34375e-05
-7.9800e-03,-0.059375,-0.000102813
-7.9700e-03,-0.0548437,-0.000466563
-7.9600e-03,-0.0417187,-0.000410938
-7.9500e-03,-0.0454688,0.000300938
-7.9400e-03,-0.0603125,-0.000311875
-7.9300e-03,-0.0621875,-6.21875e-05
-7.9200e-03,-0.058125,-0.00111906
-7.9100e-03,-0.0492188,-0.000836563
-7.9000e-03,-0.0440625,6.21875e-05
-7.8900e-03,-0.043125,-1.375e-05
-7.8800e-03,-0.0654688,1.1875e-05
-7.8700e-03,-0.0625,-0.000607188
-7.8600e-03,-0.0440625,0.00050625
-7.8500e-03,-0.06875,0.000296875
-7.8400e-03,-0.0567187,-0.000718125
-7.8300e-03,-0.05625,-0.000734375
-7.8200e-03,-0.0621875,7.40625e-05
-7.8100e-03,-0.0570313,-0.000421563
-7.8000e-03,-0.0479688,0.000872188
-7.7900e-03,-0.0514063,3.5625e-05
-7.7800e-03,-0.0446875,-6.875e-05
-7.7700e-03,-0.0539063,-0.000434375
-7.7600e-03,-0.0525,-0.000343125
-7.7500e-03,-0.0492188,0.000511875
-7.7400e-03,-0.0540625,2.28125e-05
-7.7300e-03,-0.049375,0.00056125
-7.7200e-03,-0.0495312,-0.00025125
-7.7100e-03,-0.0539063,9.78125e-05
-7.7000e-03,-0.0557813,3.5625e-05
-7.6900e-03,-0.0459375,0.000235313
-7.6800e-03,-0.0535937,0.000799688
-7.6700e-03,-0.0489062,1.34375e-05
-7.6600e-03,-0.05375,-0.00052125
-7.6500e-03,-0.0635938,-6.21875e-05
-7.6400e-03,-0.0532813,1.3125e-05
-7.6300e-03,-0.0475,-0.0002425
-7.6200e-03,-0.0607812,-0.000150313
-7.6100e-03,-0.04125,0.000135625
-7.6000e-03,-0.04875,-0.000193438
-7.5900e-03,-0.05,-0.000384688
-7.5800e-03,-0.05625,-0.000202813
-7.5700e-03,-0.056875,-0.000429375
-7.5600e-03,-0.0514063,3.25e-05
-7.5500e-03,-0.0539063,-0.000655625
-7.5400e-03,-0.0554687,-0.000195
-7.5300e-03,-0.0523437,-0.000623438
-7.5200e-03,-0.0576563,-0.000353438
-7.5100e-03,-0.0507812,2.9375e-05
-7.5000e-03,-0.0592188,0.000150625
-7.4900e-03,-0.0542187,-0.000275625
-7.4800e-03,-0.0409375,4.25e-05
-7.4700e-03,-0.0635938,0.000174063
-7.4600e-03,-0.0578125,-2.9375e-05
-7.4500e-03,-0.0526563,4.40625e-05
-7.4400e-03,-0.0603125,0.00018625
-7.4300e-03,-0.056875,0.00045625
-7.4200e-03,-0.055625,-0.000142188
-7.4100e-03,-0.0514063,-0.000214375
-7.4000e-03,-0.0501562,0.00010875
-7.3900e-03,-0.0595313,-3.40625e-05
-7.3800e-03,-0.0475,0.000164375
-7.3700e-03,-0.05125,-0.000395625
-7.3600e-03,-0.0535937,-9e-05
-7.3500e-03,-0.0523437,-7.1875e-06
-7.3400e-03,-0.0604688,-0.000637813
-7.3300e-03,-0.0467188,-0.00057375
-7.3200e-03,-0.0445313,-0.000818125
-7.3100e-03,-0.05375,0.00031125
-7.3000e-03,-0.0465625,0.000526563
-7.2900e-03,-0.0517188,0.000369063
-7.2800e-03,-0.050625,-0.0007325
-7.2700e-03,-0.0509375,-0.000643125
-7.2600e-03,-0.0615625,-0.000225938
-7.2500e-03,-0.0560937,8.125e-05
-7.2400e-03,-0.04625,0.000122188
-7.2300e-03,-0.055625,0.00023125
-7.2200e-03,-0.0548437,0.000239063
-7.2100e-03,-0.0526563,-0.0002375
-7.2000e-03,-0.0534375,-0.000239063
-7.1900e-03,-0.061875,-2.8125e-06
-7.1800e-03,-0.04625,-0.000463125
-7.1700e-03,-0.0504687,-0.000310625
-7.1600e-03,-0.0403125,0.000200938
-7.1500e-03,-0.0503125,0.00043875
-7.1400e-03,-0.056875,0.000111875
-7.1300e-03,-0.0595313,0.000125
-7.1200e-03,-0.06,-0.0005775
-7.1100e-03,-0.0542187,-1.90625e-05
-7.1000e-03,-0.04625,0.000488438
-7.0900e-03,-0.05625,0.000275625
-7.0800e-03,-0.0535937,0.000301875
-7.0700e-03,-0.0471875,-0.000129375
-7.0600e-03,-0.0484375,-0.000293438
-7.0500e-03,-0.0479688,-0.000414063
-7.0400e-03,-0.0425,-7.8125e-05
-7.0300e-03,-0.0526563,-0.000849063
-7.0200e-03,-0.0523437,-0.000613125
-7.0100e-03,-0.05125,-0.000815
-7.0000e-03,-0.05375,-6.0625e-05
-6.9900e-03,-0.0559375,0.000108438
-6.9800e-03,-0.046875,-0.00086875
-6.9700e-03,-0.0478125,3.125e-07
-6.9600e-03,-0.0465625,-0.000939375
-6.9500e-03,-0.05,-0.000495938
-6.9400e-03,-0.0529687,-0.000440938
-6.9300e-03,-0.0546875,-0.0006125
-6.9200e-03,-0.0420312,7.21875e-05
-6.9100e-03,-0.0484375,-0.00027125
-6.9000e-03,-0.0445313,-0.000221875
-6.8900e-03,-0.0471875,-0.00032875
-6.8800e-03,-0.048125,0.00028
-6.8700e-03,-0.0489062,0.000300938
-6.8600e-03,-0.0571875,-0.00045375
-6.8500e-03,-0.0504687,8.125e-06
-6.8400e-03,-0.0476562,0.00013
-6.8300e-03,-0.0535937,-0.000352813
-6.8200e-03,-0.0579687,3.71875e-05
-6.8100e-03,-0.055625,0.0002075
-6.8000e-03,-0.0560937,-0.000688438
-6.7900e-03,-0.054375,0.000114688
-6.7800e-03,-0.051875,-0.000466875
-6.7700e-03,-0.05125,-7.1875e-05
-6.7600e-03,-0.0520313,-0.000883125
-6.7500e-03,-0.0457813,8.625e-05
-6.7400e-03,-0.054375,0.0004375
-6.7300e-03,-0.050625,9.875e-05
-6.7200e-03,-0.049375,0.000290313
-6.7100e-03,-0.050625,-0.000329063
-6.7000e-03,-0.0451563,-0.000462188
-6.6900e-03,-0.055,-1.90625e-05
-6.6800e-03,-0.049375,-0.00040125
-6.6700e-03,-0.036875,-0.00055875
-6.6600e-03,-0.0501562,-1e-05
-6.6500e-03,-0.0545313,0.000468125
-6.6400e-03,-0.0535937,0.000125625
-6.6300e-03,-0.0465625,6.09375e-05
-6.6200e-03,-0.0514063,0.0003025
-6.6100e-03,-0.0398437,0.000379063
-6.6000e-03,-0.0628125,0.000325625
-6.5900e-03,-0.0464062,-0.00033625
-6.5800e-03,-0.0498438,-0.000435938
-6.5700e-03,-0.0396875,-0.000100313
-6.5600e-03,-0.0609375,7.3125e-05
-6.5500e-03,-0.0484375,0.000321875
-6.5400e-03,-0.0557813,0.000145938
-6.5300e-03,-0.0528125,0.000115625
-6.5200e-03,-0.0589063,0.0002325
-6.5100e-03,-0.0467188,-0.000452813
-6.5000e-03,-0.0446875,-0.000259688
-6.4900e-03,-0.0482812,-0.00017
-6.4800e-03,-0.0442188,-0.000244063
-6.4700e-03,-0.05625,-0.000368125
-6.4600e-03,-0.0571875,-0.000655
-6.4500e-03,-0.045,0.000161563
-6.4400e-03,-0.0520313,-0.000918125
-6.4300e-03,-0.0617188,-0.000887188
-6.4200e-03,-0.061875,-0.000671875
-6.4100e-03,-0.0532813,-0.000200313
-6.4000e-03,-0.0567187,-0.0005275
-6.3900e-03,-0.0401563,-0.00029125
-6.3800e-03,-0.0554687,-0.000181563
-6.3700e-03,-0.0489062,0.000166875
-6.3600e-03,-0.04125,-4.625e-05
-6.3500e-03,-0.0548437,-2.5e-06
-6.3400e-03,-0.0479688,0.000311563
-6.3300e-03,-0.056875,-0.0001375
-6.3200e-03,-0.05875,-0.000253438
-6.3100e-03,-0.0434375,0.000148125
-6.3000e-03,-0.0546875,0.000146563
-6.2900e-03,-0.0414063,-0.000162188
-6.2800e-03,-0.0503125,-4.5e-05
-6.2700e-03,-0.0435938,0.000259375
-6.2600e-03,-0.05625,-0.000457188
-6.2500e-03,-0.0529687,-0.000627813
-6.2400e-03,-0.0470312,0.00023125
-6.2300e-03,-0.0535937,-0.00047375
-6.2200e-03,-0.0529687,-0.000854375
-6.2100e-03,-0.0492188,7.8125e-05
-6.2000e-03,-0.053125,-4.46875e-05
-6.1900e-03,-0.0592188,0.000348438
-6.1800e-03,-0.0404687,-0.000208125
-6.1700e-03,-0.035625,0.000120313
-6.1600e-03,-0.0546875,0.000489375
-6.1500e-03,-0.0575,-0.000339375
-6.1400e-03,-0.0446875,-0.000690313
-6.1300e-03,-0.059375,-0.000849688
-6.1200e-03,-0.063125,-0.00016875
-6.1100e-03,-0.059375,-0.000249375
-6.1000e-03,-0.0373438,9.3125e-05
-6.0900e-03,-0.055625,-1.3125e-05
-6.0800e-03,-0.0521875,0.000100938
-6.0700e-03,-0.0598438,0.000174063
-6.0600e-03,-0.0625,-5.3125e-06
-6.0500e-03,-0.0421875,-0.000595625
-6.0400e-03,-0.0539063,-9.78125e-05
-6.0300e-03,-0.0425,-0.000605
-6.0200e-03,-0.0504687,-0.000499375
-6.0100e-03,-0.0517188,-0.000712188
-6.0000e-03,-0.0564063,-0.000162813
-5.9900e-03,-0.0609375,-7.59375e-05
-5.9800e-03,-0.0434375,0.000395
-5.9700e-03,-0.0501562,0.000439375
-5.9600e-03,-0.0545313,0.000740625
-5.9500e-03,-0.0489062,8.03125e-05
-5.9400e-03,-0.0554687,-0.000350313
-5.9300e-03,-0.0601562,-0.000179375
-5.9200e-03,-0.0507812,0.0001525
-5.9100e-03,-0.0557813,0.000264375
-5.9000e-03,-0.05125,-0.00014625
-5.8900e-03,-0.0557813,-0.000544063
-5.8800e-03,-0.0523437,0.00016625
-5.8700e-03,-0.054375,-0.00053125
-5.8600e-03,-0.0498438,0.000117813
-5.8500e-03,-0.053125,0.00036375
-5.8400e-03,-0.0521875,0.000273125
-5.8300e-03,-0.0560937,-1.59375e-05
-5.8200e-03,-0.055,-0.000167188
-5.8100e-03,-0.0567187,-0.000427188
-5.8000e-03,-0.05375,-0.000736875
-5.7900e-03,-0.0420312,-0.000738125
-5.7800e-03,-0.0648438,-0.00053875
-5.7700e-03,-0.035,-0.000861875
-5.7600e-03,-0.0526563,-0.000587813
-5.7500e-03,-0.0559375,6.6875e-05
-5.7400e-03,-0.0501562,6.9375e-05
-5.7300e-03,-0.0609375,-0.000739063
-5.7200e-03,-0.04875,-0.000548125
-5.7100e-03,-0.050625,-0.00094875
-5.7000e-03,-0.0592188,-0.000160313
-5.6900e-03,-0.0573437,-0.000253438
-5.6800e-03,-0.0671875,-0.000830625
-5.6700e-03,-0.0545313,-0.000376563
-5.6600e-03,-0.0464062,-0.00044375
-5.6500e-03,-0.056875,-0.000779688
-5.6400e-03,-0.0545313,6.28125e-05
-5.6300e-03,-0.0604688,0.000146875
-5.6200e-03,-0.055,-0.000199063
-5.6100e-03,-0.0525,-0.0001175
-5.6000e-03,-0.0475,-3.15625e-05
-5.5900e-03,-0.0570313,0.000137813
-5.5800e-03,-0.0475,-0.000321875
-5.5700e-03,-0.051875,4.1875e-05
-5.5600e-03,-0.0479688,-0.000305
-5.5500e-03,-0.0565625,-4.96875e-05
-5.5400e-03,-0.0567187,-0.000140938
-5.5300e-03,-0.0507812,0.000164375
-5.5200e-03,-0.0403125,0.000232813
-5.5100e-03,-0.0514063,0.00015
-5.5000e-03,-0.0421875,-0.000334688
-5.4900e-03,-0.0634375,-0.000207188
-5.4800e-03,-0.0542187,-0.000363125
-5.4700e-03,-0.049375,0.00022375
-5.4600e-03,-0.0525,0.00048125
-5.4500e-03,-0.0521875,-0.000317188
-5.4400e-03,-0.055,-0.000375313
-5.4300e-03,-0.0495312,-0.000264063
-5.4200e-03,-0.0609375,-0.000855
-5.4100e-03,-0.0534375,-0.000646563
-5.4000e-03,-0.0528125,-0.000194375
-5.3900e-03,-0.0604688,-0.000750938
-5.3800e-03,-0.0595313,-0.000699375
-5.3700e-03,-0.0565625,-0.000290938
-5.3600e-03,-0.0440625,-1.25e-05
-5.3500e-03,-0.0528125,-0.000615
-5.3400e-03,-0.0532813,-0.0003775
-5.3300e-03,-0.0457813,-0.000310625
-5.3200e-03,-0.06125,-0.000428125
-5.3100e-03,-0.0523437,-0.000450938
-5.3000e-03,-0.0625,-0.000490313
-5.2900e-03,-0.053125,0.00013375
-5.2800e-03,-0.0595313,-3.9375e-05
-5.2700e-03,-0.0671875,-8.59375e-05
-5.2600e-03,-0.0421875,-0.000171875
-5.2500e-03,-0.0451563,0.000555625
-5.2400e-03,-0.06125,0.000297813
-5.2300e-03,-0.0517188,-0.0006375
-5.2200e-03,-0.0601562,-0.00042375
-5.2100e-03,-0.0528125,0.000239375
-5.2000e-03,-0.05875,1.5e-05
-5.1900e-03,-0.0503125,-0.0003625
-5.1800e-03,-0.0548437,3.75e-05
-5.1700e-03,-0.0529687,0.000469063
-5.1600e-03,-0.0415625,-0.0002675
-5.1500e-03,-0.0679688,2.15625e-05
-5.1400e-03,-0.0553125,-0.000333438
-5.1300e-03,-0.06375,0.000305938
-5.1200e-03,-0.0584375,6.25e-07
-5.1100e-03,-0.0607812,0.000589688
-5.1000e-03,-0.0498438,1.34375e-05
-5.0900e-03,-0.0490625,0.0006575
-5.0800e-03,-0.0434375,0.0002175
-5.0700e-03,-0.0575,-0.000103125
-5.0600e-03,-0.05375,-0.000824688
-5.0500e-03,-0.0471875,-0.000644375
-5.0400e-03,-0.064375,-0.000865625
-5.0300e-03,-0.05625,-0.000265625
-5.0200e-03,-0.0446875,6.96875e-05
-5.0100e-03,-0.0498438,-0.000532813
-5.0000e-03,-0.0520313,-0.000364063
-4.9900e-03,-0.0564063,-0.000324375
-4.9800e-03,-0.0535937,-0.000696563
-4.9700e-03,-0.0496875,-0.00113375
-4.9600e-03,-0.0542187,-0.000662188
-4.9500e-03,-0.0523437,-0.00057625
-4.9400e-03,-0.0548437,-0.000643125
-4.9300e-03,-0.040625,-0.000596875
-4.9200e-03,-0.0532813,-0.000568438
-4.9100e-03,-0.0571875,0.000109375
-4.9000e-03,-0.059375,5e-06
-4.8900e-03,-0.0428125,-0.000570625
-4.8800e-03,-0.046875,0.000155938
-4.8700e-03,-0.0570313,-0.000322813
-4.8600e-03,-0.051875,-0.000231563
-4.8500e-03,-0.0532813,7.46875e-05
-4.8400e-03,-0.0559375,0.00028
-4.8300e-03,-0.0417187,0.00014
-4.8200e-03,-0.049375,-0.00055625
-4.8100e-03,-0.058125,-9.53125e-05
-4.8000e-03,-0.050625,-0.00024375
-4.7900e-03,-0.0360938,-0.000234375
-4.7800e-03,-0.0478125,-3.78125e-05
-4.7700e-03,-0.0582813,-0.00020125
-4.7600e-03,-0.0592188,-0.000272812
-4.7500e-03,-0.0614062,8.6875e-05
-4.7400e-03,-0.0576563,-0.000185
-4.7300e-03,-0.0496875,-0.000388125
-4.7200e-03,-0.0423437,-0.000104063
-4.7100e-03,-0.0551563,-1e-05
-4.7000e-03,-0.0671875,-0.000529063
-4.6900e-03,-0.0514063,3.875e-05
-4.6800e-03,-0.0625,-0.000103125
-4.6700e-03,-0.061875,-0.000266563
-4.6600e-03,-0.0589063,-0.000461563
-4.6500e-03,-0.0476562,-0.00106625
-4.6400e-03,-0.0479688,-0.000278125
-4.6300e-03,-0.0559375,0.000106563
-4.6200e-03,-0.0390625,0.000364688
-4.6100e-03,-0.0560937,0.000136875
-4.6000e-03,-0.0521875,0.000312813
-4.5900e-03,-0.0532813,0.000283437
-4.5800e-03,-0.0459375,0.000223438
-4.5700e-03,-0.0510938,6.84375e-05
-4.5600e-03,-0.0446875,-0.000175625
-4.5500e-03,-0.0523437,-0.00060625
-4.5400e-03,-0.04875,0.000186563
-4.5300e-03,-0.0576563,0.000567813
-4.5200e-03,-0.0548437,-9.78125e-05
-4.5100e-03,-0.0490625,0.000221563
-4.5000e-03,-0.0484375,0.000225625
-4.4900e-03,-0.0625,-0.0007875
-4.4800e-03,-0.056875,-0.00116906
-4.4700e-03,-0.0676563,-5.28125e-05
-4.4600e-03,-0.0473438,-0.000785313
-4.4500e-03,-0.055625,1.4375e-05
-4.4400e-03,-0.0503125,-0.000365313
-4.4300e-03,-0.0482812,-0.000305938
-4.4200e-03,-0.0525,-0.000520313
-4.4100e-03,-0.0417187,-0.000473125
-4.4000e-03,-0.0545313,-0.000688125
-4.3900e-03,-0.0498438,-0.000743438
-4.3800e-03,-0.0534375,-0.00087625
-4.3700e-03,-0.05375,-0.000183438
-4.3600e-03,-0.0575,-0.000446875
-4.3500e-03,-0.049375,-1.53125e-05
-4.3400e-03,-0.0520313,-0.000102188
-4.3300e-03,-0.0435938,-0.00012125
-4.3200e-03,-0.051875,-7.4375e-05
-4.3100e-03,-0.0471875,-0.000399063
-4.3000e-03,-0.0576563,-4e-05
-4.2900e-03,-0.0620312,-0.000227813
-4.2800e-03,-0.0440625,-0.000513125
-4.2700e-03,-0.0532813,-0.000343438
-4.2600e-03,-0.06375,-0.000315938
-4.2500e-03,-0.045625,-0.00107719
-4.2400e-03,-0.05625,-0.00140094
-4.2300e-03,-0.043125,-0.00118031
-4.2200e-03,-0.045625,-0.000585
-4.2100e-03,-0.0523437,-0.000577188
-4.2000e-03,-0.0467188,-0.000292188
-4.1900e-03,-0.0467188,-8e-05
-4.1800e-03,-0.0520313,0.000195625
-4.1700e-03,-0.0573437,0.000600938
-4.1600e-03,-0.0545313,0.0005625
